,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_EURUSD,PUT_EURUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
325,325,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-03-27,27.03.2012,064A34,NYME,1,64,40062,84,0,0,39978,40062,40062,40062,0,0,40062,84,0,0,39978,40062,40062,40062,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.2,0.0,0.0,99.8,100.0,100.0,100.0,0.0,0.0,100,0.2,0.0,0.0,99.8,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0,0,20,16,21,16,30,1,0,0,20,16,21,16,0,0,0,0,0,0,0,0,59.0,76.9,79.1,93.3,59.0,72.4,79.1,88.4,59.0,76.9,79.1,93.3,59.0,72.4,79.1,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),84,1.0,SHORT,-84,-0.00104947526237,LONG,2012-04-02,-7911.68,977.66,0.00439173599857,-7911.68,-114372.12,-0.027797450303,-0.00102030252592,-0.00102030252592,0.0,11457.4,0.144381774003,0.376579009113,-7911.68,-79350.17
326,326,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-04-03,03.04.2012,064A34,NYME,1,64,55611,0,0,0,55611,55567,55611,55567,0,44,55611,0,0,0,55611,55567,55611,55567,0,44,0,0,0,0,0,0,0,0,0,0,189.0,0.0,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,100,0.0,0.0,0.0,100.0,99.9,100.0,99.9,0.0,0.1,100,0.0,0.0,0.0,100.0,99.9,100.0,99.9,0.0,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,13,11,13,11,22,0,0,0,13,11,13,11,0,0,0,0,0,0,0,0,84.4,80.4,95.4,97.7,84.4,80.4,95.4,96.8,84.4,80.4,95.4,97.7,84.4,80.4,95.4,96.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),0,1.0,LONG,44,0.000395761751426,SHORT,2012-04-09,1270.19,1051.31,0.0014452370138,1051.31,-113320.81,-0.00780254918319,0.000392673800896,0.000392673800896,0.0,11457.4,0.115651021168,0.211928293783,1051.31,-78298.86
327,327,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-04-10,10.04.2012,064A35,NYME,1,64,851822,0,0,0,851822,851822,851822,851822,0,0,851822,0,0,0,851822,851822,851822,851822,0,0,0,0,0,0,0,0,0,0,0,0,20695.0,0.0,0.0,0.0,20695.0,20695.0,20695.0,20695.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,20,19,20,19,28,0,0,0,20,19,20,19,0,0,0,0,0,0,0,0,61.4,81.2,84.9,91.7,58.9,74.5,82.5,84.8,61.4,81.2,84.9,91.7,58.9,74.5,82.5,84.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),0,1.0,LONG,0,0.0,LONG,2012-04-16,1381.21,1128.65,-0.000395761751426,0.0,-113320.81,-0.00279933161192,0.0,0.0,0.0,11457.4,0.103668697774,0.108065620551,0.0,-78298.86
328,328,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-04-17,17.04.2012,064A35,NYME,1,64,851990,0,0,0,851990,851990,851990,851990,0,0,851990,0,0,0,851990,851990,851990,851990,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,13,9,13,9,20,0,0,0,13,9,13,9,0,0,0,0,0,0,0,0,73.7,83.7,92.0,99.5,73.2,82.4,91.4,98.1,73.7,83.7,92.0,99.5,73.2,82.4,91.4,98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),0,1.0,LONG,0,0.0,LONG,2012-04-23,1305.28,1105.43,0.0,0.0,-113320.81,-0.00135076348506,0.0,0.0,0.0,11457.4,0.0990450297353,0.0598209768423,0.0,-78298.86
329,329,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-04-24,24.04.2012,064A50,NYME,1,64,35297,0,880,0,35297,34417,35297,35297,0,0,35297,0,880,0,35297,34417,35297,35297,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,2.5,0.0,100.0,97.5,100.0,100.0,0.0,0.0,100,0.0,2.5,0.0,100.0,97.5,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,1,0,14,10,14,11,21,0,1,0,14,10,14,11,0,0,0,0,0,0,0,0,67.0,85.3,87.7,98.1,60.0,76.3,77.8,85.5,67.0,85.3,87.7,98.1,60.0,76.3,77.8,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-880,-1.0,LONG,880,0.0126230025533,SHORT,2012-04-30,-3051.17,1005.7,0.0126230025533,1005.7,-112315.11,-0.000450900486439,0.0126173108353,0.0126173108353,0.0,11457.4,0.0970995334506,0.104310822893,1005.7,-77293.16
330,330,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-05-01,01.05.2012,064A53,NYME,1,64,527347,0,0,0,527347,527347,527347,527347,0,0,527347,0,0,0,527347,527347,527347,527347,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,0,0,13,13,13,13,23,0,0,0,13,13,13,13,0,0,0,0,0,0,0,0,80.6,75.2,95.1,95.9,59.4,69.3,73.8,77.6,80.6,75.2,95.1,95.9,59.4,69.3,73.8,77.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),0,-1.0,LONG,0,0.0,LONG,2012-05-07,-2951.6,1068.6,-0.0126230025533,0.0,-112315.11,-0.00064234349981,0.0,0.0,0.0,11457.4,0.0960086626766,0.113735466584,0.0,-77293.16
331,331,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-05-08,08.05.2012,064A54,NYME,1,64,87725,770,630,0,86804,87095,87574,87725,151,0,87725,770,630,0,86804,87095,87574,87725,151,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.9,0.7,0.0,99.0,99.3,99.8,100.0,0.2,0.0,100,0.9,0.7,0.0,99.0,99.3,99.8,100.0,0.2,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,1,0,16,14,17,15,27,1,1,0,16,14,17,15,0,0,0,0,0,0,0,0,69.9,71.9,86.6,92.4,69.9,70.4,85.3,91.0,69.9,71.9,86.6,92.4,69.9,70.4,85.3,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),140,0.1,SHORT,-291,-0.00167338512585,LONG,2012-05-14,1457.99,1181.04,-0.00167338512585,1457.99,-110857.12,-0.00675206161638,-0.00166208632637,-0.00166208632637,0.0,11457.4,0.0955628133292,0.111037139056,1457.99,-75835.17
332,332,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-05-15,15.05.2012,064A55,NYME,1,64,1318974,0,0,0,1318974,1318974,1318974,1318974,0,0,1318974,0,0,0,1318974,1318974,1318974,1318974,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,17,13,17,13,26,0,0,0,17,13,17,13,0,0,0,0,0,0,0,0,70.2,61.6,86.7,89.7,70.2,60.4,86.7,87.4,70.2,61.6,86.7,89.7,70.2,60.4,86.7,87.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),0,0.1,LONG,0,0.0,LONG,2012-05-21,-8592.94,1110.01,0.00167338512585,0.0,-110857.12,0.00553043332761,0.0,0.0,0.0,11457.4,0.0956243179462,0.106755436175,0.0,-75835.17
333,333,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-05-22,22.05.2012,064A56,NYME,1,64,49712,0,0,0,49457,49690,49457,49690,255,22,49712,0,0,0,49457,49690,49457,49690,255,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,99.5,100.0,99.5,100.0,0.5,0.0,100,0.0,0.0,0.0,99.5,100.0,99.5,100.0,0.5,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,0,17,24,17,24,33,0,0,0,17,24,17,24,0,0,0,0,0,0,0,0,73.4,47.5,90.4,77.0,68.8,47.2,82.1,73.6,73.4,47.5,90.4,77.0,68.8,47.2,82.1,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),0,0.1,LONG,-233,-0.00235004589145,LONG,2012-05-28,1294.38,1089.97,-0.00235004589145,1294.38,-109562.74,0.000173728912984,-0.00235045416237,-0.00235045416237,0.0,11457.4,0.094296933633,0.0984054366461,1294.38,-74540.79
334,334,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-05-29,29.05.2012,064A56,NYME,1,64,165925,3445,0,0,162225,165925,165670,165925,255,0,165925,3445,0,0,162225,165925,165670,165925,255,0,0,0,0,0,0,0,0,0,0,0,-9823.0,0.0,0.0,-220.0,-9603.0,-9603.0,-9823.0,-9823.0,0.0,0.0,100,2.1,0.0,0.0,97.8,100.0,99.8,100.0,0.2,0.0,100,2.1,0.0,0.0,97.8,100.0,99.8,100.0,0.2,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2,0,0,27,27,29,27,41,2,0,0,27,27,29,27,0,0,0,0,0,0,0,0,57.6,55.4,83.1,77.2,57.6,53.7,82.6,75.4,57.6,55.4,83.1,77.2,57.6,53.7,82.6,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),3445,1.0,SHORT,-3700,-0.0112753314033,LONG,2012-06-04,1712.68,1503.43,-0.00892528551185,1712.68,-107850.06,-0.00145238103243,-0.0112589553258,-0.0112589553258,0.0,11457.4,0.0933231162814,0.0797465730055,0.0,-74540.79
335,335,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-06-05,05.06.2012,064A57,NYME,1,64,644676,0,0,0,644676,644676,644676,644676,0,0,644676,0,0,0,644676,644676,644676,644676,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,17,15,17,15,25,0,0,0,17,15,17,15,0,0,0,0,0,0,0,0,80.0,47.3,92.4,79.2,75.1,43.0,80.5,68.1,80.0,47.3,92.4,79.2,75.1,43.0,80.5,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 MEGAWATT HOURS),0,1.0,LONG,0,0.0,LONG,2012-06-11,2089.92,1869.66,0.0112753314033,0.0,-107850.06,0.000505255199789,0.0,0.0,0.0,11457.4,0.0926693168978,0.0927853386151,0.0,-74540.79
336,336,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-06-12,12.06.2012,064A57,NYME,1,64,3748088,0,0,0,3748088,3748088,3748088,3748088,0,0,3748088,0,0,0,3748088,3748088,3748088,3748088,0,0,0,0,0,0,0,0,0,0,0,0,27150.0,0.0,0.0,0.0,27150.0,27150.0,27150.0,27150.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,0,26,24,26,24,37,0,0,0,26,24,26,24,0,0,0,0,0,0,0,0,66.0,60.9,87.3,80.9,65.9,60.6,85.2,79.9,66.0,60.9,87.3,80.9,65.9,60.6,85.2,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 50 MEGAWATT HOURS),0,1.0,LONG,0,0.0,LONG,2012-06-18,1743.16,1506.84,0.0,0.0,-107850.06,0.00368066744877,0.0,0.0,0.0,11457.4,0.0925234955095,0.0980120147125,0.0,-74540.79
337,337,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-06-19,19.06.2012,064A58,NYME,1,64,72340,4050,1913,2805,65485,67558,72340,72276,0,64,72340,4050,1913,2805,65485,67558,72340,72276,0,64,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,5.6,2.6,3.9,90.5,93.4,100.0,99.9,0.0,0.1,100,5.6,2.6,3.9,90.5,93.4,100.0,99.9,0.0,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1,3,2,26,23,28,27,40,1,3,2,26,23,28,27,0,0,0,0,0,0,0,0,40.0,45.9,70.6,67.8,37.3,43.8,57.1,63.5,40.0,45.9,70.6,67.8,37.3,43.8,57.1,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),2137,0.358376656046,SHORT,-2073,-0.0155814285607,LONG,2012-06-25,1454.5,1273.24,-0.0155814285607,1454.5,-106395.56,-0.00613916940578,-0.0154857715312,-0.0154857715312,0.0,11457.4,0.0916795697854,0.108829407516,1454.5,-73086.29
338,338,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-06-26,26.06.2012,064A58,NYME,1,64,59635,1422,2030,0,58213,57350,59635,59380,0,255,59635,1422,2030,0,58213,57350,59635,59380,0,255,0,0,0,0,0,0,0,0,0,0,-2643.0,-105.0,-105.0,0.0,-2538.0,-2538.0,-2643.0,-2643.0,0.0,0.0,100,2.4,3.4,0.0,97.6,96.2,100.0,99.6,0.0,0.4,100,2.4,3.4,0.0,97.6,96.2,100.0,99.6,0.0,0.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,2,1,0,26,20,28,21,35,2,1,0,26,20,28,21,0,0,0,0,0,0,0,0,48.3,59.6,66.0,74.7,44.8,53.1,57.6,62.3,48.3,59.6,66.0,74.7,44.8,53.1,57.6,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-608,-0.176129779838,LONG,863,0.00746778813288,SHORT,2012-07-02,-8845.58,1347.36,0.0230492166936,1347.36,-105048.2,-0.000627039767905,0.00746310553274,0.00746310553274,0.0,11457.4,0.0906872076901,0.131797764795,1347.36,-71738.93
339,339,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-07-03,03.07.2012,064A59,NYME,1,64,1420196,191246,359310,5781,1223169,1055105,1420196,1420196,0,0,1420196,191246,359310,5781,1223169,1055105,1420196,1420196,0,0,0,0,0,0,0,0,0,0,0,0,-58400.0,21800.0,-8000.0,0.0,-80200.0,-50400.0,-58400.0,-58400.0,0.0,0.0,100,13.5,25.3,0.4,86.1,74.3,100.0,100.0,0.0,0.0,100,13.5,25.3,0.4,86.1,74.3,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2,4,1,25,24,27,29,39,2,4,1,25,24,27,29,0,0,0,0,0,0,0,0,50.7,47.8,77.6,69.8,46.8,47.5,69.2,66.3,50.7,47.8,77.6,69.8,46.8,47.5,69.2,66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),-168064,-0.30526231664,LONG,168064,0.0737681244662,SHORT,2012-07-09,1394.67,1234.16,0.0663003363333,1234.16,-103814.04,0.00692053223705,0.0742786391496,0.0742786391496,0.0,11457.4,0.0914863415518,0.226212508038,1234.16,-70504.77
340,340,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-07-10,10.07.2012,064A59,NYME,1,64,1123845,23400,70120,0,1100445,1053725,1123845,1123845,0,0,1123845,23400,70120,0,1100445,1053725,1123845,1123845,0,0,0,0,0,0,0,0,0,0,0,0,4631.0,0.0,0.0,0.0,4631.0,4631.0,4631.0,4631.0,0.0,0.0,100,2.1,6.2,0.0,97.9,93.8,100.0,100.0,0.0,0.0,100,2.1,6.2,0.0,97.9,93.8,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,1,2,0,25,24,26,26,35,1,2,0,25,24,26,26,0,0,0,0,0,0,0,0,52.7,53.6,73.7,71.6,47.5,49.8,59.0,61.5,52.7,53.6,73.7,71.6,47.5,49.8,59.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),-46720,-0.499572284003,LONG,46720,0.0216881676005,SHORT,2012-07-16,-3536.09,1109.25,-0.0520799568657,1109.25,-102704.79,-0.0118547154889,0.0214310605441,0.0214310605441,0.0,11457.4,0.091461695666,0.207734766925,1109.25,-69395.52
341,341,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-07-17,17.07.2012,064A60,NYME,1,64,32787,0,3390,0,32554,29164,32554,32554,233,233,32787,0,3390,0,32554,29164,32554,32554,233,233,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,10.3,0.0,99.3,88.9,99.3,99.3,0.7,0.7,100,0.0,10.3,0.0,99.3,88.9,99.3,99.3,0.7,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,3,0,15,9,15,12,21,0,3,0,15,9,15,12,0,0,0,0,0,0,0,0,62.7,81.2,85.9,97.7,60.6,71.0,75.3,81.7,62.7,81.2,85.9,97.7,60.6,71.0,75.3,81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-3390,-1.0,LONG,3390,0.0549272497489,SHORT,2012-07-23,1358.33,976.97,0.0332390821484,976.97,-101727.82,-0.0326940159816,0.0531314573678,0.0531314573678,0.0,11457.4,0.105802264157,0.186505728682,976.97,-68418.55
342,342,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-07-24,24.07.2012,064A60,NYME,1,64,56798,4530,495,45,52223,56258,56798,56798,0,0,56798,4530,495,45,52223,56258,56798,56798,0,0,0,0,0,0,0,0,0,0,0,0,255.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,0.0,0.0,100,8.0,0.9,0.1,91.9,99.0,100.0,100.0,0.0,0.0,100,8.0,0.9,0.1,91.9,99.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1,2,1,22,26,24,28,33,1,2,1,22,26,24,28,0,0,0,0,0,0,0,0,56.6,43.4,76.8,60.3,50.6,31.3,63.8,45.9,56.6,43.4,76.8,60.3,50.6,31.3,63.8,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),4035,0.802985074627,SHORT,-4035,-0.0371954535817,LONG,2012-07-30,1772.58,1608.41,-0.0921227033306,1772.58,-99955.24,0.0249261212028,-0.0381225919659,-0.0381225919659,0.0,11457.4,0.107224048751,0.211496628497,1772.58,-66645.97
343,343,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-07-31,31.07.2012,064A63,NYME,1,64,42980,126,10026,0,42854,32954,42980,42980,0,0,42980,126,10026,0,42854,32954,42980,42980,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.3,23.3,0.0,99.7,76.7,100.0,100.0,0.0,0.0,100,0.3,23.3,0.0,99.7,76.7,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1,1,0,17,15,18,16,25,1,1,0,17,15,18,16,0,0,0,0,0,0,0,0,54.0,74.1,81.3,90.5,48.3,54.1,67.4,69.0,54.0,74.1,81.3,90.5,48.3,54.1,67.4,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-9900,-0.975177304965,LONG,9900,0.130593077248,SHORT,2012-08-06,1274.48,1188.82,0.16778853083,1188.82,-98766.42,-0.0166218061765,0.12842238443,0.12842238443,1188.82,12646.22,0.0985938616518,0.327821576225,1188.82,-65457.15
344,344,EURO FX - CHICAGO MERCANTILE EXCHANGE,2012-08-07,07.08.2012,064A64,NYME,1,64,75072,3788,0,2880,68148,72192,74816,75072,256,0,75072,3788,0,2880,68148,72192,74816,75072,256,0,0,0,0,0,0,0,0,0,0,0,-1969.0,-1511.0,0.0,320.0,-736.0,-2289.0,-1927.0,-1969.0,-42.0,0.0,100,5.0,0.0,3.8,90.8,96.2,99.7,100.0,0.3,0.0,100,5.0,0.0,3.8,90.8,96.2,99.7,100.0,0.3,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2,0,1,24,19,26,20,32,2,0,1,24,19,26,20,0,0,0,0,0,0,0,0,46.6,64.1,72.8,85.1,33.7,43.1,45.9,52.0,46.6,64.1,72.8,85.1,33.7,43.1,45.9,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),3788,1.0,SHORT,-4044,-0.0288157332193,LONG,2012-08-13,1130.83,1039.26,-0.159408810467,1130.83,-97635.59,0.0442510556839,-0.0300908598346,-0.0300908598346,0.0,12646.22,0.125963616792,0.337334766102,1130.83,-64326.32
