,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1,Trade_Date,CALL_USDJPY,PUT_USDJPY,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
290,290,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-07-26,26.07.2011,0643BE,IFED,1,64,654095,0,0,0,654095,654095,654095,654095,0,0,654095,0,0,0,654095,654095,654095,654095,0,0,0,0,0,0,0,0,0,0,0,0,3560.0,0.0,0.0,0.0,3560.0,3560.0,3560.0,3560.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,0,26,13,26,13,29,0,0,0,26,13,26,13,0,0,0,0,0,0,0,0,69.6,91.8,79.4,97.8,69.0,87.2,78.6,91.7,69.6,91.8,79.4,97.8,69.0,87.2,78.6,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 mwh,0,-1.0,LONG,0,0.0,LONG,2011-08-01,1545.31,1816.28,0.0,1545.31,-64297.67,0.947879731659,-1.94787973166,-1.01895759463,1545.31,-8091.95,1.5703575703,1.44279797597,0.0,-22335.06
291,291,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-02,02.08.2011,0643BG,IFED,1,64,33216,5245,1554,1507,25297,30133,32049,33194,1167,22,33216,5245,1554,1507,25297,30133,32049,33194,1167,22,0,0,0,0,0,0,0,0,0,0,96.0,-224.0,0.0,23.0,297.0,305.0,96.0,328.0,0.0,-232.0,100,15.8,4.7,4.5,76.2,90.7,96.5,99.9,3.5,0.1,100,15.8,4.7,4.5,76.2,90.7,96.5,99.9,3.5,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,5,4,4,30,36,35,44,47,5,4,4,30,36,35,44,0,0,0,0,0,0,0,0,42.4,35.1,64.7,57.0,36.1,30.5,53.6,47.0,42.4,35.1,64.7,57.0,36.1,30.5,53.6,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800MWh,3691,0.542873952052,SHORT,-4836,-0.0872451740935,LONG,2011-08-08,1842.78,2073.57,1.54287395205,2073.57,-62224.1,-0.00646627668456,0.539363578873,-0.969212728423,1842.78,-6249.17,1.36543552167,1.36901924762,2073.57,-20261.49
292,292,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-09,09.08.2011,0643BM,IFED,1,64,24030,2185,26,52,21793,23952,24030,24030,0,0,24030,2185,26,52,21793,23952,24030,24030,0,0,0,0,0,0,0,0,0,0,0,0,1838.0,-26.0,26.0,26.0,1838.0,1786.0,1838.0,1838.0,0.0,0.0,100,9.1,0.1,0.2,90.7,99.7,100.0,100.0,0.0,0.0,100,9.1,0.1,0.2,90.7,99.7,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3,1,1,21,14,24,16,31,3,1,1,21,14,24,16,0,0,0,0,0,0,0,0,53.7,84.2,76.1,95.4,42.9,79.5,62.6,83.2,53.7,84.2,76.1,95.4,42.9,79.5,62.6,83.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400MWh,2159,0.976481230213,SHORT,-2159,-0.0471964149087,LONG,2011-08-15,1421.59,1435.06,0.433607278161,1435.06,-60789.04,-0.00644393735885,0.970188846333,0.551420249938,1435.06,-4814.11,1.19597254154,1.14595207924,0.0,-20261.49
293,293,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-16,16.08.2011,0643BS,IFED,1,64,623820,9162,4633,35973,578685,583214,623820,623820,0,0,623820,9162,4633,35973,578685,583214,623820,623820,0,0,0,0,0,0,0,0,0,0,0,0,22613.0,-16.0,873.0,351.0,22278.0,21389.0,22613.0,22613.0,0.0,0.0,100,1.5,0.7,5.8,92.8,93.5,100.0,100.0,0.0,0.0,100,1.5,0.7,5.8,92.8,93.5,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1,1,2,26,17,28,19,33,1,1,2,26,17,28,19,0,0,0,0,0,0,0,0,49.7,80.5,69.2,92.6,49.7,65.1,62.4,69.8,49.7,80.5,69.2,92.6,49.7,65.1,62.4,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50MWh,4529,0.328307357738,SHORT,-4529,-0.00389792916596,LONG,2011-08-22,1743.31,1707.07,-0.648173872475,1707.07,-59081.97,-0.721276366607,0.0915070196183,0.958781746001,1707.07,-3107.04,1.26224735605,1.08226432726,0.0,-20261.49
294,294,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-23,23.08.2011,0643BX,IFED,1,64,53951,0,5816,0,53951,48135,53951,53951,0,0,53951,0,5816,0,53951,48135,53951,53951,0,0,0,0,0,0,0,0,0,0,0,0,1520.0,0.0,1520.0,0.0,1520.0,0.0,1520.0,1520.0,0.0,0.0,100,0.0,10.8,0.0,100.0,89.2,100.0,100.0,0.0,0.0,100,0.0,10.8,0.0,100.0,89.2,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,2,0,12,14,12,16,21,0,2,0,12,14,12,16,0,0,0,0,0,0,0,0,72.0,70.8,95.7,90.8,66.5,67.0,78.5,77.8,72.0,70.8,95.7,90.8,66.5,67.0,78.5,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50MWh,-5816,-1.0,LONG,5816,0.0569715729875,SHORT,2011-08-29,1403.27,1253.14,-1.32830735774,1403.27,-57678.7,-0.196056339526,-0.803943660474,0.305662337374,1253.14,-1853.9,1.12632036505,0.978589918567,0.0,-20261.49
295,295,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-08-30,30.08.2011,0643BZ,IFED,1,64,187447,45165,0,2304,139978,185143,187447,187447,0,0,187447,45165,0,2304,139978,185143,187447,187447,0,0,0,0,0,0,0,0,0,0,0,0,-2729.0,1350.0,0.0,-1643.0,-2436.0,-1086.0,-2729.0,-2729.0,0.0,0.0,100,24.1,0.0,1.2,74.7,98.8,100.0,100.0,0.0,0.0,100,24.1,0.0,1.2,74.7,98.8,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4,0,2,17,19,21,21,30,4,0,2,17,19,21,21,0,0,0,0,0,0,0,0,63.9,63.5,83.4,82.5,58.1,62.5,70.7,70.1,63.9,63.5,83.4,82.5,58.1,62.5,70.7,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50 Mwh,45165,1.0,SHORT,-45165,-0.138917510711,LONG,2011-09-05,1341.07,1163.9,2.0,1163.9,-56514.8,0.29914078256,1.29914078256,-0.954017184349,1341.07,-512.83,1.03917379503,1.13098832867,1163.9,-19097.59
296,296,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-09-06,06.09.2011,0643C3,IFED,1,64,15951,808,430,251,14615,14866,15674,15547,277,404,15951,808,430,251,14615,14866,15674,15547,277,404,0,0,0,0,0,0,0,0,0,0,42.0,0.0,0.0,0.0,63.0,42.0,63.0,42.0,-21.0,0.0,100,5.1,2.7,1.6,91.6,93.2,98.3,97.5,1.7,2.5,100,5.1,2.7,1.6,91.6,93.2,98.3,97.5,1.7,2.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,2,2,3,22,23,25,27,31,2,2,3,22,23,25,27,0,0,0,0,0,0,0,0,45.5,46.8,70.0,65.2,40.7,42.5,56.6,57.5,45.5,46.8,70.0,65.2,40.7,42.5,56.6,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800MWh,378,0.305331179321,SHORT,-251,-0.00851395814253,LONG,2011-09-12,1741.66,1508.93,-0.694668820679,1508.93,-55005.87,0.599687219862,0.488434385385,0.989768687708,1508.93,996.1,1.104493993,1.07049009281,0.0,-19097.59
297,297,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-09-13,13.09.2011,0643CB,IFED,1,64,21488,0,2642,2233,19255,16613,21488,21488,0,0,21488,0,2642,2233,19255,16613,21488,21488,0,0,0,0,0,0,0,0,0,0,0,0,257.0,0.0,-26.0,26.0,231.0,257.0,257.0,257.0,0.0,0.0,100,0.0,12.3,10.4,89.6,77.3,100.0,100.0,0.0,0.0,100,0.0,12.3,10.4,89.6,77.3,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,1,19,16,20,17,24,0,1,1,19,16,20,17,0,0,0,0,0,0,0,0,65.7,66.5,87.4,89.7,57.8,47.6,68.7,69.0,65.7,66.5,87.4,89.7,57.8,47.6,68.7,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400MWh,-2642,-1.0,LONG,2642,0.0736589717854,SHORT,2011-09-19,1388.67,1225.3,-1.30533117932,1388.67,-53617.2,-0.925685566259,-0.0743144337414,0.29773826706,1225.3,2221.4,1.32869262071,0.98049545796,0.0,-19097.59
298,298,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-09-20,20.09.2011,0643CJ,IFED,1,64,802818,0,34220,0,802818,768598,802818,802818,0,0,802818,0,34220,0,802818,768598,802818,802818,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,4.3,0.0,100.0,95.7,100.0,100.0,0.0,0.0,100,0.0,4.3,0.0,100.0,95.7,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,1,0,18,14,18,15,26,0,1,0,18,14,18,15,0,0,0,0,0,0,0,0,66.1,72.1,83.0,90.4,61.5,68.3,74.7,82.0,66.1,72.1,83.0,90.4,61.5,68.3,74.7,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 MWh,-34220,-1.0,LONG,34220,0.0217765378487,SHORT,2011-09-26,1624.91,1394.19,0.0,1624.91,-51992.29,0.321500845374,-1.32150084537,-1.00643001691,1624.91,3846.31,1.21176563649,1.24058242857,1624.91,-17472.68
299,299,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-09-27,27.09.2011,0643CU,IFED,1,64,23450,0,875,75,22840,22500,22915,23450,535,0,23450,0,875,75,22840,22500,22915,23450,535,0,0,0,0,0,0,0,0,0,0,0,280.0,0.0,0.0,0.0,100.0,280.0,100.0,280.0,180.0,0.0,100,0.0,3.7,0.3,97.4,95.9,97.7,100.0,2.3,0.0,100,0.0,3.7,0.3,97.4,95.9,97.7,100.0,2.3,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,2,1,19,13,20,15,29,0,2,1,19,13,20,15,0,0,0,0,0,0,0,0,52.0,73.0,79.4,91.7,51.8,70.0,74.3,82.5,52.0,73.0,79.4,91.7,51.8,70.0,74.3,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,-875,-1.0,LONG,340,0.007498897221,SHORT,2011-10-03,1480.12,1240.79,0.0,1480.12,-50512.17,0.590947532172,-1.59094753217,-1.01181895064,1480.12,5326.43,1.22416067893,1.06476379728,0.0,-17472.68
300,300,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-10-04,04.10.2011,0643CV,IFED,1,64,841187,0,0,0,841187,841187,841187,841187,0,0,841187,0,0,0,841187,841187,841187,841187,0,0,0,0,0,0,0,0,0,0,0,0,2352.0,0.0,0.0,0.0,2352.0,2352.0,2352.0,2352.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,16,9,16,9,22,0,0,0,16,9,16,9,0,0,0,0,0,0,0,0,67.2,92.8,90.8,99.3,67.2,92.5,89.0,97.4,67.2,92.8,90.8,99.3,67.2,92.5,89.0,97.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 Mwh,0,-1.0,LONG,0,0.0,LONG,2011-10-10,1098.92,909.24,0.0,1098.92,-49413.25,-0.00625785253991,-0.99374214746,-0.999874842949,1098.92,6425.35,1.08216876155,1.08471637981,1098.92,-16373.76
301,301,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-10-11,11.10.2011,0643D1,IFED,1,64,502733,0,0,0,502733,502733,502733,502733,0,0,502733,0,0,0,502733,502733,502733,502733,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,15,12,15,12,20,0,0,0,15,12,15,12,0,0,0,0,0,0,0,0,49.9,74.8,81.5,93.8,43.6,65.9,62.9,71.2,49.9,74.8,81.5,93.8,43.6,65.9,62.9,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mwh,0,-1.0,LONG,0,0.0,LONG,2011-10-17,1314.47,1001.6,0.0,1314.47,-48098.78,-0.00623687941734,-0.993763120583,-0.999875262412,1314.47,7739.82,0.962016948971,0.0,0.0,-16373.76
302,302,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-10-18,18.10.2011,0643D5,IFED,1,64,563660,0,0,0,563660,563660,563660,563660,0,0,563660,0,0,0,563660,563660,563660,563660,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,16,10,16,10,20,0,0,0,16,10,16,10,0,0,0,0,0,0,0,0,52.0,70.4,76.8,93.6,52.0,60.5,71.4,78.1,52.0,70.4,76.8,93.6,52.0,60.5,71.4,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5 MWh,0,-1.0,LONG,0,0.0,LONG,2011-10-24,-9025.17,1314.34,0.0,-9025.17,-57123.95,-0.00621604749032,-0.99378395251,-0.99987567905,-9025.17,-1285.35,0.859007526029,0.0,0.0,-16373.76
303,303,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-10-25,25.10.2011,0643D8,IFED,1,64,328045,0,0,0,328045,328045,328045,328045,0,0,328045,0,0,0,328045,328045,328045,328045,0,0,0,0,0,0,0,0,0,0,0,0,-24600.0,0.0,0.0,0.0,-24600.0,-24600.0,-24600.0,-24600.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,0,24,9,24,9,29,0,0,0,24,9,24,9,0,0,0,0,0,0,0,0,73.1,87.9,86.2,99.8,73.1,86.3,86.0,95.7,73.1,87.9,86.2,99.8,73.1,86.3,86.0,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 MWh,0,-1.0,LONG,0,0.0,LONG,2011-10-31,1669.12,1504.1,0.0,1669.12,-55454.83,-0.00619536198583,-0.993804638014,-0.99987609276,1669.12,383.77,0.770647975708,0.0,0.0,-16373.76
304,304,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-11-01,01.11.2011,0643DC,IFED,1,64,164414,2740,0,100,161249,164294,164089,164394,325,20,164414,2740,0,100,161249,164294,164089,164394,325,20,0,0,0,0,0,0,0,0,0,0,1090.0,0.0,0.0,0.0,1070.0,1070.0,1070.0,1070.0,20.0,20.0,100,1.7,0.0,0.1,98.1,99.9,99.8,100.0,0.2,0.0,100,1.7,0.0,0.1,98.1,99.9,99.8,100.0,0.2,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,4,0,1,39,30,43,31,49,4,0,1,39,30,43,31,0,0,0,0,0,0,0,0,35.7,64.3,55.2,83.7,30.3,62.7,48.2,75.9,35.7,64.3,55.2,83.7,30.3,62.7,48.2,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,2740,1.0,SHORT,-3045,-0.00935360305705,LONG,2011-11-07,1102.75,-2202.7,2.0,-2202.7,-57657.53,-0.00617479863258,0.993825201367,-0.960123495973,1102.75,1486.52,0.695949354926,1.34267480714,-2202.7,-18576.46
305,305,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-11-08,08.11.2011,0643DF,IFED,1,64,2335203,385091,468256,142045,1808067,1724902,2335203,2335203,0,0,2335203,385091,468256,142045,1808067,1724902,2335203,2335203,0,0,0,0,0,0,0,0,0,0,0,0,40795.0,-3855.0,9420.0,7680.0,36970.0,23695.0,40795.0,40795.0,0.0,0.0,100,16.5,20.1,6.1,77.4,73.9,100.0,100.0,0.0,0.0,100,16.5,20.1,6.1,77.4,73.9,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,6,9,8,44,37,54,50,65,6,9,8,44,37,54,50,0,0,0,0,0,0,0,0,44.1,43.1,57.5,60.5,44.0,40.7,55.6,56.2,44.1,43.1,57.5,60.5,44.0,40.7,55.6,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 MWh,-83165,-0.0974574235335,LONG,83165,0.023539691404,SHORT,2011-11-14,1411.73,1237.82,-1.09745742353,1411.73,-56245.8,-0.00615438644176,-0.0968576328875,0.978062847342,1237.82,2724.34,0.634693882387,1.32040367131,1411.73,-17164.73
306,306,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-11-15,15.11.2011,0643DL,IFED,1,64,630485,3200,3360,0,627285,627125,630485,630485,0,0,630485,3200,3360,0,627285,627125,630485,630485,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.5,0.5,0.0,99.5,99.5,100.0,100.0,0.0,0.0,100,0.5,0.5,0.0,99.5,99.5,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1,1,0,29,14,30,15,33,1,1,0,29,14,30,15,0,0,0,0,0,0,0,0,44.1,78.1,64.1,95.7,41.3,69.8,58.8,78.7,44.1,78.1,64.1,95.7,41.3,69.8,58.8,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16 MWh,-160,-0.0243902439024,LONG,160,0.000127550003587,SHORT,2011-11-21,-2638.45,803.04,0.0730671796311,-2638.45,-58884.25,-0.904738254339,-0.00232345721124,-0.0955547442071,0.0,2724.34,1.04690705581,1.307369912,-2638.45,-19803.18
307,307,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-11-22,22.11.2011,064657,NYME,1,64,15924,888,0,310,14016,15050,15214,15360,710,564,15924,888,0,310,14016,15050,15214,15360,710,564,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,5.6,0.0,1.9,88.0,94.5,95.5,96.5,4.5,3.5,100,5.6,0.0,1.9,88.0,94.5,95.5,96.5,4.5,3.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3,0,2,25,22,28,24,31,3,0,2,25,22,28,24,0,0,0,0,0,0,0,0,44.8,54.3,66.2,79.3,21.4,34.5,30.2,41.5,44.8,54.3,66.2,79.3,21.4,34.5,30.2,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(40 MEGAWATT HOURS PER PEAK DAY),888,1.0,SHORT,-1034,-0.0355742104177,LONG,2011-11-28,1483.94,1106.87,1.0243902439,1106.87,-57777.38,0.498367978793,1.49836797879,0.00606492055151,0.0,2724.34,1.05490623227,1.19139849933,1106.87,-18696.31
308,308,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-11-29,29.11.2011,064657,NYME,1,64,75750,27570,2320,1986,44325,70367,73881,74673,1869,1077,75750,27570,2320,1986,44325,70367,73881,74673,1869,1077,0,0,0,0,0,0,0,0,0,0,10582.0,2714.0,-940.0,100.0,7916.0,11466.0,10730.0,10626.0,-148.0,-44.0,100,36.4,3.1,2.6,58.5,92.9,97.5,98.6,2.5,1.4,100,36.4,3.1,2.6,58.5,92.9,97.5,98.6,2.5,1.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,4,2,4,31,27,35,33,41,4,2,4,31,27,35,33,0,0,0,0,0,0,0,0,55.0,61.3,74.9,79.3,51.0,51.6,63.8,67.8,55.0,61.3,74.9,79.3,51.0,51.6,63.8,67.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(40 MEGAWATT HOURS PER PEAK DAY),25250,0.844764135162,SHORT,-26042,-0.227060300631,LONG,2011-12-05,1081.55,873.02,-0.155235864838,873.02,-56904.36,-0.0346073579203,0.815529080378,0.996310581608,873.02,3597.36,0.955520274864,0.994358688804,873.02,-17823.29
309,309,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2011-12-06,06.12.2011,064657,NYME,1,64,33982,2944,90,1013,28811,32838,32768,33941,1214,41,33982,2944,90,1013,28811,32838,32768,33941,1214,41,0,0,0,0,0,0,0,0,0,0,816.0,0.0,-8.0,8.0,734.0,1036.0,742.0,1036.0,74.0,-220.0,100,8.7,0.3,3.0,84.8,96.6,96.4,99.9,3.6,0.1,100,8.7,0.3,3.0,84.8,96.6,96.4,99.9,3.6,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,6,2,5,30,28,38,33,40,6,2,5,30,28,38,33,0,0,0,0,0,0,0,0,32.1,40.5,49.6,66.1,17.7,31.0,27.7,40.2,32.1,40.5,49.6,66.1,17.7,31.0,27.7,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(40 MEGAWATT HOURS PER PEAK DAY),2854,0.940672379697,SHORT,-4027,-0.0653214164058,LONG,2011-12-12,1031.85,907.99,0.095908244535,907.99,-55996.37,-0.461060719745,0.50696529527,0.838008158364,907.99,4505.35,0.963900652264,0.910118430052,0.0,-17823.29
