,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1
157,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-01-06,06.01.2009,023398,IFED,1,23,226141,992,1600,4606,215406,212882,221004,219088,5137,7053,226141,992,1600,4606,215406,212882,221004,219088,5137,7053,0,0,0,0,0,0,0,0,0,0,-8361.0,-5521.0,1244.0,-1373.0,-2868.0,-8870.0,-9762.0,-8999.0,1401.0,638.0,100,0.4,0.7,2.0,95.3,94.1,97.7,96.9,2.3,3.1,100,0.4,0.7,2.0,95.3,94.1,97.7,96.9,2.3,3.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,2,2,4,32,33,36,37,48,2,2,4,32,33,36,37,0,0,0,0,0,0,0,0,47.3,37.2,65.5,57.6,46.0,35.7,62.0,55.4,47.3,37.2,65.5,57.6,46.0,35.7,62.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",-608,-0.234567901235,LONG,2524,0.00589323072325,SHORT
158,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-01-13,13.01.2009,023398,ICE,1,23,419596,8946,0,25547,374755,388705,409248,414252,10348,5344,419596,8946,0,25547,374755,388705,409248,414252,10348,5344,0,0,0,0,0,0,0,0,0,0,-946.0,-1150.0,-9599.0,5690.0,-8229.0,1046.0,-3689.0,-2863.0,2743.0,1917.0,100,2.1,0.0,6.1,89.3,92.6,97.5,98.7,2.5,1.3,100,2.1,0.0,6.1,89.3,92.6,97.5,98.7,2.5,1.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,5,0,5,46,39,51,44,59,5,0,5,46,39,51,44,0,0,0,0,0,0,0,0,31.0,67.0,49.2,78.0,30.0,63.0,43.3,69.9,31.0,67.0,49.2,78.0,30.0,63.0,43.3,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",8946,1.0,SHORT,-13950,-0.0182720771226,LONG
159,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-01-20,20.01.2009,023399,IFED,1,23,83030,7645,0,3040,67202,69857,77887,72897,5143,10133,83030,7645,0,3040,67202,69857,77887,72897,5143,10133,0,0,0,0,0,0,0,0,0,0,6397.0,749.0,0.0,1101.0,6068.0,3637.0,7918.0,4738.0,-1521.0,1659.0,100,9.2,0.0,3.7,80.9,84.1,93.8,87.8,6.2,12.2,100,9.2,0.0,3.7,80.9,84.1,93.8,87.8,6.2,12.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,4,0,2,19,19,23,21,29,4,0,2,19,19,23,21,0,0,0,0,0,0,0,0,53.1,51.4,72.0,67.4,50.3,50.5,66.7,64.3,53.1,51.4,72.0,67.4,50.3,50.5,66.7,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",7645,1.0,SHORT,-2655,-0.0193712196937,LONG
160,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-01-27,27.01.2009,023399,ICE,1,23,177554,310,9567,10407,164961,150056,175678,170030,1876,7524,177554,310,9567,10407,164961,150056,175678,170030,1876,7524,0,0,0,0,0,0,0,0,0,0,10047.0,0.0,-4689.0,587.0,9431.0,12712.0,10018.0,8610.0,29.0,1437.0,100,0.2,5.4,5.9,92.9,84.5,98.9,95.8,1.1,4.2,100,0.2,5.4,5.9,92.9,84.5,98.9,95.8,1.1,4.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1,3,3,32,35,36,38,44,1,3,3,32,35,36,38,0,0,0,0,0,0,0,0,63.1,26.9,75.8,44.0,56.6,25.4,63.8,41.4,63.1,26.9,75.8,44.0,56.6,25.4,63.8,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",-9257,-0.937227903209,LONG,14905,0.0473149068146,SHORT
161,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-02-03,03.02.2009,02339E,IFED,1,23,163132,18747,17854,9052,125520,132996,153319,159902,9813,3230,163132,18747,17854,9052,125520,132996,153319,159902,9813,3230,0,0,0,0,0,0,0,0,0,0,-1612.0,-1613.0,-185.0,389.0,481.0,-1024.0,-743.0,-820.0,-869.0,-792.0,100,11.5,10.9,5.5,76.9,81.5,94.0,98.0,6.0,2.0,100,11.5,10.9,5.5,76.9,81.5,94.0,98.0,6.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,4,3,4,27,31,33,36,44,4,3,4,27,31,33,36,0,0,0,0,0,0,0,0,54.4,38.7,68.8,59.8,54.4,36.4,63.0,54.3,54.4,38.7,68.8,59.8,54.4,36.4,63.0,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,893,0.0243982404852,SHORT,-7476,-0.0289189063733,LONG
162,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-02-10,10.02.2009,02339U,IFED,1,23,84393,0,7625,4590,68418,62703,73008,74918,11385,9475,84393,0,7625,4590,68418,62703,73008,74918,11385,9475,0,0,0,0,0,0,0,0,0,0,-443.0,0.0,-162.0,459.0,-1075.0,-249.0,-616.0,48.0,173.0,-491.0,100,0.0,9.0,5.4,81.1,74.3,86.5,88.8,13.5,11.2,100,0.0,9.0,5.4,81.1,74.3,86.5,88.8,13.5,11.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,2,2,16,17,18,19,23,0,2,2,16,17,18,19,0,0,0,0,0,0,0,0,56.7,38.3,74.0,62.8,49.5,33.5,60.8,51.8,56.7,38.3,74.0,62.8,49.5,33.5,60.8,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,-7625,-1.0,LONG,5715,0.0435856956552,SHORT
163,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-02-17,17.02.2009,02339Y,IFED,1,23,89778,0,0,0,81171,83842,81171,83842,8607,5936,89778,0,0,0,81171,83842,81171,83842,8607,5936,0,0,0,0,0,0,0,0,0,0,-250.0,0.0,0.0,0.0,-1260.0,-920.0,-1260.0,-920.0,1010.0,670.0,100,0.0,0.0,0.0,90.4,93.4,90.4,93.4,9.6,6.6,100,0.0,0.0,0.0,90.4,93.4,90.4,93.4,9.6,6.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,19,16,19,16,28,0,0,0,19,16,19,16,0,0,0,0,0,0,0,0,51.2,63.3,73.1,84.0,51.2,63.2,68.8,78.6,51.2,63.3,73.1,84.0,51.2,63.2,68.8,78.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,0,-1.0,LONG,-2671,-0.0161866034797,LONG
164,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-02-24,24.02.2009,0233A3,IFED,1,23,279739,1608,1472,214,269430,271849,271252,273535,8487,6204,279739,1608,1472,214,269430,271849,271252,273535,8487,6204,0,0,0,0,0,0,0,0,0,0,885.0,-2253.0,0.0,214.0,2163.0,1110.0,124.0,1324.0,761.0,-439.0,100,0.6,0.5,0.1,96.3,97.2,97.0,97.8,3.0,2.2,100,0.6,0.5,0.1,96.3,97.2,97.0,97.8,3.0,2.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,1,1,1,45,37,46,39,55,1,1,1,45,37,46,39,0,0,0,0,0,0,0,0,35.5,54.3,51.8,75.4,28.6,53.9,44.9,67.9,35.5,54.3,51.8,75.4,28.6,53.9,44.9,67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,136,0.0441558441558,SHORT,-2419,-0.0044690446147,LONG
165,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-03-03,03.03.2009,0233A5,IFED,1,23,85903,3250,11716,2682,77085,59584,83017,73982,2886,11921,85903,3250,11716,2682,77085,59584,83017,73982,2886,11921,0,0,0,0,0,0,0,0,0,0,898.0,-1122.0,1695.0,121.0,1781.0,-636.0,780.0,1180.0,118.0,-282.0,100,3.8,13.6,3.1,89.7,69.4,96.6,86.1,3.4,13.9,100,3.8,13.6,3.1,89.7,69.4,96.6,86.1,3.4,13.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,2,3,2,21,20,24,24,29,2,3,2,21,20,24,24,0,0,0,0,0,0,0,0,62.0,42.5,79.2,61.9,46.2,33.5,59.6,48.4,62.0,42.5,79.2,61.9,46.2,33.5,59.6,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,-8466,-0.565682213016,LONG,17501,0.128053911275,SHORT
166,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-03-10,10.03.2009,0233AG,IFED,1,23,103234,19473,1457,372,82559,96232,102404,98061,830,5173,103234,19473,1457,372,82559,96232,102404,98061,830,5173,0,0,0,0,0,0,0,0,0,0,11989.0,4341.0,1457.0,-372.0,10849.0,11171.0,14818.0,12256.0,-2829.0,-267.0,100,18.9,1.4,0.4,80.0,93.2,99.2,95.0,0.8,5.0,100,18.9,1.4,0.4,80.0,93.2,99.2,95.0,0.8,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,5,2,1,19,24,24,27,41,5,2,1,19,24,24,27,0,0,0,0,0,0,0,0,63.9,64.2,79.2,83.9,59.3,55.3,71.3,69.6,63.9,64.2,79.2,83.9,59.3,55.3,71.3,69.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,18016,0.8607740086,SHORT,-13673,-0.076474766627,LONG
167,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-03-17,17.03.2009,0233AH,IFED,1,23,55654,15221,5012,1410,38465,43834,55096,50256,558,5398,55654,15221,5012,1410,38465,43834,55096,50256,558,5398,0,0,0,0,0,0,0,0,0,0,-31574.0,-7841.0,-9673.0,-2931.0,-20542.0,-21615.0,-31314.0,-34219.0,-260.0,2645.0,100,27.3,9.0,2.5,69.1,78.8,99.0,90.3,1.0,9.7,100,27.3,9.0,2.5,69.1,78.8,99.0,90.3,1.0,9.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,7,5,2,18,19,27,24,46,7,5,2,18,19,27,24,0,0,0,0,0,0,0,0,51.3,50.5,74.0,69.9,46.7,40.1,64.6,57.4,51.3,50.5,74.0,69.9,46.7,40.1,64.6,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,10209,0.504571739238,SHORT,-5369,-0.0652377307136,LONG
168,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-03-24,24.03.2009,0233AM,IFED,1,23,36409,0,0,0,36288,35955,36288,35955,121,454,36409,0,0,0,36288,35955,36288,35955,121,454,0,0,0,0,0,0,0,0,0,0,961.0,0.0,0.0,0.0,961.0,961.0,961.0,961.0,0.0,0.0,100,0.0,0.0,0.0,99.7,98.8,99.7,98.8,0.3,1.2,100,0.0,0.0,0.0,99.7,98.8,99.7,98.8,0.3,1.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,14,23,14,23,30,0,0,0,14,23,14,23,0,0,0,0,0,0,0,0,72.7,54.0,94.1,75.8,51.2,34.7,63.7,50.5,72.7,54.0,94.1,75.8,51.2,34.7,63.7,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,0,0.504571739238,LONG,333,0.00460944312944,SHORT
169,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-03-31,31.03.2009,0233AW,IFED,1,23,19225,5550,0,336,10562,18100,16448,18436,2777,789,19225,5550,0,336,10562,18100,16448,18436,2777,789,0,0,0,0,0,0,0,0,0,0,1380.0,-330.0,0.0,150.0,1410.0,812.0,1230.0,962.0,150.0,418.0,100,28.9,0.0,1.7,54.9,94.1,85.6,95.9,14.4,4.1,100,28.9,0.0,1.7,54.9,94.1,85.6,95.9,14.4,4.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3,0,1,17,13,20,14,26,3,0,1,17,13,20,14,0,0,0,0,0,0,0,0,49.0,72.8,64.6,86.5,47.2,65.1,60.3,77.6,49.0,72.8,64.6,86.5,47.2,65.1,60.3,77.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mmbtu,5550,1.0,SHORT,-7538,-0.262996301724,LONG
170,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-07,07.04.2009,0233B1,IFED,1,23,100596,0,2546,1833,90412,85361,92245,89740,8351,10856,100596,0,2546,1833,90412,85361,92245,89740,8351,10856,0,0,0,0,0,0,0,0,0,0,3098.0,-216.0,706.0,-179.0,1961.0,3367.0,1566.0,3894.0,1532.0,-796.0,100,0.0,2.5,1.8,89.9,84.9,91.7,89.2,8.3,10.8,100,0.0,2.5,1.8,89.9,84.9,91.7,89.2,8.3,10.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,2,1,18,18,19,20,27,0,2,1,18,18,19,20,0,0,0,0,0,0,0,0,53.7,46.4,73.7,70.4,45.1,45.1,56.4,52.2,53.7,46.4,73.7,70.4,45.1,45.1,56.4,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,-2546,-1.0,LONG,5051,0.0287359264506,SHORT
171,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-14,14.04.2009,0233BB,IFED,1,23,87712,2381,0,327,78641,79393,81349,79720,6363,7992,87712,2381,0,327,78641,79393,81349,79720,6363,7992,0,0,0,0,0,0,0,0,0,0,338.0,-186.0,0.0,0.0,1078.0,1430.0,892.0,1430.0,-554.0,-1092.0,100,2.7,0.0,0.4,89.7,90.5,92.7,90.9,7.3,9.1,100,2.7,0.0,0.4,89.7,90.5,92.7,90.9,7.3,9.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1,0,1,16,17,17,18,26,1,0,1,16,17,17,18,0,0,0,0,0,0,0,0,62.5,55.6,84.8,75.4,60.5,53.9,81.9,71.1,62.5,55.6,84.8,75.4,60.5,53.9,81.9,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,2381,1.0,SHORT,-752,-0.00475846969639,LONG
172,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-21,21.04.2009,0233BH,IFED,1,23,127723,1242,18322,1169,120537,106694,122948,126185,4775,1538,127723,1242,18322,1169,120537,106694,122948,126185,4775,1538,0,0,0,0,0,0,0,0,0,0,-6591.0,870.0,-1322.0,-371.0,-6439.0,-4619.0,-5940.0,-6312.0,-651.0,-279.0,100,1.0,14.3,0.9,94.4,83.5,96.3,98.8,3.7,1.2,100,1.0,14.3,0.9,94.4,83.5,96.3,98.8,3.7,1.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,2,1,17,18,19,21,26,2,2,1,17,18,19,21,0,0,0,0,0,0,0,0,68.9,76.2,84.1,87.9,64.1,74.8,78.3,82.5,68.9,76.2,84.1,87.9,64.1,74.8,78.3,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,-17080,-0.873032099775,LONG,13843,0.0609203849827,SHORT
173,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-04-28,28.04.2009,0233BL,IFED,1,23,293795,189,6470,6985,275421,269458,282595,282913,11200,10882,293795,189,6470,6985,275421,269458,282595,282913,11200,10882,0,0,0,0,0,0,0,0,0,0,-16329.0,170.0,-5325.0,-1756.0,-16366.0,-11464.0,-17952.0,-18545.0,1623.0,2216.0,100,0.1,2.2,2.4,93.7,91.7,96.2,96.3,3.8,3.7,100,0.1,2.2,2.4,93.7,91.7,96.2,96.3,3.8,3.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2,1,3,28,28,31,31,41,2,1,3,28,28,31,31,0,0,0,0,0,0,0,0,52.3,50.1,71.3,71.8,49.8,43.4,63.5,61.4,52.3,50.1,71.3,71.8,49.8,43.4,63.5,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,-6281,-0.943234719928,LONG,5963,0.010943714109,SHORT
174,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-05,05.05.2009,0233BW,IFED,1,23,40538,4339,0,0,34611,38859,38950,38859,1588,1679,40538,4339,0,0,34611,38859,38950,38859,1588,1679,0,0,0,0,0,0,0,0,0,0,3162.0,619.0,0.0,0.0,2080.0,2641.0,2699.0,2641.0,463.0,521.0,100,10.7,0.0,0.0,85.4,95.9,96.1,95.9,3.9,4.1,100,10.7,0.0,0.0,85.4,95.9,96.1,95.9,3.9,4.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,4,0,0,17,19,21,19,31,4,0,0,17,19,21,19,0,0,0,0,0,0,0,0,52.4,54.0,74.3,77.9,47.0,51.5,64.2,71.1,52.4,54.0,74.3,77.9,47.0,51.5,64.2,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,4339,1.0,SHORT,-4248,-0.0578195181707,LONG
175,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-12,12.05.2009,0233CG,IFED,1,23,58847,279,0,0,56693,56969,56972,56969,1875,1878,58847,279,0,0,56693,56969,56972,56969,1875,1878,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-150.0,0.0,-150.0,0.0,150.0,100,0.5,0.0,0.0,96.3,96.8,96.8,96.8,3.2,3.2,100,0.5,0.0,0.0,96.3,96.8,96.8,96.8,3.2,3.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,0,0,12,11,13,11,20,1,0,0,12,11,13,11,0,0,0,0,0,0,0,0,63.4,69.5,84.0,91.9,54.9,64.8,71.2,74.6,63.4,69.5,84.0,91.9,54.9,64.8,71.2,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,279,1.0,SHORT,-276,-0.00242825218631,LONG
176,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-19,19.05.2009,0233CU,IFED,1,23,77785,8333,0,0,63766,74046,72099,74046,5686,3739,77785,8333,0,0,63766,74046,72099,74046,5686,3739,0,0,0,0,0,0,0,0,0,0,-3496.0,368.0,0.0,0.0,-4998.0,-3868.0,-4630.0,-3868.0,1134.0,372.0,100,10.7,0.0,0.0,82.0,95.2,92.7,95.2,7.3,4.8,100,10.7,0.0,0.0,82.0,95.2,92.7,95.2,7.3,4.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,0,0,16,16,17,16,27,1,0,0,16,16,17,16,0,0,0,0,0,0,0,0,46.9,46.8,69.4,71.8,30.1,35.7,50.6,56.1,46.9,46.8,69.4,71.8,30.1,35.7,50.6,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mmbtu,8333,1.0,SHORT,-10280,-0.0745943749456,LONG
177,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-05-26,26.05.2009,0233CW,IFED,1,23,92978,0,0,0,90001,89696,90001,89696,2977,3282,92978,0,0,0,90001,89696,90001,89696,2977,3282,0,0,0,0,0,0,0,0,0,0,3112.0,0.0,0.0,0.0,3112.0,3326.0,3112.0,3326.0,0.0,-214.0,100,0.0,0.0,0.0,96.8,96.5,96.8,96.5,3.2,3.5,100,0.0,0.0,0.0,96.8,96.5,96.8,96.5,3.2,3.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,23,21,23,21,30,0,0,0,23,21,23,21,0,0,0,0,0,0,0,0,39.6,51.0,64.1,75.8,31.3,37.0,51.6,55.0,39.6,51.0,64.1,75.8,31.3,37.0,51.6,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mm btu,0,1.0,LONG,305,0.00169730156875,SHORT
178,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-02,02.06.2009,0233D4,IFED,1,23,14232,280,615,0,13331,11786,13611,12401,621,1831,14232,280,615,0,13331,11786,13611,12401,621,1831,0,0,0,0,0,0,0,0,0,0,3112.0,0.0,0.0,0.0,3112.0,3326.0,3112.0,3326.0,0.0,-214.0,100,2.0,4.3,0.0,93.7,82.8,95.6,87.1,4.4,12.9,100,2.0,4.3,0.0,93.7,82.8,95.6,87.1,4.4,12.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,2,0,9,13,10,15,21,1,2,0,9,13,10,15,0,0,0,0,0,0,0,0,71.7,53.1,92.9,72.6,70.9,53.1,89.0,70.2,71.7,53.1,92.9,72.6,70.9,53.1,89.0,70.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mm btu,-335,-0.374301675978,LONG,1545,0.0615121232631,SHORT
179,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-09,09.06.2009,023651,NYME,1,23,1174780,243956,396253,415992,454056,313971,1114004,1126216,60776,48564,1174780,243956,396253,415992,454056,313971,1114004,1126216,60776,48564,0,0,0,0,0,0,0,0,0,0,-263.0,-6767.0,-7451.0,16383.0,-7662.0,-11250.0,1954.0,-2318.0,-2217.0,2055.0,100,20.8,33.7,35.4,38.7,26.7,94.8,95.9,5.2,4.1,100,20.8,33.7,35.4,38.7,26.7,94.8,95.9,5.2,4.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,107,95,126,78,67,255,235,301,107,95,126,78,67,255,235,0,0,0,0,0,0,0,0,16.8,23.3,28.6,35.9,11.4,15.0,19.6,22.2,16.8,23.3,28.6,35.9,11.4,15.0,19.6,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)",-152297,-0.23788637773,LONG,140085,0.182395931393,SHORT
180,SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,2009-06-16,16.06.2009,023651,NYME,1,23,764029,98865,252968,257518,339068,215090,695451,725576,68578,38453,764029,98865,252968,257518,339068,215090,695451,725576,68578,38453,0,0,0,0,0,0,0,0,0,0,-21486.0,-1110.0,-2987.0,-6624.0,-10234.0,-10511.0,-17968.0,-20122.0,-3518.0,-1364.0,100,12.9,33.1,33.7,44.4,28.2,91.0,95.0,9.0,5.0,100,12.9,33.1,33.7,44.4,28.2,91.0,95.0,9.0,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,72,90,123,84,71,233,221,264,72,90,123,84,71,233,221,0,0,0,0,0,0,0,0,16.3,29.4,27.6,41.2,13.6,20.3,19.7,28.0,16.3,29.4,27.6,41.2,13.6,20.3,19.7,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)",-154103,-0.43800041497,LONG,123978,0.223723198077,SHORT
