,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
10,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-08-22,22.08.2006,232741,CME,0,232,62131,946,49951,1331,1961,906,363,32508,995,0,546,1076,0,37655,54622,24476,7509,-10762.0,419.0,-9765.0,793.0,-208.0,0.0,0.0,-10195.0,-2167.0,0.0,-589.0,15.0,0.0,-9780.0,-11124.0,-982.0,362.0,100,1.5,80.4,2.1,3.2,1.5,0.6,52.3,1.6,0.0,0.9,1.7,0.0,60.6,87.9,39.4,12.1,48,4.0,12.0,9.0,4.0,,0.0,24.0,4.0,0.0,,,0.0,33.0,18.0,21.4,57.1,31.6,75.9,21.4,55.9,31.6,73.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,31513,0.940602334119,SHORT,-49005,-0.962826885671,LONG,1055,0.367980467388,LONG
11,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-08-29,29.08.2006,232741,CME,0,232,63348,1859,51806,1474,1247,906,363,33721,522,0,546,1361,0,39210,56432,24138,6916,1217.0,913.0,1855.0,143.0,-714.0,0.0,0.0,1213.0,-473.0,0.0,0.0,285.0,0.0,1555.0,1810.0,-338.0,-593.0,100,2.9,81.8,2.3,2.0,1.4,0.6,53.2,0.8,0.0,0.9,2.1,0.0,61.9,89.1,38.1,10.9,51,4.0,13.0,9.0,4.0,,0.0,27.0,4.0,0.0,,,0.0,35.0,19.0,22.4,56.3,31.4,76.2,22.4,56.0,31.4,74.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,33199,0.969512017055,SHORT,-49947,-0.93071834529,LONG,341,0.15838365072,LONG
12,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-09-05,05.09.2006,232741,CME,0,232,81372,1180,65228,1603,1166,906,363,49600,3685,0,0,1462,0,53912,73247,27460,8125,18024.0,-679.0,13422.0,129.0,-81.0,0.0,0.0,15879.0,3163.0,0.0,-546.0,101.0,0.0,14702.0,16815.0,3322.0,1209.0,100,1.5,80.2,2.0,1.4,1.1,0.4,61.0,4.5,0.0,0.0,1.8,0.0,66.3,90.0,33.7,10.0,55,4.0,13.0,9.0,4.0,,0.0,30.0,4.0,0.0,0.0,,0.0,37.0,21.0,25.3,56.8,37.8,75.4,25.3,56.8,37.8,73.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,45915,0.861687153983,SHORT,-64048,-0.964462112998,LONG,260,0.125482625483,LONG
13,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-09-12,12.09.2006,232741,CME,0,232,69370,3738,42809,11954,1032,1257,0,29428,721,401,179,947,260,46992,58349,22378,11021,-12002.0,2558.0,-22419.0,10351.0,-134.0,351.0,-363.0,-20172.0,-2964.0,401.0,179.0,-515.0,260.0,-6920.0,-14898.0,-5082.0,2896.0,100,5.4,61.7,17.2,1.5,1.8,0.0,42.4,1.0,0.6,0.3,1.4,0.4,67.7,84.1,32.3,15.9,45,5.0,11.0,9.0,4.0,,0.0,21.0,4.0,0.0,0.0,,0.0,37.0,19.0,28.4,53.3,40.5,71.5,20.9,43.0,29.5,57.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,28707,0.952170884606,SHORT,-39071,-0.839388145315,LONG,-225,-0.0982961992136,SHORT
14,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-09-19,19.09.2006,232741,CME,0,232,61952,851,44856,498,434,1826,9,39661,5395,0,507,1836,0,41960,54420,19992,7532,-7418.0,-2887.0,2047.0,-11456.0,-598.0,569.0,9.0,10233.0,4674.0,-401.0,328.0,889.0,-260.0,-5032.0,-3929.0,-2386.0,-3489.0,100,1.4,72.4,0.8,0.7,2.9,0.0,64.0,8.7,0.0,0.8,3.0,0.0,67.7,87.8,32.3,12.2,47,5.0,12.0,9.0,4.0,,0.0,22.0,5.0,0.0,0.0,,0.0,28.0,22.0,35.7,46.8,46.1,66.9,35.7,45.9,46.1,66.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,34266,0.760520241477,SHORT,-44005,-0.962762815324,LONG,-1392,-0.61592920354,SHORT
15,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-09-26,26.09.2006,232741,CME,0,232,57337,916,41180,517,421,1826,9,35614,3493,0,497,1718,0,37974,48743,19363,8594,-4615.0,65.0,-3676.0,19.0,-13.0,0.0,0.0,-4047.0,-1902.0,0.0,-10.0,-118.0,0.0,-3986.0,-5677.0,-629.0,1062.0,100,1.6,71.8,0.9,0.7,3.2,0.0,62.1,6.1,0.0,0.9,3.0,0.0,66.2,85.0,33.8,15.0,48,5.0,12.0,9.0,4.0,,0.0,24.0,4.0,0.0,0.0,,0.0,30.0,21.0,28.8,48.1,39.6,66.4,28.8,48.1,39.6,65.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,32121,0.821361904518,SHORT,-40264,-0.956480425694,LONG,-1405,-0.625278148643,SHORT
16,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-10-03,03.10.2006,232741,CME,0,232,56292,918,34362,806,0,2321,9,36950,9317,0,0,500,0,38683,47315,17609,8977,-1045.0,2.0,-6818.0,289.0,-421.0,495.0,0.0,1336.0,5824.0,0.0,-497.0,-1218.0,0.0,709.0,-1428.0,-1754.0,383.0,100,1.6,61.0,1.4,0.0,4.1,0.0,65.6,16.6,0.0,0.0,0.9,0.0,68.7,84.1,31.3,15.9,46,5.0,12.0,9.0,0.0,4.0,0.0,21.0,7.0,0.0,0.0,,0.0,26.0,24.0,36.6,42.3,47.7,62.6,36.6,41.9,47.7,61.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,27633,0.597250740268,SHORT,-33444,-0.947959183673,LONG,-2321,-1.0,SHORT
17,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-10-10,10.10.2006,232741,CME,0,232,65437,917,41219,1120,0,2412,9,44942,8553,16,0,2270,0,47004,55599,18433,9838,9145.0,-1.0,6857.0,314.0,0.0,91.0,0.0,7992.0,-764.0,16.0,0.0,1770.0,0.0,8321.0,8284.0,824.0,861.0,100,1.4,63.0,1.7,0.0,3.7,0.0,68.7,13.1,0.0,0.0,3.5,0.0,71.8,85.0,28.2,15.0,48,5.0,12.0,9.0,0.0,4.0,0.0,22.0,7.0,0.0,0.0,,0.0,26.0,26.0,41.0,41.8,52.0,63.2,41.0,41.7,52.0,61.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,36389,0.680231797364,SHORT,-40302,-0.95647427378,LONG,-2412,-1.0,SHORT
18,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-10-17,17.10.2006,232741,CME,0,232,74025,1250,51534,1563,0,2524,9,49709,10242,0,687,0,0,53218,65872,20807,8153,8588.0,333.0,10315.0,443.0,0.0,112.0,0.0,4767.0,1689.0,-16.0,687.0,-2270.0,0.0,6214.0,10273.0,2374.0,-1685.0,100,1.7,69.6,2.1,0.0,3.4,0.0,67.2,13.8,0.0,0.9,0.0,0.0,71.9,89.0,28.1,11.0,53,5.0,12.0,9.0,0.0,4.0,0.0,27.0,7.0,0.0,0.0,0.0,0.0,32.0,23.0,38.3,47.6,48.0,69.0,38.3,46.4,48.0,66.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,39467,0.658320962119,SHORT,-50284,-0.952637162777,LONG,-2524,-1.0,SHORT
19,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-10-24,24.10.2006,232741,CME,0,232,87502,858,66533,1385,0,2576,9,61217,7573,0,775,0,0,64244,78076,23258,9426,13477.0,-392.0,14999.0,-178.0,0.0,52.0,0.0,11508.0,-2669.0,0.0,88.0,0.0,0.0,11026.0,12204.0,2451.0,1273.0,100,1.0,76.0,1.6,0.0,2.9,0.0,70.0,8.7,0.0,0.9,0.0,0.0,73.4,89.2,26.6,10.8,50,5.0,12.0,9.0,0.0,4.0,0.0,28.0,7.0,0.0,0.0,0.0,0.0,33.0,19.0,34.4,51.2,47.2,72.8,34.4,49.6,47.2,71.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,53644,0.779822648641,SHORT,-65675,-0.974536659198,LONG,-2576,-1.0,SHORT
20,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-10-31,31.10.2006,232741,CME,0,232,107657,1322,82021,989,0,2495,9,76703,9572,263,1729,1832,0,81015,97181,26642,10476,20155.0,464.0,15488.0,-396.0,0.0,-81.0,0.0,15486.0,1999.0,263.0,954.0,1832.0,0.0,16771.0,19105.0,3384.0,1050.0,100,1.2,76.2,0.9,0.0,2.3,0.0,71.2,8.9,0.2,1.6,1.7,0.0,75.3,90.3,24.7,9.7,66,5.0,15.0,9.0,0.0,4.0,0.0,36.0,7.0,0.0,0.0,0.0,0.0,44.0,26.0,27.1,49.7,42.1,71.9,27.1,49.7,42.1,70.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,67131,0.778104897131,SHORT,-80699,-0.968275680021,LONG,-2495,-1.0,SHORT
21,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-11-07,07.11.2006,232741,CME,0,232,123491,1413,99326,299,561,1826,9,90093,9942,14,2457,2576,0,94846,113992,28645,9499,15834.0,91.0,17305.0,-690.0,561.0,-669.0,0.0,13390.0,370.0,-249.0,728.0,744.0,0.0,13831.0,16811.0,2003.0,-977.0,100,1.1,80.4,0.2,0.5,1.5,0.0,73.0,8.1,0.0,2.0,2.1,0.0,76.8,92.3,23.2,7.7,74,5.0,16.0,9.0,0.0,4.0,0.0,41.0,7.0,0.0,4.0,0.0,0.0,53.0,25.0,31.2,54.1,43.9,74.1,31.2,53.9,43.9,73.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,80151,0.801229569651,SHORT,-97913,-0.971947309384,LONG,-1265,-0.529953917051,SHORT
22,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-11-14,14.11.2006,232741,CME,0,232,105229,1211,86792,623,769,1848,280,69343,5828,0,2483,879,0,74709,96250,30520,8979,-18262.0,-202.0,-12534.0,324.0,208.0,22.0,271.0,-20750.0,-4114.0,-14.0,26.0,-1697.0,0.0,-20137.0,-17742.0,1875.0,-520.0,100,1.2,82.5,0.6,0.7,1.8,0.3,65.9,5.5,0.0,2.4,0.8,0.0,71.0,91.5,29.0,8.5,60,5.0,14.0,9.0,0.0,4.0,0.0,34.0,7.0,0.0,4.0,0.0,0.0,44.0,20.0,30.8,57.8,40.8,78.4,30.8,57.2,40.8,77.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,63515,0.844940203004,SHORT,-85581,-0.97247821097,LONG,-1079,-0.412304165075,SHORT
23,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-11-21,21.11.2006,232741,CME,0,232,108253,1409,87307,427,1814,1840,280,72374,7084,0,1302,1289,0,77606,98227,30647,10026,3024.0,198.0,515.0,-196.0,1045.0,-8.0,0.0,3031.0,1256.0,0.0,-1181.0,410.0,0.0,2897.0,1977.0,127.0,1047.0,100,1.3,80.7,0.4,1.7,1.7,0.3,66.9,6.5,0.0,1.2,1.2,0.0,71.7,90.7,28.3,9.3,61,5.0,14.0,9.0,4.0,4.0,0.0,34.0,7.0,0.0,4.0,0.0,0.0,45.0,20.0,26.9,60.2,38.9,78.8,26.9,59.9,38.9,78.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,65290,0.82169196305,SHORT,-85898,-0.968235718472,LONG,-26,-0.00711548987411,SHORT
24,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-11-28,28.11.2006,232741,CME,0,232,123916,1559,100092,420,1833,1257,258,86929,9984,828,866,2000,0,92693,114839,31223,9077,15663.0,150.0,12785.0,-7.0,19.0,-583.0,-22.0,14555.0,2900.0,828.0,-436.0,711.0,0.0,15087.0,16612.0,576.0,-949.0,100,1.3,80.8,0.3,1.5,1.0,0.2,70.2,8.1,0.7,0.7,1.6,0.0,74.8,92.7,25.2,7.3,70,5.0,16.0,9.0,4.0,4.0,0.0,38.0,7.0,0.0,4.0,0.0,0.0,48.0,28.0,29.7,58.6,41.7,77.6,29.7,58.3,41.7,77.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,76945,0.793959530713,SHORT,-98533,-0.969326420793,LONG,576,0.18640776699,LONG
25,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2006-12-05,05.12.2006,232741,CME,0,232,129455,1147,105865,1192,1590,1857,309,87404,8240,684,3438,4050,0,95764,122197,33691,7258,5539.0,-412.0,5773.0,772.0,-243.0,600.0,51.0,475.0,-1744.0,-144.0,2572.0,2050.0,0.0,3071.0,7358.0,2468.0,-1819.0,100,0.9,81.8,0.9,1.2,1.4,0.2,67.5,6.4,0.5,2.7,3.1,0.0,74.0,94.4,26.0,5.6,73,5.0,17.0,9.0,4.0,4.0,0.0,39.0,7.0,0.0,4.0,4.0,0.0,50.0,28.0,28.3,58.3,37.8,77.5,28.3,58.3,37.8,76.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,79164,0.82769436661,SHORT,-104718,-0.978563151796,LONG,-267,-0.0774586597041,SHORT
