,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Pos,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Pos,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Pos,Asset_Mgr_Diff,Asset_Mgr_Signal1
10,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-05-05,05.05.2009,089741,CME,0,89,13511,9328,9952,574,0,0,0,2746,1984,391,145,171,85,13269,13157,242,354,380.0,-13.0,-196.0,423.0,0.0,0.0,0.0,-16.0,183.0,0.0,0.0,-85.0,85.0,479.0,410.0,-99.0,-30.0,100,69.0,73.7,4.2,0.0,0.0,0.0,20.3,14.7,2.9,1.1,1.3,0.6,98.2,97.4,1.8,2.6,25,9.0,7.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,,0.0,17.0,13.0,65.3,73.1,86.2,86.4,62.3,71.9,83.0,84.3,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,762,0.161099365751,SHORT,-624,-0.0323651452282,LONG,0,,LONG
11,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-05-12,12.05.2009,089741,CME,0,89,12015,7073,8737,926,0,0,0,3202,1433,320,145,0,0,11666,11416,349,599,-1496.0,-2255.0,-1215.0,352.0,0.0,0.0,0.0,456.0,-551.0,-71.0,0.0,-171.0,-85.0,-1603.0,-1741.0,107.0,245.0,100,58.9,72.7,7.7,0.0,0.0,0.0,26.7,11.9,2.7,1.2,0.0,0.0,97.1,95.0,2.9,5.0,24,9.0,7.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,17.0,13.0,56.0,68.6,80.6,85.2,51.9,65.0,75.1,79.6,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1769,0.381661272923,SHORT,-1664,-0.105249841872,LONG,0,,LONG
12,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-05-19,19.05.2009,089741,CME,0,89,11756,6890,8943,741,0,0,0,3405,1460,319,145,0,0,11500,11463,256,293,-259.0,-183.0,206.0,-185.0,0.0,0.0,0.0,203.0,27.0,-1.0,0.0,0.0,0.0,-166.0,47.0,-93.0,-306.0,100,58.6,76.1,6.3,0.0,0.0,0.0,29.0,12.4,2.7,1.2,0.0,0.0,97.8,97.5,2.2,2.5,24,9.0,7.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,16.0,13.0,55.7,67.9,82.6,87.0,51.4,67.7,76.9,83.3,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1945,0.399794450154,SHORT,-2053,-0.129665887703,LONG,0,,LONG
13,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-05-26,26.05.2009,089741,CME,0,89,12733,5327,7712,3024,0,0,0,3508,1139,450,145,0,0,12454,12325,279,408,977.0,-1563.0,-1231.0,2283.0,0.0,0.0,0.0,103.0,-321.0,131.0,0.0,0.0,0.0,954.0,862.0,23.0,115.0,100,41.8,60.6,23.7,0.0,0.0,0.0,27.6,8.9,3.5,1.1,0.0,0.0,97.8,96.8,2.2,3.2,24,8.0,8.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,17.0,14.0,49.6,66.1,78.4,84.5,44.5,52.6,63.4,65.9,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,2369,0.509791263181,SHORT,-2385,-0.182912800061,LONG,0,,LONG
14,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-06-02,02.06.2009,089741,CME,0,89,13937,8676,10153,840,0,0,0,2952,1724,869,290,0,0,13627,13586,310,351,1204.0,3349.0,2441.0,-2184.0,0.0,0.0,0.0,-556.0,585.0,419.0,145.0,0.0,0.0,1173.0,1261.0,31.0,-57.0,100,62.3,72.8,6.0,0.0,0.0,0.0,21.2,12.4,6.2,2.1,0.0,0.0,97.8,97.5,2.2,2.5,24,9.0,7.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,17.0,13.0,61.0,69.3,84.4,87.4,56.2,67.5,77.9,79.7,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1228,0.262617621899,SHORT,-1477,-0.0784428275532,LONG,0,,LONG
15,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-06-09,09.06.2009,089741,CME,0,89,16682,10359,11269,1846,0,0,0,2961,2087,790,290,215,0,16246,16207,436,475,2745.0,1683.0,1116.0,1006.0,0.0,0.0,0.0,9.0,363.0,-79.0,0.0,215.0,0.0,2619.0,2621.0,126.0,124.0,100,62.1,67.6,11.1,0.0,0.0,0.0,17.7,12.5,4.7,1.7,1.3,0.0,97.4,97.2,2.6,2.8,25,9.0,7.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,18.0,14.0,64.4,65.7,81.9,86.4,58.5,62.8,75.3,75.7,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,874,0.173137876387,SHORT,-910,-0.0420750878491,LONG,0,,LONG
16,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-06-16,16.06.2009,089741,CME,0,89,12638,7025,8273,1443,0,0,0,3113,2045,504,290,215,0,12375,12480,263,158,-4044.0,-3334.0,-2996.0,-403.0,0.0,0.0,0.0,152.0,-42.0,-286.0,0.0,0.0,0.0,-3871.0,-3727.0,-173.0,-317.0,100,55.6,65.5,11.4,0.0,0.0,0.0,24.6,16.2,4.0,2.3,1.7,0.0,97.9,98.7,2.1,1.3,21,6.0,6.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,13.0,64.1,71.9,88.3,89.7,58.9,66.3,78.5,79.1,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1068,0.207056998837,SHORT,-1248,-0.0815792914106,LONG,0,,LONG
17,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-06-23,23.06.2009,089741,CME,0,89,14161,7135,9495,1554,0,0,0,3913,2307,489,738,0,0,13829,13845,332,316,1523.0,110.0,1222.0,111.0,0.0,0.0,0.0,800.0,262.0,-15.0,448.0,-215.0,0.0,1454.0,1365.0,69.0,158.0,100,50.4,67.1,11.0,0.0,0.0,0.0,27.6,16.3,3.5,5.2,0.0,0.0,97.7,97.8,2.3,2.2,21,6.0,6.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,12.0,58.8,72.4,86.7,89.5,55.7,68.6,77.9,81.0,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1606,0.258199356913,SHORT,-2360,-0.141912206855,LONG,0,,LONG
18,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-06-30,30.06.2009,089741,CME,0,89,16001,8392,11097,1304,0,0,0,4050,2619,552,1316,0,0,15614,15572,387,429,1840.0,1257.0,1602.0,-250.0,0.0,0.0,0.0,137.0,312.0,63.0,578.0,0.0,0.0,1785.0,1727.0,55.0,113.0,100,52.4,69.4,8.1,0.0,0.0,0.0,25.3,16.4,3.4,8.2,0.0,0.0,97.6,97.3,2.4,2.7,21,6.0,6.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,15.0,12.0,58.9,79.1,87.5,92.2,54.8,76.6,81.3,83.8,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1431,0.214574898785,SHORT,-2705,-0.138796244035,LONG,0,,LONG
19,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-07-07,07.07.2009,089741,CME,0,89,16969,9423,12404,1258,0,0,0,4326,2736,386,1316,0,0,16709,16784,260,185,968.0,1031.0,1307.0,-46.0,0.0,0.0,0.0,276.0,117.0,-166.0,0.0,0.0,0.0,1095.0,1212.0,-127.0,-244.0,100,55.5,73.1,7.4,0.0,0.0,0.0,25.5,16.1,2.3,7.8,0.0,0.0,98.5,98.9,1.5,1.1,21,6.0,6.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,16.0,11.0,61.5,82.7,88.4,95.3,55.6,80.8,82.5,88.3,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1590,0.225148683093,SHORT,-2981,-0.136573968021,LONG,0,,LONG
20,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-07-14,14.07.2009,089741,CME,0,89,18520,9707,12340,3124,0,0,0,3242,1925,601,1360,0,0,18034,17990,486,530,1551.0,284.0,-64.0,1866.0,0.0,0.0,0.0,-1084.0,-811.0,215.0,44.0,0.0,0.0,1325.0,1206.0,226.0,345.0,100,52.4,66.6,16.9,0.0,0.0,0.0,17.5,10.4,3.2,7.3,0.0,0.0,97.4,97.1,2.6,2.9,22,6.0,6.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,16.0,12.0,63.5,80.9,83.2,92.9,52.1,72.2,71.2,76.8,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1317,0.254886781498,SHORT,-2633,-0.119426679367,LONG,0,,LONG
21,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-07-21,21.07.2009,089741,CME,0,89,19357,9731,12834,3532,0,0,0,3081,1511,1191,1360,0,0,18895,19068,462,289,837.0,24.0,494.0,408.0,0.0,0.0,0.0,-161.0,-414.0,590.0,0.0,0.0,0.0,861.0,1078.0,-24.0,-241.0,100,50.3,66.3,18.2,0.0,0.0,0.0,15.9,7.8,6.2,7.0,0.0,0.0,97.6,98.5,2.4,1.5,21,7.0,5.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,17.0,11.0,62.0,84.4,81.2,96.4,48.9,70.5,67.1,74.1,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1570,0.341898954704,SHORT,-3103,-0.137513848881,LONG,0,,LONG
22,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-07-28,28.07.2009,089741,CME,0,89,20924,9856,14206,3488,0,0,0,4873,1827,1008,1480,0,0,20705,20529,219,395,1567.0,125.0,1372.0,-44.0,0.0,0.0,0.0,1792.0,316.0,-183.0,120.0,0.0,0.0,1810.0,1461.0,-243.0,106.0,100,47.1,67.9,16.7,0.0,0.0,0.0,23.3,8.7,4.8,7.1,0.0,0.0,99.0,98.1,1.0,1.9,21,8.0,4.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,18.0,10.0,63.6,85.3,83.1,96.7,52.0,73.4,70.8,76.6,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,3046,0.454626865672,SHORT,-4350,-0.180782977309,LONG,0,,LONG
23,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-09-29,29.09.2009,089741,CME,0,89,15774,9017,10982,1147,0,0,0,4044,2675,89,503,302,164,14964,15359,810,415,-5150.0,-839.0,-3224.0,-2341.0,0.0,0.0,0.0,-829.0,848.0,-919.0,-977.0,302.0,164.0,-5741.0,-5170.0,591.0,20.0,100,57.2,69.6,7.3,0.0,0.0,0.0,25.6,17.0,0.6,3.2,1.9,1.0,94.9,97.4,5.1,2.6,21,5.0,6.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,13.0,76.2,79.4,89.4,92.6,69.9,78.8,83.1,87.0,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1369,0.203750558119,SHORT,-1965,-0.0982549127456,LONG,0,,LONG
24,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-10-06,06.10.2009,089741,CME,0,89,17171,8418,11929,1963,0,0,0,4135,2217,114,588,370,164,15382,16757,1789,414,1397.0,-599.0,947.0,816.0,0.0,0.0,0.0,91.0,-458.0,25.0,85.0,68.0,0.0,418.0,1398.0,979.0,-1.0,100,49.0,69.5,11.4,0.0,0.0,0.0,24.1,12.9,0.7,3.4,2.2,1.0,89.6,97.6,10.4,2.4,20,5.0,6.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,15.0,11.0,70.2,77.7,84.2,93.6,59.9,74.8,73.6,83.8,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,1918,0.301952141058,SHORT,-3511,-0.172556150784,LONG,0,,LONG
25,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-10-13,13.10.2009,089741,CME,0,89,19223,6894,12577,3100,0,0,0,5668,2367,273,588,337,196,16719,18850,2504,373,2052.0,-1524.0,648.0,1137.0,0.0,0.0,0.0,1533.0,150.0,159.0,0.0,-33.0,32.0,1337.0,2093.0,715.0,-41.0,100,35.9,65.4,16.1,0.0,0.0,0.0,29.5,12.3,1.4,3.1,1.8,1.0,87.0,98.1,13.0,1.9,20,4.0,6.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,12.0,68.2,75.0,81.7,92.7,55.4,69.5,66.4,77.8,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,3301,0.410827629123,SHORT,-5683,-0.291869960454,LONG,0,,LONG
26,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2009-10-20,20.10.2009,089741,CME,0,89,20067,6514,12816,3441,0,0,0,6389,2569,373,588,339,216,17521,19754,2546,313,844.0,-380.0,239.0,341.0,0.0,0.0,0.0,721.0,202.0,100.0,0.0,2.0,20.0,802.0,904.0,42.0,-60.0,100,32.5,63.9,17.1,0.0,0.0,0.0,31.8,12.8,1.9,2.9,1.7,1.1,87.3,98.4,12.7,1.6,21,5.0,6.0,4.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,15.0,12.0,66.4,76.2,79.4,94.2,52.7,70.6,63.2,77.8,"(CONTRACTS OF RUB 2,500,000)",F15,FutOnly,3820,0.42643447198,SHORT,-6302,-0.326021727884,LONG,0,,LONG
