,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1
125,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-01-26,26.01.2010,03265A,NYME,1,32,2483,0,102,13,1859,1951,1872,2066,611,417,2483,0,102,13,1859,1951,1872,2066,611,417,0,0,0,0,0,0,0,0,0,0,-392.0,0.0,12.0,13.0,-322.0,-276.0,-309.0,-251.0,-83.0,-141.0,100,0.0,4.1,0.5,74.9,78.6,75.4,83.2,24.6,16.8,100,0.0,4.1,0.5,74.9,78.6,75.4,83.2,24.6,16.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,2,1,20,18,21,20,23,0,2,1,20,18,21,20,0,0,0,0,0,0,0,0,33.5,41.0,52.0,57.8,18.2,28.4,27.2,36.2,33.5,41.0,52.0,57.8,18.2,28.4,27.2,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-102,-1.0,LONG,-92,-0.0241469816273,LONG
126,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-02-02,02.02.2010,03265C,NYME,1,32,1829,332,171,70,927,1151,1329,1392,500,437,1829,332,171,70,927,1151,1329,1392,500,437,0,0,0,0,0,0,0,0,0,0,155.0,31.0,22.0,20.0,97.0,72.0,148.0,114.0,7.0,41.0,100,18.2,9.3,3.8,50.7,62.9,72.7,76.1,27.3,23.9,100,18.2,9.3,3.8,50.7,62.9,72.7,76.1,27.3,23.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,4,4,2,18,18,23,23,28,4,4,2,18,18,23,23,0,0,0,0,0,0,0,0,29.7,33.6,47.5,48.8,22.5,26.4,36.9,36.7,29.7,33.6,47.5,48.8,22.5,26.4,36.9,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",161,0.320079522863,SHORT,-224,-0.107795957652,LONG
127,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-02-09,09.02.2010,03265C,NYME,1,32,2052,53,0,58,1436,1395,1547,1453,505,599,2052,53,0,58,1436,1395,1547,1453,505,599,0,0,0,0,0,0,0,0,0,0,-403.0,-70.0,0.0,28.0,-219.0,-519.0,-261.0,-491.0,-142.0,88.0,100,2.6,0.0,2.8,70.0,68.0,75.4,70.8,24.6,29.2,100,2.6,0.0,2.8,70.0,68.0,75.4,70.8,24.6,29.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2,0,2,22,21,24,23,24,2,0,2,22,21,24,23,0,0,0,0,0,0,0,0,35.0,22.7,48.3,38.2,21.2,13.8,26.0,20.9,35.0,22.7,48.3,38.2,21.2,13.8,26.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",53,1.0,SHORT,41,0.0144825150124,SHORT
128,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-02-16,16.02.2010,032741,CME,0,132,68820,12159,10808,11827,38340,41188,62326,63823,6494,4997,68820,12159,10808,11827,38340,41188,62326,63823,6494,4997,0,0,0,0,0,0,0,0,0,0,6662.0,5379.0,3738.0,8518.0,-9240.0,-5833.0,4657.0,6423.0,2005.0,239.0,100,17.7,15.7,17.2,55.7,59.8,90.6,92.7,9.4,7.3,100,17.7,15.7,17.2,55.7,59.8,90.6,92.7,9.4,7.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2,1,2,15,18,18,20,25,2,1,2,15,18,18,20,0,0,0,0,0,0,0,0,58.7,51.8,75.4,70.9,42.7,36.2,51.6,48.5,58.7,51.8,75.4,70.9,42.7,36.2,51.6,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $3,000,000)",1351,0.0588235294118,SHORT,-2848,-0.0358112865909,LONG
129,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-02-23,23.02.2010,033661,ICUS,1,33,196405,93474,15285,9792,68772,163098,172038,188175,24367,8230,169950,85027,16418,6801,57537,139720,149365,162939,20585,7011,26455,11371,1791,67,11235,23378,22673,25236,3782,1219,11250.0,5016.0,-1511.0,2022.0,1422.0,12065.0,8460.0,12576.0,2790.0,-1326.0,100,47.6,7.8,5.0,35.0,83.0,87.6,95.8,12.4,4.2,100,50.0,9.7,4.0,33.9,82.2,87.9,95.9,12.1,4.1,100,43.0,6.8,0.3,42.5,88.4,85.7,95.4,14.3,4.6,283,161,44,48,43,60,223,135,277,158,44,32,34,55,203,121,118,34,20,4,32,43,68,65,14.7,43.2,23.9,57.6,14.6,42.4,23.8,55.6,15.3,46.6,25.4,60.1,15.3,46.4,25.3,58.7,27.8,37.2,41.2,59.1,27.8,36.2,41.0,58.1,"(CONTRACTS OF 50,000 POUNDS)",78189,0.718919813533,SHORT,-94326,-0.406805537586,LONG
130,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-03-02,02.03.2010,033661,ICUS,1,33,230714,86478,30539,9873,111614,181471,207965,221883,22749,8831,224027,84825,30690,9486,107344,175435,201655,215611,22372,8416,6687,1900,96,140,4270,6036,6310,6272,377,415,4472.0,709.0,-371.0,-1579.0,5201.0,6071.0,4331.0,4121.0,141.0,351.0,100,37.5,13.2,4.3,48.4,78.7,90.1,96.2,9.9,3.8,100,37.9,13.7,4.2,47.9,78.3,90.0,96.2,10.0,3.8,100,28.4,1.4,2.1,63.9,90.3,94.4,93.8,5.6,6.2,261,130,45,49,60,61,223,128,261,129,46,49,60,61,223,128,55,12,3,2,16,30,28,35,17.8,37.2,29.9,48.4,17.1,30.5,26.5,40.1,17.8,38.2,29.6,49.3,17.3,32.4,26.9,41.6,57.9,42.6,78.4,61.3,56.9,42.6,77.4,61.0,"(CONTRACTS OF 50,000 POUNDS)",55939,0.478041652068,SHORT,-69857,-0.238350649129,LONG
131,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-03-09,09.03.2010,033661,NYBT,1,33,293606,78152,39716,27758,155600,212009,261510,279483,32096,14123,191180,63239,35997,6227,99043,138623,168509,180847,22671,10333,102426,31457,20263,4987,56557,73386,93001,98636,9425,3790,-5600.0,-15004.0,5578.0,3899.0,1188.0,-20641.0,-9917.0,-11164.0,4317.0,5564.0,100,26.6,13.5,9.5,53.0,72.2,89.1,95.2,10.9,4.8,100,33.1,18.8,3.3,51.8,72.5,88.1,94.6,11.9,5.4,100,30.7,19.8,4.9,55.2,71.6,90.8,96.3,9.2,3.7,309,156,66,85,51,59,261,162,284,142,67,45,39,45,205,135,192,79,44,34,39,48,139,106,25.1,41.4,36.7,54.6,23.9,34.8,32.4,44.6,24.5,52.6,36.2,61.4,24.5,50.1,36.2,58.3,42.2,37.1,53.2,51.0,40.3,35.1,50.9,47.1,"(CONTRACTS OF 50,000 POUNDS)",38436,0.326093596226,SHORT,-56409,-0.153448364975,LONG
132,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-03-16,16.03.2010,035650,NYME,1,23,137566,765,14959,21230,102203,93015,124198,129204,13368,8362,137566,765,14959,21230,102203,93015,124198,129204,13368,8362,0,0,0,0,0,0,0,0,0,0,3212.0,18.0,-2060.0,2459.0,826.0,2844.0,3303.0,3243.0,-91.0,-31.0,100,0.6,10.9,15.4,74.3,67.6,90.3,93.9,9.7,6.1,100,0.6,10.9,15.4,74.3,67.6,90.3,93.9,9.7,6.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2,5,7,32,25,39,32,40,2,5,7,32,25,39,32,0,0,0,0,0,0,0,0,26.5,38.0,45.0,60.8,23.9,31.8,34.4,44.5,26.5,38.0,45.0,60.8,23.9,31.8,34.4,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)",-14194,-0.902696514882,LONG,9188,0.0470653320903,SHORT
133,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-03-23,23.03.2010,035651,NYME,1,23,93916,4251,4943,4329,78733,74263,87313,83535,6603,10381,93916,4251,4943,4329,78733,74263,87313,83535,6603,10381,0,0,0,0,0,0,0,0,0,0,119.0,-958.0,-227.0,-150.0,-233.0,-174.0,-1341.0,-551.0,1460.0,670.0,100,4.5,5.3,4.6,83.8,79.1,93.0,88.9,7.0,11.1,100,4.5,5.3,4.6,83.8,79.1,93.0,88.9,7.0,11.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3,2,4,21,22,25,27,33,3,2,4,21,22,25,27,0,0,0,0,0,0,0,0,55.4,36.0,70.3,56.9,52.3,31.4,63.4,50.9,55.4,36.0,70.3,56.9,52.3,31.4,63.4,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)",-692,-0.0752664781379,LONG,4470,0.0292164501033,SHORT
134,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-03-30,30.03.2010,035652,NYME,1,23,47965,6720,240,0,40513,46566,47233,46806,732,1159,47965,6720,240,0,40513,46566,47233,46806,732,1159,0,0,0,0,0,0,0,0,0,0,240.0,0.0,240.0,0.0,240.0,0.0,240.0,240.0,0.0,0.0,100,14.0,0.5,0.0,84.5,97.1,98.5,97.6,1.5,2.4,100,14.0,0.5,0.0,84.5,97.1,98.5,97.6,1.5,2.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1,1,0,14,14,15,15,23,1,1,0,14,14,15,15,0,0,0,0,0,0,0,0,58.0,55.1,84.2,79.4,52.9,50.1,71.7,70.0,58.0,55.1,84.2,79.4,52.9,50.1,71.7,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)",6480,0.931034482759,SHORT,-6053,-0.0695115929214,LONG
135,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-04-06,06.04.2010,035653,NYME,1,23,126767,436,8576,3431,115330,109452,119197,121459,7570,5308,126767,436,8576,3431,115330,109452,119197,121459,7570,5308,0,0,0,0,0,0,0,0,0,0,65.0,30.0,36.0,-153.0,-1126.0,427.0,-1249.0,310.0,1314.0,-245.0,100,0.3,6.8,2.7,91.0,86.3,94.0,95.8,6.0,4.2,100,0.3,6.8,2.7,91.0,86.3,94.0,95.8,6.0,4.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1,2,3,28,31,31,34,37,1,2,3,28,31,31,34,0,0,0,0,0,0,0,0,40.8,40.5,62.8,62.6,39.3,38.7,50.3,54.8,40.8,40.5,62.8,62.6,39.3,38.7,50.3,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",-8140,-0.903240124279,LONG,5878,0.0261497806764,SHORT
136,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-04-13,13.04.2010,035653,NYME,1,23,236867,14446,5146,5279,202272,211496,221997,221921,14870,14946,236867,14446,5146,5279,202272,211496,221997,221921,14870,14946,0,0,0,0,0,0,0,0,0,0,-11024.0,-2319.0,-830.0,-542.0,-10438.0,-10617.0,-13299.0,-11989.0,2275.0,965.0,100,6.1,2.2,2.2,85.4,89.3,93.7,93.7,6.3,6.3,100,6.1,2.2,2.2,85.4,89.3,93.7,93.7,6.3,6.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,4,4,7,41,38,48,46,54,4,4,7,41,38,48,46,0,0,0,0,0,0,0,0,29.9,53.8,49.8,64.8,27.1,52.9,43.5,59.8,29.9,53.8,49.8,64.8,27.1,52.9,43.5,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)",9300,0.474683544304,SHORT,-9224,-0.0222926857563,LONG
137,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-04-20,20.04.2010,035654,NYME,1,23,135979,2416,2620,1466,118640,124591,122522,128677,13457,7302,135979,2416,2620,1466,118640,124591,122522,128677,13457,7302,0,0,0,0,0,0,0,0,0,0,534.0,0.0,-289.0,250.0,-20.0,0.0,230.0,-39.0,304.0,573.0,100,1.8,1.9,1.1,87.2,91.6,90.1,94.6,9.9,5.4,100,1.8,1.9,1.1,87.2,91.6,90.1,94.6,9.9,5.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1,1,1,21,21,23,22,30,1,1,1,21,21,23,22,0,0,0,0,0,0,0,0,51.7,50.2,67.2,75.7,44.5,49.7,58.1,71.6,51.7,50.2,67.2,75.7,44.5,49.7,58.1,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",-204,-0.0405083399523,LONG,-5951,-0.0244664537004,LONG
138,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-04-27,27.04.2010,035654,NYME,1,23,182571,6958,1631,12389,151117,163550,170464,177570,12107,5001,182571,6958,1631,12389,151117,163550,170464,177570,12107,5001,0,0,0,0,0,0,0,0,0,0,-12.0,246.0,-826.0,471.0,-905.0,224.0,-188.0,-131.0,176.0,119.0,100,3.8,0.9,6.8,82.8,89.6,93.4,97.3,6.6,2.7,100,3.8,0.9,6.8,82.8,89.6,93.4,97.3,6.6,2.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,5,1,4,40,37,45,42,48,5,1,4,40,37,45,42,0,0,0,0,0,0,0,0,32.0,39.1,49.0,59.0,27.1,35.4,39.8,49.9,32.0,39.1,49.0,59.0,27.1,35.4,39.8,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)",5327,0.620211898941,SHORT,-12433,-0.0395116106869,LONG
139,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-05-04,04.05.2010,035655,NYME,1,23,163619,5890,0,7247,135531,150278,148668,157525,14951,6094,163619,5890,0,7247,135531,150278,148668,157525,14951,6094,0,0,0,0,0,0,0,0,0,0,473.0,422.0,0.0,28.0,-39.0,433.0,411.0,461.0,62.0,12.0,100,3.6,0.0,4.4,82.8,91.8,90.9,96.3,9.1,3.7,100,3.6,0.0,4.4,82.8,91.8,90.9,96.3,9.1,3.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2,0,2,29,33,31,35,39,2,0,2,29,33,31,35,0,0,0,0,0,0,0,0,31.5,33.7,53.4,57.1,26.2,26.7,38.2,45.0,31.5,33.7,53.4,57.1,26.2,26.7,38.2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",5890,1.0,SHORT,-14747,-0.0515973954634,LONG
140,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-05-11,11.05.2010,035655,NYME,1,23,251064,14254,11187,11391,211977,214615,237622,237193,13442,13871,251064,14254,11187,11391,211977,214615,237622,237193,13442,13871,0,0,0,0,0,0,0,0,0,0,11442.0,1545.0,-4605.0,1496.0,8473.0,12978.0,11514.0,9869.0,-72.0,1573.0,100,5.7,4.5,4.5,84.4,85.5,94.6,94.5,5.4,5.5,100,5.7,4.5,4.5,84.4,85.5,94.6,94.5,5.4,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,5,2,5,43,38,50,43,53,5,2,5,43,38,50,43,0,0,0,0,0,0,0,0,36.8,33.6,53.2,52.5,36.7,24.3,47.5,40.4,36.8,33.6,53.2,52.5,36.7,24.3,47.5,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)",3067,0.120553437365,SHORT,-2638,-0.00618389468157,LONG
141,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-05-18,18.05.2010,035656,NYME,1,23,53510,0,3644,1062,42199,38117,43261,42823,10249,10687,53510,0,3644,1062,42199,38117,43261,42823,10249,10687,0,0,0,0,0,0,0,0,0,0,-409.0,0.0,381.0,-242.0,-618.0,-1646.0,-860.0,-1507.0,451.0,1098.0,100,0.0,6.8,2.0,78.9,71.2,80.8,80.0,19.2,20.0,100,0.0,6.8,2.0,78.9,71.2,80.8,80.0,19.2,20.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,2,1,20,21,21,23,27,0,2,1,20,21,21,23,0,0,0,0,0,0,0,0,34.7,32.0,53.7,54.9,30.3,28.2,46.8,42.1,34.7,32.0,53.7,54.9,30.3,28.2,46.8,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)",-3644,-1.0,LONG,4082,0.0508242442353,SHORT
142,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-05-25,25.05.2010,035657,NYME,1,23,227071,26698,5922,18002,167197,181006,211897,204930,15174,22141,227071,26698,5922,18002,167197,181006,211897,204930,15174,22141,0,0,0,0,0,0,0,0,0,0,1860.0,179.0,490.0,-462.0,2182.0,1709.0,1899.0,1737.0,-39.0,123.0,100,11.8,2.6,7.9,73.6,79.7,93.3,90.2,6.7,9.8,100,11.8,2.6,7.9,73.6,79.7,93.3,90.2,6.7,9.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,7,2,8,40,40,49,48,51,7,2,8,40,40,49,48,0,0,0,0,0,0,0,0,31.4,30.7,44.3,47.6,26.1,23.4,37.4,33.0,31.4,30.7,44.3,47.6,26.1,23.4,37.4,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)",20776,0.636909871245,SHORT,-13809,-0.0396579007073,LONG
143,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-06-01,01.06.2010,035658,NYME,1,23,67883,2596,6026,5843,52215,48611,60654,60480,7229,7403,67883,2596,6026,5843,52215,48611,60654,60480,7229,7403,0,0,0,0,0,0,0,0,0,0,1865.0,1584.0,-1128.0,234.0,-1018.0,2213.0,800.0,1319.0,1065.0,546.0,100,3.8,8.9,8.6,76.9,71.6,89.4,89.1,10.6,10.9,100,3.8,8.9,8.6,76.9,71.6,89.4,89.1,10.6,10.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3,5,5,20,25,26,32,37,3,5,5,20,25,26,32,0,0,0,0,0,0,0,0,36.1,22.4,57.2,39.3,33.6,17.7,42.8,30.6,36.1,22.4,57.2,39.3,33.6,17.7,42.8,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)",-3430,-0.397819531431,LONG,3604,0.0357447483784,SHORT
144,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-06-08,08.06.2010,03565B,NYME,1,23,2452323,576750,40302,680589,1156282,1707273,2413621,2428164,38702,24159,2452323,576750,40302,680589,1156282,1707273,2413621,2428164,38702,24159,0,0,0,0,0,0,0,0,0,0,3636.0,-6657.0,-19788.0,12669.0,-2879.0,10613.0,3133.0,3494.0,503.0,142.0,100,23.5,1.6,27.8,47.2,69.6,98.4,99.0,1.6,1.0,100,23.5,1.6,27.8,47.2,69.6,98.4,99.0,1.6,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,35,13,40,84,78,135,120,143,35,13,40,84,78,135,120,0,0,0,0,0,0,0,0,24.3,25.9,38.3,43.9,13.2,18.1,22.9,28.1,24.3,25.9,38.3,43.9,13.2,18.1,22.9,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",536448,0.869372435386,SHORT,-550991,-0.192415022586,LONG
145,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-06-15,15.06.2010,03565B,NYME,1,23,2950989,738928,136913,898237,1287344,1900984,2924509,2936134,26480,14855,2950989,738928,136913,898237,1287344,1900984,2924509,2936134,26480,14855,0,0,0,0,0,0,0,0,0,0,53477.0,31142.0,10162.0,16587.0,9607.0,29529.0,57336.0,56278.0,-3859.0,-2801.0,100,25.0,4.6,30.4,43.6,64.4,99.1,99.5,0.9,0.5,100,25.0,4.6,30.4,43.6,64.4,99.1,99.5,0.9,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181,37,22,59,110,100,176,160,181,37,22,59,110,100,176,160,0,0,0,0,0,0,0,0,33.4,33.8,45.4,46.4,19.1,22.2,26.3,30.1,33.4,33.8,45.4,46.4,19.1,22.2,26.3,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",602015,0.687356495072,SHORT,-613640,-0.192464514316,LONG
146,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-06-22,22.06.2010,03565B,NYME,1,23,2549920,234147,53859,812204,1473132,1669823,2519483,2535886,30437,14034,2549920,234147,53859,812204,1473132,1669823,2519483,2535886,30437,14034,0,0,0,0,0,0,0,0,0,0,49345.0,5704.0,11581.0,20382.0,23389.0,17530.0,49475.0,49493.0,-130.0,-148.0,100,9.2,2.1,31.9,57.8,65.5,98.8,99.4,1.2,0.6,100,9.2,2.1,31.9,57.8,65.5,98.8,99.4,1.2,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,34,18,45,101,90,150,139,157,34,18,45,101,90,150,139,0,0,0,0,0,0,0,0,30.4,38.4,44.2,53.1,7.6,18.6,12.5,22.0,30.4,38.4,44.2,53.1,7.6,18.6,12.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)",180288,0.625986958605,SHORT,-196691,-0.0625815514381,LONG
147,U.S. DOLLAR INDEX - ICE FUTURES U.S.,2010-06-29,29.06.2010,03565C,NYME,1,23,1155943,118728,102264,312830,720561,738423,1152119,1153517,3824,2426,1155943,118728,102264,312830,720561,738423,1152119,1153517,3824,2426,0,0,0,0,0,0,0,0,0,0,-157765.0,-92806.0,-197.0,-30914.0,-33625.0,-126795.0,-157345.0,-157906.0,-420.0,141.0,100,10.3,8.8,27.1,62.3,63.9,99.7,99.8,0.3,0.2,100,10.3,8.8,27.1,62.3,63.9,99.7,99.8,0.3,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,22,21,31,41,39,83,71,89,22,21,31,41,39,83,71,0,0,0,0,0,0,0,0,34.0,38.7,54.0,61.5,12.2,18.4,17.8,26.0,34.0,38.7,54.0,61.5,12.2,18.4,17.8,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 2,500  MMBTU'S)",16464,0.0745004344049,SHORT,-17862,-0.0122427661989,LONG
