,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1
75,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-10-12,12.10.2010,044601,CBT,0,44,907720,141683,100332,13845,550399,579771,705927,693948,201793,213772,907720,141683,100332,13845,550399,579771,705927,693948,201793,213772,0,0,0,0,0,0,0,0,0,0,-48103.0,-25217.0,-3123.0,-3488.0,-20228.0,-32396.0,-48933.0,-39007.0,830.0,-9096.0,100,15.6,11.1,1.5,60.6,63.9,77.8,76.4,22.2,23.6,100,15.6,11.1,1.5,60.6,63.9,77.8,76.4,22.2,23.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,27,26,12,64,80,97,112,157,27,26,12,64,80,97,112,0,0,0,0,0,0,0,0,22.4,21.3,32.6,31.9,17.6,16.1,24.7,24.1,22.4,21.3,32.6,31.9,17.6,16.1,24.7,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)",41351,0.170861310249,SHORT,-29372,-0.0259890105028,LONG
76,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-10-19,19.10.2010,044601,CBT,0,44,1700780,281247,306596,71016,1089791,1093766,1442054,1471378,258726,229402,1700780,281247,306596,71016,1089791,1093766,1442054,1471378,258726,229402,0,0,0,0,0,0,0,0,0,0,58224.0,33540.0,23527.0,15360.0,5548.0,29967.0,54448.0,68854.0,3776.0,-10630.0,100,16.5,18.0,4.2,64.1,64.3,84.8,86.5,15.2,13.5,100,16.5,18.0,4.2,64.1,64.3,84.8,86.5,15.2,13.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,42,37,29,89,93,147,143,207,42,37,29,89,93,147,143,0,0,0,0,0,0,0,0,23.9,33.0,34.7,47.7,20.7,25.0,28.0,34.2,23.9,33.0,34.7,47.7,20.7,25.0,28.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)",-25349,-0.0431220581005,LONG,-3975,-0.00182042419777,LONG
77,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-10-26,26.10.2010,045601,CBT,0,45,418586,33513,47784,55550,308895,282150,397958,385484,20628,33102,418586,33513,47784,55550,308895,282150,397958,385484,20628,33102,0,0,0,0,0,0,0,0,0,0,30811.0,22828.0,-275.0,1354.0,8961.0,34485.0,33143.0,35564.0,-2332.0,-4753.0,100,8.0,11.4,13.3,73.8,67.4,95.1,92.1,4.9,7.9,100,8.0,11.4,13.3,73.8,67.4,95.1,92.1,4.9,7.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,17,14,24,39,38,64,69,76,17,14,24,39,38,64,69,0,0,0,0,0,0,0,0,42.5,31.1,50.9,51.7,33.0,28.1,39.6,40.3,42.5,31.1,50.9,51.7,33.0,28.1,39.6,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)",-14271,-0.175541532898,LONG,26745,0.0452503616476,SHORT
78,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-11-02,02.11.2010,045601,CBT,0,45,535585,55292,67053,61658,384458,366136,501408,494847,34177,40738,535585,55292,67053,61658,384458,366136,501408,494847,34177,40738,0,0,0,0,0,0,0,0,0,0,-36564.0,-21473.0,-9449.0,4586.0,-17913.0,-28620.0,-34800.0,-33483.0,-1764.0,-3081.0,100,10.3,12.5,11.5,71.8,68.4,93.6,92.4,6.4,7.6,100,10.3,12.5,11.5,71.8,68.4,93.6,92.4,6.4,7.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,19,30,29,53,56,88,103,115,19,30,29,53,56,88,103,0,0,0,0,0,0,0,0,38.8,29.8,52.8,41.7,25.8,9.3,32.0,15.9,38.8,29.8,52.8,41.7,25.8,9.3,32.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)",-11761,-0.0961297968859,LONG,18322,0.0244100006128,SHORT
79,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-11-09,09.11.2010,045601,CBT,0,45,609907,158556,199340,76595,341187,306206,576338,582141,33569,27766,609907,158556,199340,76595,341187,306206,576338,582141,33569,27766,0,0,0,0,0,0,0,0,0,0,-3558.0,-10799.0,3864.0,6606.0,5688.0,-5271.0,1495.0,5199.0,-5053.0,-8757.0,100,26.0,32.7,12.6,55.9,50.2,94.5,95.4,5.5,4.6,100,26.0,32.7,12.6,55.9,50.2,94.5,95.4,5.5,4.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,33,30,36,60,44,114,90,130,33,30,36,60,44,114,90,0,0,0,0,0,0,0,0,30.8,40.6,42.9,55.8,29.9,36.7,40.6,46.2,30.8,40.6,42.9,55.8,29.9,36.7,40.6,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)",-40784,-0.113954891924,LONG,34981,0.0540336395358,SHORT
80,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-11-16,16.11.2010,050642,CME,0,50,6259,411,3737,22,4817,1980,5250,5739,1009,520,6259,411,3737,22,4817,1980,5250,5739,1009,520,0,0,0,0,0,0,0,0,0,0,116.0,24.0,38.0,3.0,113.0,27.0,140.0,68.0,-24.0,48.0,100,6.6,59.7,0.4,77.0,31.6,83.9,91.7,16.1,8.3,100,6.6,59.7,0.4,77.0,31.6,83.9,91.7,16.1,8.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,5,7,4,13,8,21,16,27,5,7,4,13,8,21,16,0,0,0,0,0,0,0,0,60.5,64.0,72.9,86.0,60.3,63.8,72.7,85.7,60.5,64.0,72.9,86.0,60.3,63.8,72.7,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 20,000 POUNDS)",-3326,-0.801832208293,LONG,2837,0.417390025011,SHORT
81,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-11-23,23.11.2010,050642,CME,0,50,4185,60,0,0,3225,4016,3285,4016,900,169,4185,60,0,0,3225,4016,3285,4016,900,169,0,0,0,0,0,0,0,0,0,0,84.0,0.0,0.0,0.0,129.0,84.0,129.0,84.0,-45.0,0.0,100,1.4,0.0,0.0,77.1,96.0,78.5,96.0,21.5,4.0,100,1.4,0.0,0.0,77.1,96.0,78.5,96.0,21.5,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,0,15,8,16,8,22,1,0,0,15,8,16,8,0,0,0,0,0,0,0,0,49.3,90.5,65.1,96.0,48.3,89.8,64.1,94.2,49.3,90.5,65.1,96.0,48.3,89.8,64.1,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 20,000 POUNDS)",60,1.0,SHORT,-791,-0.109239055379,LONG
82,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-11-30,30.11.2010,052641,CME,0,52,22161,3608,3736,1597,14509,12515,19714,17848,2447,4313,22161,3608,3736,1597,14509,12515,19714,17848,2447,4313,0,0,0,0,0,0,0,0,0,0,1602.0,-94.0,458.0,276.0,1359.0,767.0,1541.0,1501.0,61.0,101.0,100,16.3,16.9,7.2,65.5,56.5,89.0,80.5,11.0,19.5,100,16.3,16.9,7.2,65.5,56.5,89.0,80.5,11.0,19.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,16,24,23,31,19,61,55,85,16,24,23,31,19,61,55,0,0,0,0,0,0,0,0,36.1,36.8,48.8,52.7,36.0,36.8,48.7,52.3,36.1,36.8,48.8,52.7,36.0,36.8,48.7,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 200,000 POUNDS)",-128,-0.0174291938998,LONG,1994,0.0737862640616,SHORT
83,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-12-07,07.12.2010,052641,CME,0,52,27761,301,8354,310,23888,13900,24499,22564,3262,5197,27761,301,8354,310,23888,13900,24499,22564,3262,5197,0,0,0,0,0,0,0,0,0,0,-3920.0,-260.0,-1418.0,-344.0,-3006.0,-1925.0,-3610.0,-3687.0,-310.0,-233.0,100,1.1,30.1,1.1,86.0,50.1,88.2,81.3,11.8,18.7,100,1.1,30.1,1.1,86.0,50.1,88.2,81.3,11.8,18.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,2,18,4,29,22,35,40,60,2,18,4,29,22,35,40,0,0,0,0,0,0,0,0,52.9,38.4,64.1,55.5,52.9,36.0,63.8,53.1,52.9,38.4,64.1,55.5,52.9,36.0,63.8,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 200,000 POUNDS)",-8053,-0.930444829578,LONG,9988,0.264316714301,SHORT
84,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-12-14,14.12.2010,052641,CME,0,52,35731,9054,1116,700,20572,26057,30326,27873,5405,7858,35731,9054,1116,700,20572,26057,30326,27873,5405,7858,0,0,0,0,0,0,0,0,0,0,859.0,733.0,-60.0,105.0,137.0,113.0,975.0,158.0,-116.0,701.0,100,25.3,3.1,2.0,57.6,72.9,84.9,78.0,15.1,22.0,100,25.3,3.1,2.0,57.6,72.9,84.9,78.0,15.1,22.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,18,9,16,27,23,54,39,65,18,9,16,27,23,54,39,0,0,0,0,0,0,0,0,40.8,39.7,57.5,55.1,40.8,39.1,57.3,54.2,40.8,39.7,57.5,55.1,40.8,39.1,57.3,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 200,000 POUNDS)",7938,0.780530973451,SHORT,-5485,-0.117630659032,LONG
85,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2010-12-28,28.12.2010,054642,CME,0,54,215559,69231,52938,39585,84944,92810,193760,185333,21799,30226,105313,49073,60014,3755,42858,28729,95686,92498,9627,12815,110246,44266,17032,11722,42086,64081,98074,92835,12172,17411,-6133.0,773.0,7944.0,-4980.0,-2554.0,-7332.0,-6761.0,-4368.0,628.0,-1765.0,100,32.1,24.6,18.4,39.4,43.1,89.9,86.0,10.1,14.0,100,46.6,57.0,3.6,40.7,27.3,90.9,87.8,9.1,12.2,100,40.2,15.4,10.6,38.2,58.1,89.0,84.2,11.0,15.8,271,95,78,87,46,67,191,195,243,73,96,28,35,51,123,160,190,71,33,44,40,63,130,127,17.9,16.3,31.0,26.1,17.8,15.8,30.6,24.7,20.5,13.8,34.3,25.3,20.4,13.8,34.2,25.3,22.8,20.7,37.9,32.3,21.9,19.9,34.5,31.2,"(CONTRACTS OF 40,000 POUNDS)",16293,0.133364437787,SHORT,-7866,-0.0442521687276,LONG
86,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-01-04,04.01.2011,054642,CME,0,54,211212,65759,29341,30767,90649,122764,187175,182872,24037,28340,195383,62530,30693,26223,86083,112913,174836,169829,20547,25554,15829,6354,1773,1419,4566,9851,12339,13043,3490,2786,14639.0,6181.0,4779.0,4687.0,2254.0,3450.0,13122.0,12916.0,1517.0,1723.0,100,31.1,13.9,14.6,42.9,58.1,88.6,86.6,11.4,13.4,100,32.0,15.7,13.4,44.1,57.8,89.5,86.9,10.5,13.1,100,40.1,11.2,9.0,28.8,62.2,78.0,82.4,22.0,17.6,245,106,56,88,40,54,190,168,245,105,61,84,36,54,184,166,83,23,18,10,18,26,47,51,21.3,35.6,34.4,43.6,20.6,34.0,33.1,40.8,22.7,36.7,36.3,44.1,22.2,34.7,35.2,41.3,32.1,34.0,50.6,48.0,32.1,34.0,48.6,47.2,"(CONTRACTS OF 40,000 POUNDS)",36418,0.38294426919,SHORT,-32115,-0.150482866555,LONG
87,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-01-11,11.01.2011,054642,CME,0,54,191812,38805,40177,41750,91646,73443,172201,155370,19611,36442,189415,37561,41144,40783,91617,71399,169961,153326,19454,36089,2397,2211,0,0,29,2044,2240,2044,157,353,13704.0,1073.0,984.0,5562.0,5559.0,5459.0,12194.0,12005.0,1510.0,1699.0,100,20.2,20.9,21.8,47.8,38.3,89.8,81.0,10.2,19.0,100,19.8,21.7,21.5,48.4,37.7,89.7,80.9,10.3,19.1,100,92.2,0.0,0.0,1.2,85.3,93.5,85.3,6.5,14.7,222,54,81,84,29,49,144,175,222,54,81,84,29,49,144,175,23,12,0,0,1,10,13,10,24.8,17.8,38.3,26.2,24.0,16.4,35.6,22.9,25.1,17.2,38.2,25.7,24.4,16.5,36.0,23.0,77.1,75.5,88.8,85.1,77.1,75.5,88.8,85.1,"(CONTRACTS OF 40,000 POUNDS)",-1372,-0.0173710465676,LONG,18203,0.110261737608,SHORT
88,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-01-18,18.01.2011,057642,CME,0,57,369291,172159,49134,41582,120199,220290,333940,311006,35351,58285,369291,172159,49134,41582,120199,220290,333940,311006,35351,58285,0,0,0,0,0,0,0,0,0,0,-5622.0,-1214.0,-5290.0,-2353.0,-1133.0,1918.0,-4700.0,-5725.0,-922.0,103.0,100,46.6,13.3,11.3,32.5,59.7,90.4,84.2,9.6,15.8,100,46.6,13.3,11.3,32.5,59.7,90.4,84.2,9.6,15.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,152,79,119,110,166,343,319,454,152,79,119,110,166,343,319,0,0,0,0,0,0,0,0,11.9,25.1,20.2,32.6,11.9,24.1,20.1,31.0,11.9,25.1,20.2,32.6,11.9,24.1,20.1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 40,000 POUNDS)",123025,0.555937151198,SHORT,-100091,-0.293962506865,LONG
89,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-02-01,01.02.2011,057642,CME,0,57,212225,44946,54990,36833,113193,83095,194972,174918,17253,37307,212225,44946,54990,36833,113193,83095,194972,174918,17253,37307,0,0,0,0,0,0,0,0,0,0,2181.0,-163.0,-691.0,3560.0,-1389.0,-1141.0,2008.0,1728.0,173.0,453.0,100,21.2,25.9,17.4,53.3,39.2,91.9,82.4,8.1,17.6,100,21.2,25.9,17.4,53.3,39.2,91.9,82.4,8.1,17.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,50,72,61,70,119,155,224,272,50,72,61,70,119,155,224,0,0,0,0,0,0,0,0,21.2,15.2,35.4,22.0,21.2,15.2,34.1,21.1,21.2,15.2,35.4,22.0,21.2,15.2,34.1,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 40,000 POUNDS)",-10044,-0.100504322767,LONG,30098,0.153335914575,SHORT
90,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-02-08,08.02.2011,058643,CME,0,58,5549,1540,2426,631,2213,995,4384,4052,1165,1497,5549,1540,2426,631,2213,995,4384,4052,1165,1497,0,0,0,0,0,0,0,0,0,0,1007.0,118.0,328.0,518.0,151.0,41.0,787.0,887.0,220.0,120.0,100,27.8,43.7,11.4,39.9,17.9,79.0,73.0,21.0,27.0,100,27.8,43.7,11.4,39.9,17.9,79.0,73.0,21.0,27.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,15,21,11,21,15,43,44,66,15,21,11,21,15,43,44,0,0,0,0,0,0,0,0,32.9,30.8,45.3,43.5,30.6,29.9,41.0,39.3,32.9,30.8,45.3,43.5,30.6,29.9,41.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 110,000 BOARD FEET)",-886,-0.22339889057,LONG,1218,0.379675810474,SHORT
91,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-02-15,15.02.2011,058643,CME,0,58,9588,4052,4733,797,2984,2030,7833,7560,1755,2028,9588,4052,4733,797,2984,2030,7833,7560,1755,2028,0,0,0,0,0,0,0,0,0,0,-357.0,-218.0,-229.0,-124.0,-35.0,-10.0,-377.0,-363.0,20.0,6.0,100,42.3,49.4,8.3,31.1,21.2,81.7,78.8,18.3,21.2,100,42.3,49.4,8.3,31.1,21.2,81.7,78.8,18.3,21.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,26,30,14,18,16,54,56,85,26,30,14,18,16,54,56,0,0,0,0,0,0,0,0,39.2,23.3,53.6,38.1,39.2,23.3,52.0,37.6,39.2,23.3,53.6,38.1,39.2,23.3,52.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 110,000 BOARD FEET)",-681,-0.0775184974388,LONG,954,0.190267251695,SHORT
92,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-02-22,22.02.2011,058643,CME,0,58,8137,2717,3712,980,2932,1370,6629,6062,1508,2075,8137,2717,3712,980,2932,1370,6629,6062,1508,2075,0,0,0,0,0,0,0,0,0,0,412.0,-39.0,59.0,110.0,209.0,-141.0,280.0,28.0,132.0,384.0,100,33.4,45.6,12.0,36.0,16.8,81.5,74.5,18.5,25.5,100,33.4,45.6,12.0,36.0,16.8,81.5,74.5,18.5,25.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,21,27,11,17,14,44,47,71,21,27,11,17,14,44,47,0,0,0,0,0,0,0,0,33.1,29.9,52.3,45.1,32.8,29.9,50.7,38.7,33.1,29.9,52.3,45.1,32.8,29.9,50.7,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 110,000 BOARD FEET)",-995,-0.154767459947,LONG,1562,0.363086936309,SHORT
93,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-03-01,01.03.2011,061641,CME,0,61,49281,15504,8660,8962,13317,10067,37783,27689,11498,21592,49281,15504,8660,8962,13317,10067,37783,27689,11498,21592,0,0,0,0,0,0,0,0,0,0,-400.0,-820.0,-1094.0,454.0,-313.0,-170.0,-679.0,-810.0,279.0,410.0,100,31.5,17.6,18.2,27.0,20.4,76.7,56.2,23.3,43.8,100,31.5,17.6,18.2,27.0,20.4,76.7,56.2,23.3,43.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,57,41,40,69,83,154,144,216,57,41,40,69,83,154,144,0,0,0,0,0,0,0,0,14.7,14.9,22.4,21.0,11.7,9.0,18.2,12.9,14.7,14.9,22.4,21.0,11.7,9.0,18.2,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 50,000 POUNDS)",6844,0.283231253104,SHORT,3250,0.138983920629,SHORT
94,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-03-08,08.03.2011,061641,CME,0,61,47757,21809,6916,9112,9035,10924,39956,26952,7801,20805,47757,21809,6916,9112,9035,10924,39956,26952,7801,20805,0,0,0,0,0,0,0,0,0,0,3052.0,699.0,1.0,1358.0,335.0,679.0,2392.0,2038.0,660.0,1014.0,100,45.7,14.5,19.1,18.9,22.9,83.7,56.4,16.3,43.6,100,45.7,14.5,19.1,18.9,22.9,83.7,56.4,16.3,43.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,65,38,43,31,67,121,132,192,65,38,43,31,67,121,132,0,0,0,0,0,0,0,0,14.4,8.4,24.6,14.9,11.9,7.8,20.7,12.8,14.4,8.4,24.6,14.9,11.9,7.8,20.7,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 50,000 POUNDS)",14893,0.518468233246,SHORT,-1889,-0.0946440202415,LONG
95,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-03-15,15.03.2011,061641,CME,0,61,27321,11092,2665,4197,6422,9671,21711,16533,5610,10788,27321,11092,2665,4197,6422,9671,21711,16533,5610,10788,0,0,0,0,0,0,0,0,0,0,1579.0,425.0,-77.0,734.0,277.0,981.0,1436.0,1638.0,143.0,-59.0,100,40.6,9.8,15.4,23.5,35.4,79.5,60.5,20.5,39.5,100,40.6,9.8,15.4,23.5,35.4,79.5,60.5,20.5,39.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,43,20,21,27,52,79,86,129,43,20,21,27,52,79,86,0,0,0,0,0,0,0,0,21.7,18.7,33.3,26.2,15.9,10.9,26.2,17.2,21.7,18.7,33.3,26.2,15.9,10.9,26.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 50,000 POUNDS)",8427,0.612560878098,SHORT,-3249,-0.201889020071,LONG
96,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-03-22,22.03.2011,063642,CME,0,63,27661,6146,20693,209,20513,5489,26868,26391,793,1270,27661,6146,20693,209,20513,5489,26868,26391,793,1270,0,0,0,0,0,0,0,0,0,0,1371.0,257.0,1174.0,0.0,1026.0,54.0,1283.0,1228.0,88.0,143.0,100,22.2,74.8,0.8,74.2,19.8,97.1,95.4,2.9,4.6,100,22.2,74.8,0.8,74.2,19.8,97.1,95.4,2.9,4.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,17,13,6,19,12,38,29,54,17,13,6,19,12,38,29,0,0,0,0,0,0,0,0,56.4,74.1,68.8,88.4,56.4,74.1,68.8,88.4,56.4,74.1,68.8,88.4,56.4,74.1,68.8,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 20,000 POUNDS)",-14547,-0.542009761914,LONG,15024,0.577801707561,SHORT
97,RUSSIAN RUBLE - CHICAGO MERCANTILE EXCHANGE,2011-03-29,29.03.2011,063642,CME,0,63,8568,169,4433,16,7686,2687,7871,7136,697,1432,8039,142,4312,16,7197,2507,7355,6835,684,1204,529,27,121,0,489,180,516,301,13,228,306.0,3.0,170.0,-5.0,274.0,59.0,272.0,224.0,34.0,82.0,100,2.0,51.7,0.2,89.7,31.4,91.9,83.3,8.1,16.7,100,1.8,53.6,0.2,89.5,31.2,91.5,85.0,8.5,15.0,100,5.1,22.9,0.0,92.4,34.0,97.5,56.9,2.5,43.1,26,2,8,3,12,8,16,17,26,2,8,3,12,8,16,17,16,1,4,0,8,3,9,7,81.0,62.3,88.0,77.0,81.0,62.2,87.3,75.5,80.7,64.4,87.8,78.4,80.7,64.3,86.8,76.8,89.0,54.8,97.4,56.9,89.0,54.8,97.4,56.9,"(CONTRACTS OF 20,000 POUNDS)",-4264,-0.926553672316,LONG,4999,0.481924226357,SHORT
