,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1
91,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-10-02,02.10.2007,020601,CBT,0,20,596803,65143,82583,4744,385052,378399,454939,465726,141864,131077,596803,65143,82583,4744,385052,378399,454939,465726,141864,131077,0,0,0,0,0,0,0,0,0,0,23167.0,7828.0,3516.0,297.0,5193.0,26701.0,13318.0,30514.0,9849.0,-7347.0,100,10.9,13.8,0.8,64.5,63.4,76.2,78.0,23.8,22.0,100,10.9,13.8,0.8,64.5,63.4,76.2,78.0,23.8,22.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,24,38,12,78,69,110,111,167,24,38,12,78,69,110,111,0,0,0,0,0,0,0,0,19.1,17.5,29.0,30.6,15.3,16.5,22.2,27.4,19.1,17.5,29.0,30.6,15.3,16.5,22.2,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)",-17440,-0.118056401717,LONG,6653,0.00871437721609,SHORT
92,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-10-09,09.10.2007,020601,CBT,0,20,685417,76066,161957,3194,478534,391580,557794,556731,127623,128686,685417,76066,161957,3194,478534,391580,557794,556731,127623,128686,0,0,0,0,0,0,0,0,0,0,29880.0,18282.0,-1220.0,1186.0,-5648.0,36615.0,13820.0,36581.0,16060.0,-6701.0,100,11.1,23.6,0.5,69.8,57.1,81.4,81.2,18.6,18.8,100,11.1,23.6,0.5,69.8,57.1,81.4,81.2,18.6,18.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,25,34,17,70,74,103,117,161,25,34,17,70,74,103,117,0,0,0,0,0,0,0,0,22.4,17.1,34.0,29.4,19.9,16.9,31.4,28.1,22.4,17.1,34.0,29.4,19.9,16.9,31.4,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)",-85891,-0.3608516824,LONG,86954,0.0999340316326,SHORT
93,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-10-16,16.10.2007,020601,CBT,0,20,907702,110278,139790,16258,658567,567244,785103,723292,122599,184410,907702,110278,139790,16258,658567,567244,785103,723292,122599,184410,0,0,0,0,0,0,0,0,0,0,16859.0,-6031.0,3510.0,8108.0,8722.0,-2228.0,10799.0,9390.0,6060.0,7469.0,100,12.1,15.4,1.8,72.6,62.5,86.5,79.7,13.5,20.3,100,12.1,15.4,1.8,72.6,62.5,86.5,79.7,13.5,20.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,36,37,32,60,73,112,126,164,36,37,32,60,73,112,126,0,0,0,0,0,0,0,0,34.9,34.3,46.0,42.7,24.8,24.9,33.1,30.7,34.9,34.3,46.0,42.7,24.8,24.9,33.1,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)",-29512,-0.118015899675,LONG,91323,0.0745000656708,SHORT
94,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-10-23,23.10.2007,020604,CBT,0,20,488729,51989,55381,2206,341023,350393,395218,407980,93511,80749,488729,51989,55381,2206,341023,350393,395218,407980,93511,80749,0,0,0,0,0,0,0,0,0,0,-2350.0,-385.0,3103.0,-116.0,1707.0,6258.0,1206.0,9245.0,-3556.0,-11595.0,100,10.6,11.3,0.5,69.8,71.7,80.9,83.5,19.1,16.5,100,10.6,11.3,0.5,69.8,71.7,80.9,83.5,19.1,16.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,9,15,8,43,44,58,61,86,9,15,8,43,44,58,61,0,0,0,0,0,0,0,0,26.7,37.5,42.3,51.4,23.6,36.5,35.7,47.8,26.7,37.5,42.3,51.4,23.6,36.5,35.7,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)",-3392,-0.031591692279,LONG,-9370,-0.0135518992907,LONG
95,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-10-30,30.10.2007,020604,CBT,0,20,351177,41216,26102,948,251219,277870,293383,304920,57794,46257,351177,41216,26102,948,251219,277870,293383,304920,57794,46257,0,0,0,0,0,0,0,0,0,0,-5568.0,192.0,1333.0,38.0,-3281.0,231.0,-3051.0,1602.0,-2517.0,-7170.0,100,11.7,7.4,0.3,71.5,79.1,83.5,86.8,16.5,13.2,100,11.7,7.4,0.3,71.5,79.1,83.5,86.8,16.5,13.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,6,7,4,37,44,45,53,69,6,7,4,37,44,45,53,0,0,0,0,0,0,0,0,26.1,43.4,44.9,56.4,23.8,43.3,39.5,55.4,26.1,43.4,44.9,56.4,23.8,43.3,39.5,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)",15114,0.224516474049,SHORT,-26651,-0.0503714875947,LONG
96,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-11-06,06.11.2007,020604,CBT,0,20,82790,3842,15064,977,48412,44649,53231,60690,29559,22100,82790,3842,15064,977,48412,44649,53231,60690,29559,22100,0,0,0,0,0,0,0,0,0,0,3956.0,3842.0,1139.0,-23.0,2062.0,-1959.0,5881.0,-843.0,-1925.0,4799.0,100,4.6,18.2,1.2,58.5,53.9,64.3,73.3,35.7,26.7,100,4.6,18.2,1.2,58.5,53.9,64.3,73.3,35.7,26.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,4,1,11,10,13,14,20,1,4,1,11,10,13,14,0,0,0,0,0,0,0,0,42.3,51.3,56.1,65.3,40.5,51.2,54.1,63.1,42.3,51.3,56.1,65.3,40.5,51.2,54.1,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $100,000 FACE VALUE)",-11222,-0.593568179414,LONG,3763,0.0404358431566,SHORT
97,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-11-13,13.11.2007,02165A,NYME,1,21,46872,665,977,2106,43792,43789,46563,46872,309,0,46872,665,977,2106,43792,43789,46563,46872,309,0,0,0,0,0,0,0,0,0,0,0,959.0,117.0,0.0,103.0,698.0,868.0,918.0,971.0,41.0,-12.0,100,1.4,2.1,4.5,93.4,93.4,99.3,100.0,0.7,0.0,100,1.4,2.1,4.5,93.4,93.4,99.3,100.0,0.7,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,2,3,2,43,45,46,49,58,2,3,2,43,45,46,49,0,0,0,0,0,0,0,0,44.7,35.6,64.4,57.5,22.4,13.7,29.2,22.0,44.7,35.6,64.4,57.5,22.4,13.7,29.2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-312,-0.190012180268,LONG,3,3.42540048641e-05,SHORT
98,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-11-20,20.11.2007,02165A,NYME,1,21,42432,819,2180,64,41490,40010,42373,42254,59,178,42432,819,2180,64,41490,40010,42373,42254,59,178,0,0,0,0,0,0,0,0,0,0,1745.0,0.0,101.0,0.0,1750.0,1649.0,1750.0,1750.0,-5.0,-5.0,100,1.9,5.1,0.2,97.8,94.3,99.9,99.6,0.1,0.4,100,1.9,5.1,0.2,97.8,94.3,99.9,99.6,0.1,0.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,1,4,1,41,46,43,50,60,1,4,1,41,46,43,50,0,0,0,0,0,0,0,0,35.3,29.7,57.4,47.7,21.5,15.4,32.0,26.1,35.3,29.7,57.4,47.7,21.5,15.4,32.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-1361,-0.453817939313,LONG,1480,0.0181595092025,SHORT
99,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-11-27,27.11.2007,02165A,NYME,1,21,20076,75,0,0,20001,20076,20076,20076,0,0,20076,75,0,0,20001,20076,20076,20076,0,0,0,0,0,0,0,0,0,0,0,0,-1162.0,75.0,0.0,0.0,-1171.0,-1087.0,-1096.0,-1087.0,-66.0,-75.0,100,0.4,0.0,0.0,99.6,100.0,100.0,100.0,0.0,0.0,100,0.4,0.0,0.0,99.6,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1,0,0,36,36,37,36,45,1,0,0,36,36,37,36,0,0,0,0,0,0,0,0,52.1,59.1,70.1,75.9,43.2,48.8,53.8,57.6,52.1,59.1,70.1,75.9,43.2,48.8,53.8,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",75,1.0,SHORT,-75,-0.0018713975597,LONG
100,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-12-04,04.12.2007,02165B,NYME,1,21,5852,0,25,0,5782,5807,5782,5832,70,20,5852,0,25,0,5782,5807,5782,5832,70,20,0,0,0,0,0,0,0,0,0,0,46.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,0.0,0.0,100,0.0,0.4,0.0,98.8,99.2,98.8,99.7,1.2,0.3,100,0.0,0.4,0.0,98.8,99.2,98.8,99.7,1.2,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,1,0,19,17,19,18,23,0,1,0,19,17,19,18,0,0,0,0,0,0,0,0,60.3,49.5,80.7,73.1,29.8,25.3,37.3,35.1,60.3,49.5,80.7,73.1,29.8,25.3,37.3,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",-25,-1.0,LONG,-25,-0.0021572180516,LONG
101,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-12-11,11.12.2007,02165B,NYME,1,21,12307,0,0,0,12126,12128,12126,12128,181,179,12307,0,0,0,12126,12128,12126,12128,181,179,0,0,0,0,0,0,0,0,0,0,1847.0,0.0,0.0,0.0,1847.0,1847.0,1847.0,1847.0,0.0,0.0,100,0.0,0.0,0.0,98.5,98.5,98.5,98.5,1.5,1.5,100,0.0,0.0,0.0,98.5,98.5,98.5,98.5,1.5,1.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,0,29,24,29,24,33,0,0,0,29,24,29,24,0,0,0,0,0,0,0,0,63.4,48.6,79.0,74.3,33.0,26.4,37.5,36.2,63.4,48.6,79.0,74.3,33.0,26.4,37.5,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",0,-1.0,LONG,-2,-8.24606250516e-05,LONG
102,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-12-18,18.12.2007,02165B,NYME,1,21,33409,400,0,0,32927,33199,33327,33199,82,210,33409,400,0,0,32927,33199,33327,33199,82,210,0,0,0,0,0,0,0,0,0,0,706.0,0.0,0.0,0.0,706.0,706.0,706.0,706.0,0.0,0.0,100,1.2,0.0,0.0,98.6,99.4,99.8,99.4,0.2,0.6,100,1.2,0.0,0.0,98.6,99.4,99.8,99.4,0.2,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,1,0,0,32,37,33,37,43,1,0,0,32,37,33,37,0,0,0,0,0,0,0,0,52.8,56.3,74.2,72.1,23.8,28.5,35.5,32.5,52.8,56.3,74.2,72.1,23.8,28.5,35.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",400,1.0,SHORT,-272,-0.00411335934428,LONG
103,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-12-24,24.12.2007,02165B,NYME,1,21,16650,700,595,280,15483,15731,16463,16606,187,44,16650,700,595,280,15483,15731,16463,16606,187,44,0,0,0,0,0,0,0,0,0,0,-1757.0,0.0,-175.0,-5.0,-1749.0,-1581.0,-1754.0,-1761.0,-3.0,4.0,100,4.2,3.6,1.7,93.0,94.5,98.9,99.7,1.1,0.3,100,4.2,3.6,1.7,93.0,94.5,98.9,99.7,1.1,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2,2,3,29,34,34,38,43,2,2,3,29,34,34,38,0,0,0,0,0,0,0,0,37.5,35.8,64.6,60.4,28.8,27.9,43.9,40.8,37.5,35.8,64.6,60.4,28.8,27.9,43.9,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 BARRELS)",105,0.0810810810811,SHORT,-248,-0.00794515281604,LONG
104,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2007-12-31,31.12.2007,02165C,NYME,1,21,3507,0,0,0,2918,3011,2918,3011,589,496,3507,0,0,0,2918,3011,2918,3011,589,496,0,0,0,0,0,0,0,0,0,0,-1757.0,0.0,-175.0,-5.0,-1749.0,-1581.0,-1754.0,-1761.0,-3.0,4.0,100,0.0,0.0,0.0,83.2,85.9,83.2,85.9,16.8,14.1,100,0.0,0.0,0.0,83.2,85.9,83.2,85.9,16.8,14.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,20,20,20,20,20,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,40.1,39.7,61.0,60.9,14.9,17.5,19.0,21.9,40.1,39.7,61.0,60.9,14.9,17.5,19.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",0,0.0810810810811,LONG,-93,-0.0156856130882,LONG
105,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2008-01-08,08.01.2008,02165C,NYME,1,21,7458,1512,63,505,4795,5972,6812,6540,646,918,7458,1512,63,505,4795,5972,6812,6540,646,918,0,0,0,0,0,0,0,0,0,0,-1.0,-75.0,0.0,0.0,48.0,-104.0,-27.0,-104.0,26.0,103.0,100,20.3,0.8,6.8,64.3,80.1,91.3,87.7,8.7,12.3,100,20.3,0.8,6.8,64.3,80.1,91.3,87.7,8.7,12.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1,2,3,20,23,23,26,26,1,2,3,20,23,23,26,0,0,0,0,0,0,0,0,63.4,55.1,76.2,67.6,56.4,52.8,63.7,58.0,63.4,55.1,76.2,67.6,56.4,52.8,63.7,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",1449,0.92,SHORT,-1177,-0.109315501068,LONG
106,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2008-01-15,15.01.2008,02165E,NYME,1,21,10860,738,669,635,8347,8609,9720,9913,1140,947,10860,738,669,635,8347,8609,9720,9913,1140,947,0,0,0,0,0,0,0,0,0,0,-1960.0,149.0,-96.0,-103.0,-2074.0,-1650.0,-2028.0,-1849.0,68.0,-111.0,100,6.8,6.2,5.8,76.9,79.3,89.5,91.3,10.5,8.7,100,6.8,6.2,5.8,76.9,79.3,89.5,91.3,10.5,8.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2,4,5,30,32,35,39,39,2,4,5,30,32,35,39,0,0,0,0,0,0,0,0,34.2,31.6,57.2,48.7,25.0,23.9,34.4,31.8,34.2,31.6,57.2,48.7,25.0,23.9,34.4,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",69,0.0490405117271,SHORT,-262,-0.01545175749,LONG
107,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2008-01-22,22.01.2008,02165E,NYME,1,21,9820,70,272,284,7794,7841,8148,8397,1672,1423,9820,70,272,284,7794,7841,8148,8397,1672,1423,0,0,0,0,0,0,0,0,0,0,-1403.0,-168.0,-5.0,-115.0,-998.0,-1295.0,-1281.0,-1415.0,-122.0,12.0,100,0.7,2.8,2.9,79.4,79.8,83.0,85.5,17.0,14.5,100,0.7,2.8,2.9,79.4,79.8,83.0,85.5,17.0,14.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1,3,2,32,34,34,38,40,1,3,2,32,34,34,38,0,0,0,0,0,0,0,0,33.2,28.0,52.0,42.1,16.6,9.8,22.0,15.9,33.2,28.0,52.0,42.1,16.6,9.8,22.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-202,-0.590643274854,LONG,-47,-0.00300607611129,LONG
108,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2008-01-29,29.01.2008,02165E,NYME,1,21,13649,403,897,324,11931,11754,12658,12975,991,674,13649,403,897,324,11931,11754,12658,12975,991,674,0,0,0,0,0,0,0,0,0,0,738.0,27.0,432.0,12.0,731.0,309.0,770.0,753.0,-32.0,-15.0,100,3.0,6.6,2.4,87.4,86.1,92.7,95.1,7.3,4.9,100,3.0,6.6,2.4,87.4,86.1,92.7,95.1,7.3,4.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,3,6,5,40,46,45,55,56,3,6,5,40,46,45,55,0,0,0,0,0,0,0,0,30.2,37.9,46.4,52.6,27.7,35.0,40.5,45.1,30.2,37.9,46.4,52.6,27.7,35.0,40.5,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-494,-0.38,LONG,177,0.00747308423053,SHORT
109,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2008-02-05,05.02.2008,02165G,NYME,1,21,3815,493,319,71,2441,2866,3005,3256,810,559,3815,493,319,71,2441,2866,3005,3256,810,559,0,0,0,0,0,0,0,0,0,0,296.0,16.0,55.0,4.0,185.0,262.0,205.0,321.0,91.0,-25.0,100,12.9,8.4,1.9,64.0,75.1,78.8,85.3,21.2,14.7,100,12.9,8.4,1.9,64.0,75.1,78.8,85.3,21.2,14.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,6,2,5,23,29,30,35,38,6,2,5,23,29,30,35,0,0,0,0,0,0,0,0,27.7,37.2,46.0,52.7,24.0,35.3,37.2,46.0,27.7,37.2,46.0,52.7,24.0,35.3,37.2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",174,0.214285714286,SHORT,-425,-0.080082909365,LONG
110,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2008-02-12,12.02.2008,02165G,NYME,1,21,7293,663,70,203,5758,6369,6624,6642,669,651,7293,663,70,203,5758,6369,6624,6642,669,651,0,0,0,0,0,0,0,0,0,0,462.0,82.0,0.0,102.0,299.0,365.0,483.0,467.0,-21.0,-5.0,100,9.1,1.0,2.8,79.0,87.3,90.8,91.1,9.2,8.9,100,9.1,1.0,2.8,79.0,87.3,90.8,91.1,9.2,8.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,5,2,5,44,51,50,57,60,5,2,5,44,51,50,57,0,0,0,0,0,0,0,0,28.7,25.7,43.6,36.9,23.5,23.6,32.4,31.4,28.7,25.7,43.6,36.9,23.5,23.6,32.4,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",593,0.809004092769,SHORT,-611,-0.0503834419065,LONG
111,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2008-02-19,19.02.2008,02165G,NYME,1,21,9127,293,279,810,7369,7539,8472,8628,655,499,9127,293,279,810,7369,7539,8472,8628,655,499,0,0,0,0,0,0,0,0,0,0,369.0,136.0,15.0,34.0,177.0,345.0,347.0,394.0,22.0,-25.0,100,3.2,3.1,8.9,80.7,82.6,92.8,94.5,7.2,5.5,100,3.2,3.1,8.9,80.7,82.6,92.8,94.5,7.2,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,4,5,6,49,55,56,63,67,4,5,6,49,55,56,63,0,0,0,0,0,0,0,0,32.0,20.4,43.6,34.1,25.4,17.8,32.4,28.6,32.0,20.4,43.6,34.1,25.4,17.8,32.4,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",14,0.0244755244755,SHORT,-170,-0.0114032734102,LONG
112,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2008-02-26,26.02.2008,02165G,NYME,1,21,4029,0,15,40,3026,3237,3066,3292,963,737,4029,0,15,40,3026,3237,3066,3292,963,737,0,0,0,0,0,0,0,0,0,0,338.0,0.0,0.0,5.0,301.0,339.0,306.0,344.0,32.0,-6.0,100,0.0,0.4,1.0,75.1,80.3,76.1,81.7,23.9,18.3,100,0.0,0.4,1.0,75.1,80.3,76.1,81.7,23.9,18.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,1,1,29,32,30,33,35,0,1,1,29,32,30,33,0,0,0,0,0,0,0,0,25.0,26.7,40.0,42.2,17.6,22.5,27.5,34.4,25.0,26.7,40.0,42.2,17.6,22.5,27.5,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",-15,-1.0,LONG,-211,-0.0336899249561,LONG
113,MEXICAN PESO - CHICAGO MERCANTILE EXCHANGE,2008-03-04,04.03.2008,02165H,NYME,1,21,6450,0,0,0,5851,5956,5851,5956,599,494,6450,0,0,0,5851,5956,5851,5956,599,494,0,0,0,0,0,0,0,0,0,0,313.0,0.0,0.0,0.0,272.0,317.0,272.0,317.0,41.0,-4.0,100,0.0,0.0,0.0,90.7,92.3,90.7,92.3,9.3,7.7,100,0.0,0.0,0.0,90.7,92.3,90.7,92.3,9.3,7.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,19,20,19,20,21,0,0,0,19,20,19,20,0,0,0,0,0,0,0,0,48.7,49.2,72.6,66.6,21.5,16.0,25.7,23.8,48.7,49.2,72.6,66.6,21.5,16.0,25.7,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 1,000 METRIC TONS)",0,-1.0,LONG,-105,-0.00889302955874,LONG
