,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1
10,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-03-13,13.03.2012,064A01,NYME,1,64,13429,232,0,132,12049,12655,12413,12787,1016,642,13429,232,0,132,12049,12655,12413,12787,1016,642,0,0,0,0,0,0,0,0,0,0,358.0,100.0,-20.0,120.0,120.0,240.0,340.0,340.0,18.0,18.0,100,1.7,0.0,1.0,89.7,94.2,92.4,95.2,7.6,4.8,100,1.7,0.0,1.0,89.7,94.2,92.4,95.2,7.6,4.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2,0,2,26,21,28,23,32,2,0,2,26,21,28,23,0,0,0,0,0,0,0,0,44.2,61.0,59.3,79.4,41.9,51.4,52.7,64.4,44.2,61.0,59.3,79.4,41.9,51.4,52.7,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(40 MEGAWATT HOURS PER PEAK DAY),232,1.0,SHORT,-606,-0.0245304404145,LONG
11,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-03-20,20.03.2012,064A02,NYME,1,64,11282,0,0,0,10232,10722,10232,10722,1050,560,11282,0,0,0,10232,10722,10232,10722,1050,560,0,0,0,0,0,0,0,0,0,0,34.0,0.0,0.0,0.0,104.0,34.0,104.0,34.0,-70.0,0.0,100,0.0,0.0,0.0,90.7,95.0,90.7,95.0,9.3,5.0,100,0.0,0.0,0.0,90.7,95.0,90.7,95.0,9.3,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,19,16,19,16,21,0,0,0,19,16,19,16,0,0,0,0,0,0,0,0,34.6,69.4,62.9,83.0,29.6,61.4,48.4,66.4,34.6,69.4,62.9,83.0,29.6,61.4,48.4,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(2.5 MWH X OFF PEAK HOURS PER MONTH),0,1.0,LONG,-490,-0.0233845566479,LONG
12,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-03-27,27.03.2012,064A34,NYME,1,64,32058,0,355,0,31292,31639,31292,31994,766,64,32058,0,355,0,31292,31639,31292,31994,766,64,0,0,0,0,0,0,0,0,0,0,257.0,0.0,0.0,0.0,257.0,193.0,257.0,193.0,0.0,64.0,100,0.0,1.1,0.0,97.6,98.7,97.6,99.8,2.4,0.2,100,0.0,1.1,0.0,97.6,98.7,97.6,99.8,2.4,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,1,0,18,15,18,16,28,0,1,0,18,15,18,16,0,0,0,0,0,0,0,0,52.3,72.9,81.1,90.8,45.7,69.2,74.6,82.8,52.3,72.9,81.1,90.8,45.7,69.2,74.6,82.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-355,-1.0,LONG,-347,-0.0055139756241,LONG
13,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-04-03,03.04.2012,064A34,NYME,1,64,48582,0,510,0,48072,47942,48072,48452,510,130,48582,0,510,0,48072,47942,48072,48452,510,130,0,0,0,0,0,0,0,0,0,0,66.0,0.0,0.0,0.0,66.0,22.0,66.0,22.0,0.0,44.0,100,0.0,1.0,0.0,99.0,98.7,99.0,99.7,1.0,0.3,100,0.0,1.0,0.0,99.0,98.7,99.0,99.7,1.0,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,1,0,14,13,14,14,24,0,1,0,14,13,14,14,0,0,0,0,0,0,0,0,86.6,80.6,94.8,96.2,86.6,80.6,94.8,96.2,86.6,80.6,94.8,96.2,86.6,80.6,94.8,96.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-510,-1.0,LONG,130,0.00135396921282,SHORT
14,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-04-10,10.04.2012,064A35,NYME,1,64,738036,0,0,0,738036,738036,738036,738036,0,0,738036,0,0,0,738036,738036,738036,738036,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,22,17,22,17,28,0,0,0,22,17,22,17,0,0,0,0,0,0,0,0,49.7,81.3,75.8,93.7,47.0,74.4,72.3,83.8,49.7,81.3,75.8,93.7,47.0,74.4,72.3,83.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),0,-1.0,LONG,0,0.0,LONG
15,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-04-17,17.04.2012,064A35,NYME,1,64,791142,0,0,0,791142,791142,791142,791142,0,0,791142,0,0,0,791142,791142,791142,791142,0,0,0,0,0,0,0,0,0,0,0,0,-42320.0,0.0,0.0,0.0,-42320.0,-42320.0,-42320.0,-42320.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0,12,10,12,10,21,0,0,0,12,10,12,10,0,0,0,0,0,0,0,0,83.9,87.2,95.7,99.2,83.9,87.2,95.7,99.2,83.9,87.2,95.7,99.2,83.9,87.2,95.7,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),0,-1.0,LONG,0,0.0,LONG
16,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-04-24,24.04.2012,064A49,NYME,1,64,490779,0,2334,0,490779,488445,490779,490779,0,0,490779,0,2334,0,490779,488445,490779,490779,0,0,0,0,0,0,0,0,0,0,0,0,-42320.0,0.0,0.0,0.0,-42320.0,-42320.0,-42320.0,-42320.0,0.0,0.0,100,0.0,0.5,0.0,100.0,99.5,100.0,100.0,0.0,0.0,100,0.0,0.5,0.0,100.0,99.5,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,2,0,9,10,9,12,20,0,2,0,9,10,9,12,0,0,0,0,0,0,0,0,91.4,65.4,99.8,98.0,84.3,55.8,90.4,88.5,91.4,65.4,99.8,98.0,84.3,55.8,90.4,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),-2334,-1.0,LONG,2334,0.00238352001176,SHORT
17,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-05-01,01.05.2012,064A53,NYME,1,64,358308,31732,0,9408,317168,348900,358308,358308,0,0,358308,31732,0,9408,317168,348900,358308,358308,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,8.9,0.0,2.6,88.5,97.4,100.0,100.0,0.0,0.0,100,8.9,0.0,2.6,88.5,97.4,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2,0,1,8,11,10,12,20,2,0,1,8,11,10,12,0,0,0,0,0,0,0,0,76.4,73.3,98.4,96.2,59.6,70.1,81.6,82.1,76.4,73.3,98.4,96.2,59.6,70.1,81.6,82.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),31732,1.0,SHORT,-31732,-0.0476407814217,LONG
18,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-05-08,08.05.2012,064A54,NYME,1,64,72601,0,0,0,72493,72601,72493,72601,108,0,72601,0,0,0,72493,72601,72493,72601,108,0,0,0,0,0,0,0,0,0,0,0,-4452.0,0.0,0.0,0.0,-4431.0,-4452.0,-4431.0,-4452.0,-21.0,0.0,100,0.0,0.0,0.0,99.9,100.0,99.9,100.0,0.1,0.0,100,0.0,0.0,0.0,99.9,100.0,99.9,100.0,0.1,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,15,15,15,15,26,0,0,0,15,15,15,15,0,0,0,0,0,0,0,0,69.8,65.1,88.2,90.1,69.8,65.1,88.1,90.1,69.8,65.1,88.2,90.1,69.8,65.1,88.1,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),0,1.0,LONG,-108,-0.000744345045281,LONG
19,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-05-15,15.05.2012,064A55,NYME,1,64,1146387,0,0,0,1146387,1146387,1146387,1146387,0,0,1146387,0,0,0,1146387,1146387,1146387,1146387,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,17,14,17,14,26,0,0,0,17,14,17,14,0,0,0,0,0,0,0,0,69.0,66.4,90.9,90.6,69.0,65.3,86.9,88.0,69.0,66.4,90.9,90.6,69.0,65.3,86.9,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),0,1.0,LONG,0,0.0,LONG
20,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-05-22,22.05.2012,064A56,NYME,1,64,40189,0,0,0,39679,39935,39679,39935,510,254,40189,0,0,0,39679,39935,39679,39935,510,254,0,0,0,0,0,0,0,0,0,0,-2936.0,0.0,0.0,0.0,-2936.0,-3190.0,-2936.0,-3190.0,0.0,254.0,100,0.0,0.0,0.0,98.7,99.4,98.7,99.4,1.3,0.6,100,0.0,0.0,0.0,98.7,99.4,98.7,99.4,1.3,0.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,0,13,17,13,17,22,0,0,0,13,17,13,17,0,0,0,0,0,0,0,0,76.5,46.9,94.5,74.9,70.8,45.9,83.1,71.2,76.5,46.9,94.5,74.9,70.8,45.9,83.1,71.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),0,1.0,LONG,-256,-0.0032155148592,LONG
21,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-05-29,29.05.2012,064A56,NYME,1,64,214018,1998,0,168,211852,213783,214018,213951,0,67,214018,1998,0,168,211852,213783,214018,213951,0,67,0,0,0,0,0,0,0,0,0,0,4995.0,673.0,0.0,105.0,4217.0,4995.0,4995.0,5100.0,0.0,-105.0,100,0.9,0.0,0.1,99.0,99.9,100.0,100.0,0.0,0.0,100,0.9,0.0,0.1,99.0,99.9,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2,0,1,27,29,29,30,41,2,0,1,27,29,29,30,0,0,0,0,0,0,0,0,63.0,58.3,84.4,78.9,62.9,57.3,82.9,76.1,63.0,58.3,84.4,78.9,62.9,57.3,82.9,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),1998,1.0,SHORT,-1931,-0.00453675097208,LONG
22,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-06-05,05.06.2012,064A57,NYME,1,64,750678,0,0,0,750678,750678,750678,750678,0,0,750678,0,0,0,750678,750678,750678,750678,0,0,0,0,0,0,0,0,0,0,0,0,-48521.0,0.0,0.0,0.0,-48521.0,-48521.0,-48521.0,-48521.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0,16,18,16,18,25,0,0,0,16,18,16,18,0,0,0,0,0,0,0,0,61.9,50.3,92.7,74.9,56.3,49.4,78.1,72.7,61.9,50.3,92.7,74.9,56.3,49.4,78.1,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 MEGAWATT HOURS),0,1.0,LONG,0,0.0,LONG
23,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-06-12,12.06.2012,064A57,NYME,1,64,3576946,0,408,0,3576946,3576538,3576946,3576946,0,0,3576946,0,408,0,3576946,3576538,3576946,3576946,0,0,0,0,0,0,0,0,0,0,0,0,-7095.0,0.0,0.0,0.0,-7095.0,-7095.0,-7095.0,-7095.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,1,0,19,26,19,27,38,0,1,0,19,26,19,27,0,0,0,0,0,0,0,0,68.0,62.2,89.0,81.9,67.9,62.2,86.1,81.8,68.0,62.2,89.0,81.9,67.9,62.2,86.1,81.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 50 MEGAWATT HOURS),-408,-1.0,LONG,408,5.70351453921e-05,SHORT
24,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-06-19,19.06.2012,064A58,NYME,1,64,107085,8290,1020,2705,95836,103360,106831,107085,254,0,107085,8290,1020,2705,95836,103360,106831,107085,254,0,0,0,0,0,0,0,0,0,0,0,1956.0,0.0,0.0,0.0,1956.0,1956.0,1956.0,1956.0,0.0,0.0,100,7.7,1.0,2.5,89.5,96.5,99.8,100.0,0.2,0.0,100,7.7,1.0,2.5,89.5,96.5,99.8,100.0,0.2,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1,1,2,25,25,27,27,37,1,1,2,25,25,27,27,0,0,0,0,0,0,0,0,47.9,46.8,71.4,71.9,43.5,44.5,61.2,67.0,47.9,46.8,71.4,71.9,43.5,44.5,61.2,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),7270,0.780880773362,SHORT,-7524,-0.0377718428081,LONG
25,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-06-26,26.06.2012,064A58,NYME,1,64,56406,4670,1600,132,51604,54164,56406,55896,0,510,56406,4670,1600,132,51604,54164,56406,55896,0,510,0,0,0,0,0,0,0,0,0,0,-5465.0,-1360.0,0.0,0.0,-4105.0,-5465.0,-5465.0,-5465.0,0.0,0.0,100,8.3,2.8,0.2,91.5,96.0,100.0,99.1,0.0,0.9,100,8.3,2.8,0.2,91.5,96.0,100.0,99.1,0.0,0.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3,2,1,25,18,29,20,33,3,2,1,25,18,29,20,0,0,0,0,0,0,0,0,52.0,61.2,68.1,76.1,45.2,59.5,58.1,67.9,52.0,61.2,68.1,76.1,45.2,59.5,58.1,67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),3070,0.489633173844,SHORT,-2560,-0.0242039180092,LONG
26,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-07-03,03.07.2012,064A59,NYME,1,64,1848504,910,288030,5781,1841813,1554693,1848504,1848504,0,0,1848504,910,288030,5781,1841813,1554693,1848504,1848504,0,0,0,0,0,0,0,0,0,0,0,0,-21765.0,0.0,0.0,0.0,-21765.0,-21765.0,-21765.0,-21765.0,0.0,0.0,100,0.0,15.6,0.3,99.6,84.1,100.0,100.0,0.0,0.0,100,0.0,15.6,0.3,99.6,84.1,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,1,3,1,28,26,29,30,40,1,3,1,28,26,29,30,0,0,0,0,0,0,0,0,51.8,43.9,77.5,72.0,43.9,37.5,57.6,52.7,51.8,43.9,77.5,72.0,43.9,37.5,57.6,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),-287120,-0.993701114418,LONG,287120,0.0845339298679,SHORT
27,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-07-10,10.07.2012,064A59,NYME,1,64,1188555,29405,72980,0,1159150,1115575,1188555,1188555,0,0,1188555,29405,72980,0,1159150,1115575,1188555,1188555,0,0,0,0,0,0,0,0,0,0,0,0,3800.0,0.0,2040.0,0.0,3800.0,1760.0,3800.0,3800.0,0.0,0.0,100,2.5,6.1,0.0,97.5,93.9,100.0,100.0,0.0,0.0,100,2.5,6.1,0.0,97.5,93.9,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,2,2,0,26,27,28,29,41,2,2,0,26,27,28,29,0,0,0,0,0,0,0,0,50.7,53.2,69.3,74.7,49.0,50.0,64.5,69.8,50.7,53.2,69.3,74.7,49.0,50.0,64.5,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 5 Megawatt Hours),-43575,-0.425599453045,LONG,43575,0.0191561617338,SHORT
28,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-07-17,17.07.2012,064A60,NYME,1,64,23857,0,2526,484,23373,20400,23857,23410,0,447,23857,0,2526,484,23373,20400,23857,23410,0,447,0,0,0,0,0,0,0,0,0,0,924.0,0.0,-660.0,484.0,568.0,1100.0,1052.0,924.0,-128.0,0.0,100,0.0,10.6,2.0,98.0,85.5,100.0,98.1,0.0,1.9,100,0.0,10.6,2.0,98.0,85.5,100.0,98.1,0.0,1.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,2,1,13,11,14,13,22,0,2,1,13,11,14,13,0,0,0,0,0,0,0,0,60.5,77.1,87.1,91.7,57.7,67.0,75.5,79.6,60.5,77.1,87.1,91.7,57.7,67.0,75.5,79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-2526,-1.0,LONG,2973,0.0679185799465,SHORT
29,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-07-24,24.07.2012,064A60,NYME,1,64,63483,4039,0,0,59444,63483,63483,63483,0,0,63483,4039,0,0,59444,63483,63483,63483,0,0,0,0,0,0,0,0,0,0,0,0,176.0,0.0,0.0,0.0,176.0,176.0,176.0,176.0,0.0,0.0,100,6.4,0.0,0.0,93.6,100.0,100.0,100.0,0.0,0.0,100,6.4,0.0,0.0,93.6,100.0,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2,0,0,23,27,25,27,34,2,0,0,23,27,25,27,0,0,0,0,0,0,0,0,47.4,44.5,67.5,71.8,28.0,28.5,41.8,40.1,47.4,44.5,67.5,71.8,28.0,28.5,41.8,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),4039,1.0,SHORT,-4039,-0.0328568988099,LONG
30,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-07-31,31.07.2012,064A63,NYME,1,64,58416,126,4735,1280,57010,52401,58416,58416,0,0,58416,126,4735,1280,57010,52401,58416,58416,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.2,8.1,2.2,97.6,89.7,100.0,100.0,0.0,0.0,100,0.2,8.1,2.2,97.6,89.7,100.0,100.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,1,1,17,17,19,18,27,1,1,1,17,17,19,18,0,0,0,0,0,0,0,0,51.6,76.1,74.8,94.1,47.1,58.6,63.1,68.5,51.6,76.1,74.8,94.1,47.1,58.6,63.1,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-4609,-0.948158815059,LONG,4609,0.0421255632432,SHORT
31,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-08-07,07.08.2012,064A64,NYME,1,64,70090,744,1422,4369,64836,63234,69949,69025,141,1065,70090,744,1422,4369,64836,63234,69949,69025,141,1065,0,0,0,0,0,0,0,0,0,0,41.0,-512.0,0.0,41.0,512.0,0.0,41.0,41.0,0.0,0.0,100,1.1,2.0,6.2,92.5,90.2,99.8,98.5,0.2,1.5,100,1.1,2.0,6.2,92.5,90.2,99.8,98.5,0.2,1.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,1,2,20,17,22,19,28,1,1,2,20,17,22,19,0,0,0,0,0,0,0,0,50.4,72.4,77.3,91.0,44.3,52.4,54.6,61.5,50.4,72.4,77.3,91.0,44.3,52.4,54.6,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),-678,-0.313019390582,LONG,1602,0.0125087842586,SHORT
32,BRENT CRUDE OIL LAST DAY - NEW YORK MERCANTILE EXCHANGE,2012-08-14,14.08.2012,064A66,NYME,1,64,39954,2702,0,2268,34856,37558,39826,39826,128,128,39954,2702,0,2268,34856,37558,39826,39826,128,128,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,6.8,0.0,5.7,87.2,94.0,99.7,99.7,0.3,0.3,100,6.8,0.0,5.7,87.2,94.0,99.7,99.7,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,0,1,17,18,18,19,24,1,0,1,17,18,18,19,0,0,0,0,0,0,0,0,59.7,53.1,82.5,77.9,49.6,49.2,68.4,69.3,59.7,53.1,82.5,77.9,49.6,49.2,68.4,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 80 Megawatt Hours),2702,1.0,SHORT,-2702,-0.0373132267241,LONG
