,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,NonComm_Pos,NonComm_Diff,NonComm_Signal1,Comm_Pos,Comm_Diff,Comm_Signal1
10,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-03-08,3.8.2016,0233A3,IFED,1,23,332318,1976,1305,5410,314094,314658,321480,321373,10838,10945,332318,1976,1305,5410,314094,314658,321480,321373,10838,10945,0,0,0,0,0,0,0,0,0,0,-14151.0,-186.0,-2669.0,-113.0,-14663.0,-14465.0,-14962.0,-17247.0,811.0,3096.0,100,0.6,0.4,1.6,94.5,94.7,96.7,96.7,3.3,3.3,100,0.6,0.4,1.6,94.5,94.7,96.7,96.7,3.3,3.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,4,2,4,48,40,53,45,63,4,2,4,48,40,53,45,0,0,0,0,0,0,0,0,28.5,54.2,47.6,71.1,26.4,53.9,44.8,68.2,28.5,54.2,47.6,71.1,26.4,53.9,44.8,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,671,0.204510819872,SHORT,-564,-0.000897015039316,LONG
11,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-03-22,3.22.2016,0233B1,IFED,1,23,102036,0,4230,895,94369,90614,95264,95739,6772,6297,102036,0,4230,895,94369,90614,95264,95739,6772,6297,0,0,0,0,0,0,0,0,0,0,2292.0,0.0,1761.0,-31.0,3532.0,1097.0,3501.0,2827.0,-1209.0,-535.0,100,0.0,4.1,0.9,92.5,88.8,93.4,93.8,6.6,6.2,100,0.0,4.1,0.9,92.5,88.8,93.4,93.8,6.6,6.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,3,2,25,32,27,35,42,0,3,2,25,32,27,35,0,0,0,0,0,0,0,0,55.3,46.0,74.5,64.9,53.2,39.6,67.0,55.4,55.3,46.0,74.5,64.9,53.2,39.6,67.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,-4230,-1.0,LONG,3755,0.0202991626258,SHORT
12,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-03-29,3.29.2016,0233BQ,IFED,1,23,19890,0,2798,240,17270,14235,17510,17273,2380,2617,19890,0,2798,240,17270,14235,17510,17273,2380,2617,0,0,0,0,0,0,0,0,0,0,0.0,-390.0,-1050.0,0.0,0.0,0.0,-390.0,-1050.0,390.0,1050.0,100,0.0,14.1,1.2,86.8,71.6,88.0,86.8,12.0,13.2,100,0.0,14.1,1.2,86.8,71.6,88.0,86.8,12.0,13.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,3,1,12,10,13,13,21,0,3,1,12,10,13,13,0,0,0,0,0,0,0,0,74.6,64.3,83.2,80.2,74.6,61.8,81.9,76.8,74.6,64.3,83.2,80.2,74.6,61.8,81.9,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mmbtu,-2798,-1.0,LONG,3035,0.0963339152515,SHORT
13,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-04-05,4.5.2016,0233CW,IFED,1,23,75276,0,0,0,69607,69248,69607,69248,5669,6028,75276,0,0,0,69607,69248,69607,69248,5669,6028,0,0,0,0,0,0,0,0,0,0,1036.0,0.0,0.0,0.0,1464.0,1431.0,1464.0,1431.0,-428.0,-395.0,100,0.0,0.0,0.0,92.5,92.0,92.5,92.0,7.5,8.0,100,0.0,0.0,0.0,92.5,92.0,92.5,92.0,7.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,0,0,20,20,20,20,28,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,50.5,66.4,69.3,79.2,45.6,60.6,61.6,70.4,50.5,66.4,69.3,79.2,45.6,60.6,61.6,70.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500 mm btu,0,-1.0,LONG,359,0.00258543084513,SHORT
14,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-04-12,4.12.2016,023A56,NYME,1,23,137648,20268,21818,21968,88605,89098,130841,132884,6807,4764,137648,20268,21818,21968,88605,89098,130841,132884,6807,4764,0,0,0,0,0,0,0,0,0,0,8190.0,5374.0,6486.0,-1880.0,4528.0,4091.0,8022.0,8697.0,168.0,-507.0,100,14.7,15.9,16.0,64.4,64.7,95.1,96.5,4.9,3.5,100,14.7,15.9,16.0,64.4,64.7,95.1,96.5,4.9,3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,17,19,24,29,29,59,59,68,17,19,24,29,29,59,59,0,0,0,0,0,0,0,0,26.7,48.0,41.1,62.0,15.6,38.5,27.3,44.2,26.7,48.0,41.1,62.0,15.6,38.5,27.3,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Contracts of 10,000 MMBTU'S)",-1550,-0.0368293494274,LONG,-493,-0.00277429193655,LONG
15,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-04-19,4.19.2016,025601,CBT ,0,25,4202,1701,702,1059,1284,2296,4044,4057,158,145,4202,1701,702,1059,1284,2296,4044,4057,158,145,0,0,0,0,0,0,0,0,0,0,-85.0,-162.0,-98.0,81.0,5.0,26.0,-76.0,9.0,-9.0,-94.0,100,40.5,16.7,25.2,30.6,54.6,96.2,96.5,3.8,3.5,100,40.5,16.7,25.2,30.6,54.6,96.2,96.5,3.8,3.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,12,5,4,8,10,21,18,30,12,5,4,8,10,21,18,0,0,0,0,0,0,0,0,52.0,54.3,76.1,81.8,37.4,35.0,47.3,47.0,52.0,54.3,76.1,81.8,37.4,35.0,47.3,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 29,000 U.S. GALLONS)",999,0.415730337079,SHORT,-1012,-0.282681564246,LONG
16,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-04-26,4.26.2016,033661,ICUS,1,33,209897,105240,39492,8000,77369,155442,190609,202934,19288,6963,203416,105329,38651,7272,71692,150743,184293,196666,19123,6750,6481,639,1569,0,5677,4699,6316,6268,165,213,25935.0,19309.0,670.0,-1276.0,3156.0,27391.0,21189.0,26785.0,4746.0,-850.0,100,50.1,18.8,3.8,36.9,74.1,90.8,96.7,9.2,3.3,100,51.8,19.0,3.6,35.2,74.1,90.6,96.7,9.4,3.3,100,9.9,24.2,0.0,87.6,72.5,97.5,96.7,2.5,3.3,308,159,64,45,53,62,232,151,307,161,61,44,50,61,229,148,42,3,10,0,13,19,16,29,15.1,31.0,23.9,42.5,15.1,28.7,23.9,38.9,15.5,32.0,24.6,43.5,15.5,30.5,24.6,41.5,80.5,46.9,93.8,68.1,80.1,46.9,93.3,68.1,"(CONTRACTS OF 50,000 POUNDS)",65748,0.454274106625,SHORT,-78073,-0.335349274734,LONG
17,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-05-03,5.3.2016,042601,CBT ,0,42,1306267,199092,217959,94072,904078,839700,1197242,1151731,109025,154536,1306267,199092,217959,94072,904078,839700,1197242,1151731,109025,154536,0,0,0,0,0,0,0,0,0,0,33495.0,-9473.0,-10497.0,9574.0,40819.0,30282.0,40920.0,29359.0,-7425.0,4136.0,100,15.2,16.7,7.2,69.2,64.3,91.7,88.2,8.3,11.8,100,15.2,16.7,7.2,69.2,64.3,91.7,88.2,8.3,11.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,59,42,33,98,118,171,179,258,59,42,33,98,118,171,179,0,0,0,0,0,0,0,0,25.8,27.3,36.0,41.9,21.8,25.1,29.1,33.2,25.8,27.3,36.0,41.9,21.8,25.1,29.1,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $200,000 FACE VALUE)",-18867,-0.0452390714805,LONG,64378,0.0369186903379,SHORT
18,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-05-10,5.10.2016,045601,CBT ,0,45,690098,54719,74740,97680,516853,472270,669252,644690,20846,45408,690098,54719,74740,97680,516853,472270,669252,644690,20846,45408,0,0,0,0,0,0,0,0,0,0,-57773.0,-6685.0,-5584.0,-2372.0,-49515.0,-54760.0,-58572.0,-62716.0,799.0,4943.0,100,7.9,10.8,14.2,74.9,68.4,97.0,93.4,3.0,6.6,100,7.9,10.8,14.2,74.9,68.4,97.0,93.4,3.0,6.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,17,25,28,38,55,66,98,98,17,25,28,38,55,66,98,0,0,0,0,0,0,0,0,45.2,21.0,59.0,33.7,36.8,13.5,40.8,22.5,45.2,21.0,59.0,33.7,36.8,13.5,40.8,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF $5,000,000)",-20021,-0.154651279556,LONG,44583,0.0450732618694,SHORT
19,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-05-17,5.17.2016,054642,CME ,0,54,163732,52324,56089,29312,64517,53180,146153,138581,17579,25151,156955,49181,54218,28098,63359,50299,140638,132615,16317,24340,6777,4309,3037,48,1158,2881,5515,5966,1262,811,-1158.0,-3274.0,-4797.0,240.0,-1402.0,986.0,-4436.0,-3571.0,3278.0,2413.0,100,32.0,34.3,17.9,39.4,32.5,89.3,84.6,10.7,15.4,100,31.3,34.5,17.9,40.4,32.0,89.6,84.5,10.4,15.5,100,63.6,44.8,0.7,17.1,42.5,81.4,88.0,18.6,12.0,252,80,75,82,55,71,176,197,250,76,79,81,49,70,168,196,62,13,12,1,17,27,30,40,16.7,11.4,28.5,19.4,16.7,11.4,28.2,17.7,17.4,10.9,29.6,18.7,17.4,10.4,29.4,16.9,56.0,41.4,68.5,55.3,56.0,41.4,67.1,55.3,"(CONTRACTS OF 40,000 POUNDS)",-3765,-0.0347283074908,LONG,11337,0.0963236106273,SHORT
20,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-05-31,5.31.2016,064396,IFED,1,64,316581,2528,8,320,313733,316253,316581,316581,0,0,316581,2528,8,320,313733,316253,316581,316581,0,0,0,0,0,0,0,0,0,0,0,0,-15083.0,0.0,0.0,0.0,-15083.0,-15083.0,-15083.0,-15083.0,0.0,0.0,100,0.8,0.0,0.1,99.1,99.9,100.0,100.0,0.0,0.0,100,0.8,0.0,0.1,99.1,99.9,100.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1,1,1,17,17,19,18,24,1,1,1,17,17,19,18,0,0,0,0,0,0,0,0,66.5,66.4,91.5,86.0,47.1,53.2,62.0,60.8,66.5,66.4,91.5,86.0,47.1,53.2,62.0,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(Contracts of 25 Megawatt Hours),2520,0.993690851735,SHORT,-2520,-0.00400008889086,LONG
21,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-06-07,6.7.2016,06439F,IFED,1,64,68096,647,0,58,66823,67981,67528,68039,568,57,68096,647,0,58,66823,67981,67528,68039,568,57,0,0,0,0,0,0,0,0,0,0,835.0,240.0,0.0,0.0,585.0,825.0,825.0,825.0,10.0,10.0,100,1.0,0.0,0.1,98.1,99.8,99.2,99.9,0.8,0.1,100,1.0,0.0,0.1,98.1,99.8,99.2,99.9,0.8,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,3,0,1,36,31,39,32,45,3,0,1,36,31,39,32,0,0,0,0,0,0,0,0,47.5,47.1,65.6,74.2,47.4,41.9,60.4,60.4,47.5,47.1,65.6,74.2,47.4,41.9,60.4,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,647,1.0,SHORT,-1158,-0.00859024954749,LONG
22,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-06-21,6.21.2016,0643B9,IFED,1,64,57310,160,4640,381,56479,52129,57020,57150,290,160,57310,160,4640,381,56479,52129,57020,57150,290,160,0,0,0,0,0,0,0,0,0,0,-4061.0,-140.0,-395.0,4.0,-3940.0,-3615.0,-4076.0,-4006.0,15.0,-55.0,100,0.3,8.1,0.7,98.5,91.0,99.5,99.7,0.5,0.3,100,0.3,8.1,0.7,98.5,91.0,99.5,99.7,0.5,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,2,6,3,31,32,36,38,45,2,6,3,31,32,36,38,0,0,0,0,0,0,0,0,53.6,45.1,75.1,66.2,52.6,45.0,72.5,63.4,53.6,45.1,75.1,66.2,52.6,45.0,72.5,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,-4480,-0.933333333333,LONG,4350,0.0400522981732,SHORT
23,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-06-28,6.28.2016,0643BG,IFED,1,64,27377,1426,1319,2239,23586,23776,27251,27334,126,43,27377,1426,1319,2239,23586,23776,27251,27334,126,43,0,0,0,0,0,0,0,0,0,0,-1706.0,-688.0,-317.0,66.0,-1063.0,-1455.0,-1685.0,-1706.0,-21.0,0.0,100,5.2,4.8,8.2,86.2,86.8,99.5,99.8,0.5,0.2,100,5.2,4.8,8.2,86.2,86.8,99.5,99.8,0.5,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3,6,7,27,36,34,45,47,3,6,7,27,36,34,45,0,0,0,0,0,0,0,0,47.9,40.7,70.6,56.4,43.6,39.9,58.1,51.7,47.9,40.7,70.6,56.4,43.6,39.9,58.1,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800MWh,107,0.0389799635701,SHORT,-190,-0.00401165491322,LONG
24,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-07-05,7.5.2016,0643BY,IFED,1,64,13463,1883,0,662,10704,11679,13249,12341,214,1122,13463,1883,0,662,10704,11679,13249,12341,214,1122,0,0,0,0,0,0,0,0,0,0,952.0,-129.0,0.0,43.0,974.0,888.0,888.0,931.0,64.0,21.0,100,14.0,0.0,4.9,79.5,86.7,98.4,91.7,1.6,8.3,100,14.0,0.0,4.9,79.5,86.7,98.4,91.7,1.6,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,5,0,2,16,19,21,21,27,5,0,2,16,19,21,21,0,0,0,0,0,0,0,0,52.8,51.7,73.4,74.3,37.0,42.2,55.6,59.0,52.8,51.7,73.4,74.3,37.0,42.2,55.6,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800MWh,1883,1.0,SHORT,-975,-0.0435598445249,LONG
25,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-07-12,7.12.2016,0643CB,IFED,1,64,24427,1713,697,1992,20722,21738,24427,24427,0,0,24427,1713,697,1992,20722,21738,24427,24427,0,0,0,0,0,0,0,0,0,0,0,0,218.0,52.0,151.0,156.0,10.0,-89.0,218.0,218.0,0.0,0.0,100,7.0,2.9,8.2,84.8,89.0,100.0,100.0,0.0,0.0,100,7.0,2.9,8.2,84.8,89.0,100.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,3,1,20,15,22,18,27,1,3,1,20,15,22,18,0,0,0,0,0,0,0,0,53.8,56.9,83.7,83.3,45.3,41.8,61.1,60.1,53.8,56.9,83.7,83.3,45.3,41.8,61.1,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400MWh,1016,0.421576763485,SHORT,-1016,-0.023928403203,LONG
26,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-07-19,7.19.2016,0643CU,IFED,1,64,15030,180,0,0,14570,15030,14750,15030,280,0,15030,180,0,0,14570,15030,14750,15030,280,0,0,0,0,0,0,0,0,0,0,0,25.0,100.0,0.0,0.0,-75.0,25.0,25.0,25.0,0.0,0.0,100,1.2,0.0,0.0,96.9,100.0,98.1,100.0,1.9,0.0,100,1.2,0.0,0.0,96.9,100.0,98.1,100.0,1.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1,0,0,14,12,15,12,22,1,0,0,14,12,15,12,0,0,0,0,0,0,0,0,67.8,84.1,89.6,97.3,60.6,84.1,81.1,91.3,67.8,84.1,89.6,97.3,60.6,84.1,81.1,91.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,180,1.0,SHORT,-460,-0.0155405405405,LONG
27,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-07-26,7.26.2016,0643D5,IFED,1,64,18695,0,0,0,18260,18695,18260,18695,435,0,18695,0,0,0,18260,18695,18260,18695,435,0,0,0,0,0,0,0,0,0,0,0,25.0,100.0,0.0,0.0,-75.0,25.0,25.0,25.0,0.0,0.0,100,0.0,0.0,0.0,97.7,100.0,97.7,100.0,2.3,0.0,100,0.0,0.0,0.0,97.7,100.0,97.7,100.0,2.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,0,17,12,17,12,20,0,0,0,17,12,17,12,0,0,0,0,0,0,0,0,68.1,89.7,88.0,98.5,63.1,79.5,75.9,83.4,68.1,89.7,88.0,98.5,63.1,79.5,75.9,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,0,1.0,LONG,-435,-0.0117710729265,LONG
28,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-08-02,8.2.2016,0643DF,IFED,1,64,182047,9061,13208,14353,158419,154337,181833,181898,214,149,182047,9061,13208,14353,158419,154337,181833,181898,214,149,0,0,0,0,0,0,0,0,0,0,9149.0,-1587.0,-5915.0,7982.0,2634.0,6961.0,9029.0,9028.0,120.0,121.0,100,5.0,7.3,7.9,87.0,84.8,99.9,99.9,0.1,0.1,100,5.0,7.3,7.9,87.0,84.8,99.9,99.9,0.1,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,10,12,11,46,48,63,64,76,10,12,11,46,48,63,64,0,0,0,0,0,0,0,0,35.1,56.8,51.0,70.2,34.6,50.9,48.3,59.1,35.1,56.8,51.0,70.2,34.6,50.9,48.3,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 MW,-4147,-0.186223000584,LONG,4082,0.0130517080408,SHORT
29,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-08-09,8.9.2016,0643F1,IFED,1,64,15606,825,0,0,14781,15486,15606,15486,0,120,15606,825,0,0,14781,15486,15606,15486,0,120,0,0,0,0,0,0,0,0,0,0,335.0,300.0,0.0,0.0,35.0,335.0,335.0,335.0,0.0,0.0,100,5.3,0.0,0.0,94.7,99.2,100.0,99.2,0.0,0.8,100,5.3,0.0,0.0,94.7,99.2,100.0,99.2,0.0,0.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,0,0,21,18,23,18,26,2,0,0,21,18,23,18,0,0,0,0,0,0,0,0,39.2,64.2,60.9,84.7,33.6,53.2,50.9,59.3,39.2,64.2,60.9,84.7,33.6,53.2,50.9,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1 Mwh,825,1.0,SHORT,-705,-0.0232926950144,LONG
30,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-08-16,8.16.2016,064C52,NYME,1,64,42592,1760,0,0,40744,42592,42504,42592,88,0,42592,1760,0,0,40744,42592,42504,42592,88,0,0,0,0,0,0,0,0,0,0,0,-42592.0,-1760.0,0.0,0.0,-40744.0,-42592.0,-42504.0,-42592.0,-88.0,0.0,100,4.1,0.0,0.0,95.7,100.0,99.8,100.0,0.2,0.0,100,4.1,0.0,0.0,95.7,100.0,99.8,100.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,0,0,12,8,13,8,21,1,0,0,12,8,13,8,0,0,0,0,0,0,0,0,75.2,90.1,91.7,100.0,75.2,90.1,91.7,100.0,75.2,90.1,91.7,100.0,75.2,90.1,91.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 5 MEGAWATTS PER HOUR),1760,1.0,SHORT,-1848,-0.0221752903907,LONG
31,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-08-30,8.30.2016,064C88,IFED,1,64,14060,1499,50,0,11911,14010,13410,14060,650,0,14060,1499,50,0,11911,14010,13410,14060,650,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,10.7,0.4,0.0,84.7,99.6,95.4,100.0,4.6,0.0,100,10.7,0.4,0.0,84.7,99.6,95.4,100.0,4.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1,1,0,23,17,24,18,27,1,1,0,23,17,24,18,0,0,0,0,0,0,0,0,37.5,70.7,61.8,87.1,33.7,64.8,54.1,74.2,37.5,70.7,61.8,87.1,33.7,64.8,54.1,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50MWh,1449,0.935442220788,SHORT,-2099,-0.0809768141661,LONG
32,EURO FX/BRITISH POUND XRATE - CHICAGO MERCANTILE EXCHANGE,2016-09-13,9.13.2016,064EXE,NODX,1,64,28360,360,0,2000,24730,25140,27090,27140,1270,1220,28360,360,0,2000,24730,25140,27090,27140,1270,1220,0,0,0,0,0,0,0,0,0,0,-155.0,150.0,0.0,0.0,-380.0,-230.0,-230.0,-230.0,75.0,75.0,100,1.3,0.0,7.1,87.2,88.6,95.5,95.7,4.5,4.3,100,1.3,0.0,7.1,87.2,88.6,95.5,95.7,4.5,4.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2,0,1,16,14,18,15,25,2,0,1,16,14,18,15,0,0,0,0,0,0,0,0,57.6,80.8,80.3,94.6,54.8,76.6,74.8,81.9,57.6,80.8,80.3,94.6,54.8,76.6,74.8,81.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Megawatt Hours (MWh),360,1.0,SHORT,-410,-0.0082213755765,LONG
