,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_NZDUSD,PUT_NZDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
279,279,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-08,08.11.2011,112741,CME,0,112,24750,8895,19834,0,0,238,0,13494,2999,6,306,342,0,22701,23419,2049,1331,729.0,409.0,1136.0,-87.0,0.0,0.0,0.0,697.0,109.0,6.0,-35.0,-166.0,0.0,990.0,998.0,-261.0,-269.0,100,35.9,80.1,0.0,0.0,1.0,0.0,54.5,12.1,0.0,1.2,1.4,0.0,91.7,94.6,8.3,5.4,35,5.0,9.0,0.0,0.0,,0.0,8.0,10.0,,,,0.0,15.0,22.0,71.5,64.2,85.2,80.3,71.5,64.2,85.2,80.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.636330564482,SHORT,-0.380765080581,LONG,-1.0,SHORT,2011-11-14,1504.31,-14439.89,0.004788523301,-14439.89,-192279.5,0.0126437835391,0.644376190399,0.634365554009,-14439.89,-156877.07,0.125806782869,0.3204390824,-14439.89,-195105.28
280,280,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-15,15.11.2011,112741,CME,0,112,25966,10691,19223,8,0,254,0,13105,4128,3,255,342,0,24062,23958,1904,2008,1216.0,1796.0,-611.0,8.0,0.0,16.0,0.0,-389.0,1129.0,-3.0,-51.0,0.0,0.0,1361.0,539.0,-145.0,677.0,100,41.2,74.0,0.0,0.0,1.0,0.0,50.5,15.9,0.0,1.0,1.3,0.0,92.7,92.3,7.3,7.7,35,5.0,9.0,,0.0,,0.0,6.0,12.0,,,,0.0,14.0,23.0,75.5,58.8,88.2,74.0,75.5,58.8,88.2,73.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.520919166715,SHORT,-0.285217623855,LONG,-1.0,SHORT,2011-11-21,1380.86,1746.52,-0.115411397767,1746.52,-190532.98,0.0170567808975,0.529804370807,0.612894801873,1746.52,-155130.55,0.122640332759,0.298434750971,1746.52,-193358.76
281,281,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-22,22.11.2011,112741,CME,0,112,26870,13243,18053,0,0,254,0,11596,5646,2,543,342,0,25384,24297,1486,2573,904.0,2552.0,-1170.0,-8.0,0.0,0.0,0.0,-1509.0,1518.0,-1.0,288.0,0.0,0.0,1322.0,339.0,-418.0,565.0,100,49.3,67.2,0.0,0.0,0.9,0.0,43.2,21.0,0.0,2.0,1.3,0.0,94.5,90.4,5.5,9.6,39,5.0,9.0,0.0,0.0,,0.0,6.0,15.0,,,,0.0,14.0,26.0,77.1,53.6,89.9,68.8,77.1,53.6,89.9,68.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.345087576847,SHORT,-0.153693762781,LONG,-1.0,SHORT,2011-11-28,-11856.11,1722.61,-0.175831589868,1722.61,-188810.37,0.00187909654376,0.34573602972,0.482378876576,1722.61,-153407.94,0.111136303413,0.357386789943,1722.61,-191636.15
282,282,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-11-29,29.11.2011,112741,CME,0,112,28277,16332,16755,23,0,363,0,10019,8271,8,455,492,0,26837,25912,1440,2365,1407.0,3089.0,-1298.0,23.0,0.0,109.0,0.0,-1577.0,2625.0,6.0,-88.0,150.0,0.0,1453.0,1615.0,-46.0,-208.0,100,57.8,59.3,0.1,0.0,1.3,0.0,35.4,29.2,0.0,1.6,1.7,0.0,94.9,91.6,5.1,8.4,43,8.0,8.0,,0.0,,0.0,5.0,16.0,,,,0.0,18.0,28.0,76.0,47.5,88.9,64.6,76.0,47.5,88.9,64.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0955713504647,SHORT,-0.0127844772872,LONG,-1.0,SHORT,2011-12-05,1546.44,-1308.55,-0.249516226382,-1308.55,-190118.92,-0.0171146727066,0.0939356780814,0.289834159119,-1308.55,-154716.49,0.117876075849,0.431875086217,-1308.55,-192944.7
283,283,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-06,06.12.2011,112741,CME,0,112,27597,15860,17626,204,0,294,0,9723,6607,170,165,485,0,26122,25386,1475,2211,-680.0,-472.0,871.0,181.0,0.0,-69.0,0.0,-296.0,-1664.0,162.0,-290.0,-7.0,0.0,-715.0,-526.0,35.0,-154.0,100,57.5,63.9,0.7,0.0,1.1,0.0,35.2,23.9,0.6,0.6,1.8,0.0,94.7,92.0,5.3,8.0,42,8.0,9.0,,0.0,,0.0,6.0,14.0,,,,0.0,19.0,28.0,73.2,51.8,87.3,69.9,73.2,51.1,87.2,69.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.190814451929,SHORT,-0.052738457863,LONG,-1.0,SHORT,2011-12-12,1478.04,1748.45,0.0952431014643,1748.45,-188370.47,-0.0277894461812,0.185511823987,0.115358254639,1748.45,-152968.04,0.135301687504,0.353665613513,1748.45,-191196.25
284,284,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-13,13.12.2011,112741,CME,0,112,28686,15677,18557,400,0,261,0,10126,5990,495,165,514,0,26863,26217,1823,2469,1089.0,-183.0,931.0,196.0,0.0,-33.0,0.0,403.0,-617.0,325.0,0.0,29.0,0.0,741.0,831.0,348.0,258.0,100,54.7,64.7,1.4,0.0,0.9,0.0,35.3,20.9,1.7,0.6,1.8,0.0,93.6,91.4,6.4,8.6,41,8.0,9.0,5.0,0.0,,0.0,5.0,14.0,4.0,,,0.0,19.0,31.0,69.7,52.4,84.5,68.8,69.3,51.8,84.0,67.7,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.256639364607,SHORT,-0.0841268913945,LONG,-1.0,SHORT,2011-12-19,-6947.94,1080.49,0.065824912678,1080.49,-187289.98,-0.0425641226392,0.245715735218,0.202892734253,1080.49,-151887.55,0.166784784254,0.386546278387,1080.49,-190115.76
285,285,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-20,20.12.2011,112741,CME,0,112,9442,3289,1296,225,0,274,0,4115,4855,0,165,509,0,7794,7159,1648,2283,-19244.0,-12388.0,-17261.0,-175.0,0.0,13.0,0.0,-6011.0,-1135.0,-495.0,0.0,-5.0,0.0,-19069.0,-19058.0,-175.0,-186.0,100,34.8,13.7,2.4,0.0,2.9,0.0,43.6,51.4,0.0,1.7,5.4,0.0,82.5,75.8,17.5,24.2,31,8.0,,,0.0,,0.0,5.0,11.0,0.0,,,0.0,14.0,18.0,54.8,39.7,73.4,56.9,54.8,39.7,72.1,56.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.082497212932,LONG,0.4346782988,SHORT,-1.0,SHORT,2011-12-26,883.22,901.79,-0.339136577539,883.22,-186406.76,0.015089417395,-0.0837420478119,0.181755453875,901.79,-150985.76,0.141395807535,0.48280396888,883.22,-189232.54
286,286,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2011-12-27,27.12.2011,112741,CME,0,112,10181,2890,1836,225,0,169,0,4956,5012,0,265,500,0,8336,7742,1845,2439,739.0,-399.0,540.0,0.0,0.0,-105.0,0.0,841.0,157.0,0.0,100.0,-9.0,0.0,542.0,583.0,197.0,156.0,100,28.4,18.0,2.2,0.0,1.7,0.0,48.7,49.2,0.0,2.6,4.9,0.0,81.9,76.0,18.1,24.0,32,7.0,,,0.0,,0.0,5.0,13.0,0.0,,,0.0,14.0,19.0,57.0,39.2,72.4,55.0,57.0,39.2,71.7,55.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,-0.00561797752809,LONG,0.223021582734,SHORT,-1.0,SHORT,2012-01-02,1189.43,1283.53,0.0768792354039,1189.43,-185217.33,0.0106283124274,-0.00567768714847,-0.0655969172596,0.0,-150985.76,0.124514969755,0.48499330881,1189.43,-188043.11
287,287,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-03,03.01.2012,112741,CME,0,112,10812,2043,2469,225,0,200,0,6336,5394,0,165,342,0,8769,8630,2043,2182,631.0,-847.0,633.0,0.0,0.0,31.0,0.0,1380.0,382.0,0.0,-100.0,-158.0,0.0,433.0,888.0,198.0,-257.0,100,18.9,22.8,2.1,0.0,1.8,0.0,58.6,49.9,0.0,1.5,3.2,0.0,81.1,79.8,18.9,20.2,30,4.0,4.0,,0.0,,0.0,7.0,12.0,0.0,,,0.0,12.0,19.0,63.8,43.7,75.5,59.6,63.8,43.7,74.0,59.6,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.0803069053708,SHORT,-0.094414893617,LONG,-1.0,SHORT,2012-01-09,919.59,1054.57,0.0859248828989,1054.57,-184162.76,-0.0541244455438,0.0759603386443,0.0123292520298,0.0,-150985.76,0.196076639003,0.487300601297,1054.57,-186988.54
288,288,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-10,10.01.2012,112741,CME,0,112,14173,1788,5865,225,0,430,0,9247,5047,141,165,675,0,11566,12383,2607,1790,3361.0,-255.0,3396.0,0.0,0.0,230.0,0.0,2911.0,-347.0,141.0,0.0,333.0,0.0,2797.0,3753.0,564.0,-392.0,100,12.6,41.4,1.6,0.0,3.0,0.0,65.2,35.6,1.0,1.2,4.8,0.0,81.6,87.4,18.4,12.6,36,4.0,7.0,,0.0,,0.0,9.0,11.0,,,,0.0,15.0,23.0,66.4,48.2,74.3,65.3,66.4,48.2,73.1,65.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.293829578844,SHORT,-0.532732261858,LONG,-1.0,SHORT,2012-01-16,-9831.02,1039.9,0.213522673473,1039.9,-183122.86,0.0104946413601,0.296913214895,0.127960293466,1039.9,-149945.86,0.157368929454,0.472288933287,1039.9,-185948.64
289,289,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-17,17.01.2012,112741,CME,0,112,20955,1516,11925,225,183,547,0,15809,6033,141,165,443,0,18039,19314,2916,1641,6782.0,-272.0,6060.0,0.0,183.0,117.0,0.0,6562.0,986.0,0.0,0.0,-232.0,0.0,6473.0,6931.0,309.0,-149.0,100,7.2,56.9,1.1,0.9,2.6,0.0,75.4,28.8,0.7,0.8,2.1,0.0,86.1,92.2,13.9,7.8,36,,8.0,,,,0.0,9.0,10.0,,,,0.0,15.0,23.0,73.2,61.2,80.7,76.2,73.2,61.2,80.1,76.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.447578060617,SHORT,-0.774421546016,LONG,-0.498630136986,SHORT,2012-01-23,964.57,1089.82,0.153748481773,1089.82,-182033.04,0.0121893956349,0.453033766675,0.328854500167,1089.82,-148856.04,0.137167346579,0.339611191966,1089.82,-184858.82
290,290,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-24,24.01.2012,112741,CME,0,112,25569,1702,16053,225,101,601,0,19979,6569,141,165,342,0,22313,23931,3256,1638,4614.0,186.0,4128.0,0.0,-82.0,54.0,0.0,4170.0,536.0,0.0,0.0,-101.0,0.0,4274.0,4617.0,340.0,-3.0,100,6.7,62.8,0.9,0.4,2.4,0.0,78.1,25.7,0.6,0.6,1.3,0.0,87.3,93.6,12.7,6.4,42,4.0,9.0,,,,0.0,15.0,9.0,,,,0.0,22.0,22.0,70.2,67.5,78.2,81.9,70.2,67.5,78.0,81.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.505122796444,SHORT,-0.808279357927,LONG,-0.712250712251,SHORT,2012-01-30,-1580.63,1306.41,0.057544735827,1306.41,-180726.63,0.0325147949694,0.521546760605,0.463851174614,1306.41,-147549.63,0.157173441364,0.355304651555,1306.41,-183552.41
291,291,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-01-31,31.01.2012,112741,CME,0,112,31627,1634,19157,205,0,449,0,25072,9571,175,420,443,0,27506,30000,4121,1627,6058.0,-68.0,3104.0,-20.0,-101.0,-152.0,0.0,5093.0,3002.0,34.0,255.0,101.0,0.0,5193.0,6069.0,865.0,-11.0,100,5.2,60.6,0.6,0.0,1.4,0.0,79.3,30.3,0.6,1.3,1.4,0.0,87.0,94.9,13.0,5.1,49,,12.0,,0.0,,0.0,18.0,10.0,,,,0.0,25.0,26.0,64.4,67.5,75.6,80.1,64.4,67.5,75.6,80.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.447449701238,SHORT,-0.842816603338,LONG,-1.0,SHORT,2012-02-06,1139.64,1220.6,-0.057673095206,1220.6,-179506.03,0.0247491928536,0.458523720186,0.494870999667,1220.6,-146329.03,0.150235042241,0.371958748401,1220.6,-182331.81
292,292,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-07,07.02.2012,112741,CME,0,112,35020,1712,22070,205,265,190,0,27747,10504,175,469,342,0,30573,33486,4447,1534,3393.0,78.0,2913.0,0.0,265.0,-259.0,0.0,2675.0,933.0,0.0,49.0,-101.0,0.0,3067.0,3486.0,326.0,-93.0,100,4.9,63.0,0.6,0.8,0.5,0.0,79.2,30.0,0.5,1.3,1.0,0.0,87.3,95.6,12.7,4.4,47,,11.0,,,,0.0,19.0,9.0,,,,0.0,27.0,22.0,62.8,64.7,74.5,81.2,62.8,64.7,74.5,81.2,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.450785600376,SHORT,-0.856025565554,LONG,0.164835164835,LONG,2012-02-13,1060.79,1158.83,0.003335899138,1158.83,-178347.2,0.00982740864053,0.45521565468,0.449158210995,1158.83,-145170.2,0.13005591613,0.335893563495,1158.83,-181172.98
293,293,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-14,14.02.2012,112741,CME,0,112,36704,1692,22974,205,457,353,0,29368,10935,216,454,342,0,32392,35025,4312,1679,1684.0,-20.0,904.0,0.0,192.0,163.0,0.0,1621.0,431.0,41.0,-15.0,0.0,0.0,1819.0,1539.0,-135.0,145.0,100,4.6,62.6,0.6,1.2,1.0,0.0,80.0,29.8,0.6,1.2,0.9,0.0,88.3,95.4,11.7,4.6,52,,12.0,,,,0.0,22.0,9.0,,,,0.0,30.0,24.0,60.2,61.3,71.8,79.9,60.2,61.3,71.8,79.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.457360494256,SHORT,-0.862807102895,LONG,0.128395061728,LONG,2012-02-20,1120.56,1228.94,0.00657489388,1228.94,-177118.26,-0.00855958337064,0.453445678975,0.451370817668,1228.94,-143941.26,0.118629816175,0.234212345636,1228.94,-179944.04
294,294,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-21,21.02.2012,112741,CME,0,112,36889,1591,23348,245,540,350,0,29261,10708,213,702,342,0,32552,35206,4337,1683,185.0,-101.0,374.0,40.0,83.0,-3.0,0.0,-107.0,-227.0,-3.0,248.0,0.0,0.0,160.0,181.0,25.0,4.0,100,4.3,63.3,0.7,1.5,0.9,0.0,79.3,29.0,0.6,1.9,0.9,0.0,88.2,95.4,11.8,4.6,54,,12.0,,,,0.0,24.0,8.0,,4.0,,0.0,34.0,23.0,58.7,60.2,69.7,78.9,58.7,60.2,69.7,78.9,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.464184743176,SHORT,-0.872408677172,LONG,0.213483146067,LONG,2012-02-27,1020.44,-5649.14,0.00682424892,-5649.14,-182767.4,0.00107035215662,0.464681584317,0.458971134069,-5649.14,-149590.4,0.109861328966,0.216898264977,-5649.14,-185593.18
295,295,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-02-28,28.02.2012,112741,CME,0,112,35159,1648,22324,230,541,399,0,26994,9861,213,908,342,0,30534,33369,4625,1790,-1730.0,57.0,-1024.0,-15.0,1.0,49.0,0.0,-2267.0,-847.0,0.0,206.0,0.0,0.0,-2018.0,-1837.0,288.0,107.0,100,4.7,63.5,0.7,1.5,1.1,0.0,76.8,28.0,0.6,2.6,1.0,0.0,86.8,94.9,13.2,5.1,53,,13.0,,,,0.0,22.0,7.0,,4.0,,0.0,33.0,23.0,53.0,59.8,65.1,78.5,53.0,59.8,65.1,78.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.464875864876,SHORT,-0.8625062573,LONG,0.151063829787,LONG,2012-03-05,1088.72,1169.4,0.0006911217,1169.4,-181598.0,0.00159775102877,0.465618620767,0.464500196246,1169.4,-148421.0,0.105249257541,0.0724891662185,0.0,-185593.18
296,296,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-06,06.03.2012,112741,CME,0,112,29950,1584,14894,230,744,401,0,22096,11667,425,949,338,0,26028,27955,3922,1995,-5209.0,-64.0,-7430.0,0.0,203.0,2.0,0.0,-4898.0,1806.0,212.0,41.0,-4.0,0.0,-4506.0,-5414.0,-703.0,205.0,100,5.3,49.7,0.8,2.5,1.3,0.0,73.8,39.0,1.4,3.2,1.1,0.0,86.9,93.3,13.1,6.7,53,,13.0,,,,0.0,21.0,8.0,,4.0,,0.0,33.0,25.0,53.8,62.8,65.6,78.3,53.6,62.8,65.4,78.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.308888428161,SHORT,-0.807743658211,LONG,0.299563318777,LONG,2012-03-12,1073.11,1215.37,-0.155987436715,1215.37,-180382.63,0.00165469737013,0.309399545031,0.43067107451,1215.37,-147205.63,0.102684319006,0.369414758963,1215.37,-184377.81
297,297,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-13,13.03.2012,112741,CME,0,112,32911,1614,11192,3920,848,325,0,18199,11409,3983,393,338,0,28957,31167,3954,1744,2961.0,30.0,-3702.0,3690.0,104.0,-76.0,0.0,-3897.0,-258.0,3558.0,-556.0,0.0,0.0,2929.0,3212.0,32.0,-251.0,100,4.9,34.0,11.9,2.6,1.0,0.0,55.3,34.7,12.1,1.2,1.0,0.0,88.0,94.7,12.0,5.3,51,,13.0,5.0,,,0.0,21.0,7.0,6.0,,,0.0,35.0,27.0,49.6,55.9,64.3,76.6,36.1,51.8,47.9,61.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.229329910835,SHORT,-0.747930657504,LONG,0.445865302643,LONG,2012-03-19,1013.35,1108.14,-0.079558517326,1108.14,-179274.49,0.000688285006668,0.229487755174,0.291420280104,1108.14,-146097.49,0.100974537228,0.362498060092,1108.14,-183269.67
298,298,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-20,20.03.2012,112741,CME,0,112,20288,1826,11058,0,626,388,0,14135,6449,216,399,338,0,17202,18449,3086,1839,-12623.0,212.0,-134.0,-3920.0,-222.0,63.0,0.0,-4064.0,-4960.0,-3767.0,6.0,0.0,0.0,-11755.0,-12718.0,-868.0,95.0,100,9.0,54.5,0.0,3.1,1.9,0.0,69.7,31.8,1.1,2.0,1.7,0.0,84.8,90.9,15.2,9.1,42,,7.0,0.0,,,0.0,18.0,7.0,,,,0.0,26.0,17.0,52.5,67.2,65.0,80.5,52.5,67.2,64.5,80.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.373396813059,SHORT,-0.716547656007,LONG,0.234714003945,LONG,2012-03-26,1038.8,1160.02,0.144066902224,1160.02,-178114.47,-0.024451285955,0.364266780808,0.259016022229,1160.02,-144937.47,0.123423378163,0.358572004504,1160.02,-182109.65
299,299,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-03-27,27.03.2012,112741,CME,0,112,20247,1934,11956,0,551,305,0,13728,6166,152,427,338,0,16792,18917,3455,1330,-41.0,108.0,898.0,0.0,-75.0,-83.0,0.0,-407.0,-283.0,-64.0,28.0,0.0,0.0,-410.0,468.0,369.0,-509.0,100,9.6,59.1,0.0,2.7,1.5,0.0,67.8,30.5,0.8,2.1,1.7,0.0,82.9,93.4,17.1,6.6,47,4.0,7.0,0.0,,,0.0,18.0,11.0,,,,0.0,27.0,21.0,49.1,66.6,62.5,80.3,49.1,66.6,62.5,80.3,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.380114607419,SHORT,-0.721526277898,LONG,0.28738317757,LONG,2012-04-02,1055.96,1144.78,0.00671779436,1144.78,-176969.69,-0.0127828327741,0.375255665957,0.373805760697,1144.78,-143792.69,0.117113542041,0.351862893119,1144.78,-180964.87
300,300,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-03,03.04.2012,112741,CME,0,112,20753,1860,13955,0,506,255,0,14040,4486,150,614,338,0,17170,19184,3583,1569,506.0,-74.0,1999.0,0.0,-45.0,-50.0,0.0,312.0,-1680.0,-2.0,187.0,0.0,0.0,378.0,267.0,128.0,239.0,100,9.0,67.2,0.0,2.4,1.2,0.0,67.7,21.6,0.7,3.0,1.6,0.0,82.7,92.4,17.3,7.6,47,,8.0,0.0,,,0.0,19.0,9.0,,4.0,,0.0,28.0,20.0,46.4,67.0,61.3,80.0,46.4,67.0,61.3,80.0,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.515707654108,SHORT,-0.764780271894,LONG,0.329829172142,LONG,2012-04-09,934.73,1027.04,0.135593046689,1027.04,-175942.65,0.0228985784118,0.527516626263,0.412543051565,1027.04,-142765.65,0.12856994579,0.337932514947,1027.04,-179937.83
301,301,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-10,10.04.2012,112741,CME,0,112,21802,2027,15180,0,544,379,10,15257,4118,143,430,338,0,18411,20168,3391,1634,1049.0,167.0,1225.0,0.0,38.0,124.0,10.0,1217.0,-368.0,-7.0,-184.0,0.0,0.0,1241.0,984.0,-192.0,65.0,100,9.3,69.6,0.0,2.5,1.7,0.0,70.0,18.9,0.7,2.0,1.6,0.0,84.4,92.5,15.6,7.5,51,4.0,9.0,0.0,,,,20.0,10.0,,,,0.0,30.0,23.0,49.1,62.9,63.0,78.1,49.1,62.9,63.0,78.1,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.574916129032,SHORT,-0.764398210031,LONG,0.178764897075,LONG,2012-04-16,983.96,1102.14,0.059208474924,1102.14,-174840.51,0.00138462802145,0.575712174014,0.528908648487,1102.14,-141663.51,0.114744840547,0.343385178452,1102.14,-178835.69
302,302,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-17,17.04.2012,112741,CME,0,112,23952,2026,17195,0,568,113,0,16937,4615,0,619,338,0,20150,22261,3802,1691,2150.0,-1.0,2015.0,0.0,24.0,-266.0,-10.0,1680.0,497.0,-143.0,189.0,0.0,0.0,1739.0,2093.0,411.0,57.0,100,8.5,71.8,0.0,2.4,0.5,0.0,70.7,19.3,0.0,2.6,1.4,0.0,84.1,92.9,15.9,7.1,50,4.0,9.0,0.0,,,0.0,21.0,9.0,0.0,,,0.0,30.0,20.0,48.7,66.7,62.4,80.5,48.7,66.7,62.4,80.5,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.571733481811,SHORT,-0.789188907965,LONG,0.668135095448,LONG,2012-04-23,976.24,1075.39,-0.003182647221,1075.39,-173765.12,0.0219213238065,0.584266636597,0.576973240696,1075.39,-140588.12,0.124966307988,0.333877810056,1075.39,-177760.3
303,303,NEW ZEALAND DOLLAR - CHICAGO MERCANTILE EXCHANGE,2012-04-24,24.04.2012,112741,CME,0,112,19126,1992,13136,2,550,109,0,12207,3943,101,537,338,0,15389,17629,3737,1497,-4826.0,-34.0,-4059.0,2.0,-18.0,-4.0,0.0,-4730.0,-672.0,101.0,-82.0,0.0,0.0,-4761.0,-4632.0,-65.0,-194.0,100,10.4,68.7,0.0,2.9,0.6,0.0,63.8,20.6,0.5,2.8,1.8,0.0,80.5,92.2,19.5,7.8,47,,8.0,,,,0.0,16.0,12.0,,4.0,,0.0,26.0,23.0,47.1,64.5,60.8,75.8,47.1,64.5,60.8,75.8,"(CONTRACTS OF NZD 100,000)",F15,FutOnly,0.511702786378,SHORT,-0.736647276573,LONG,0.669195751138,LONG,2012-04-30,795.62,-13221.67,-0.060030695433,-13221.67,-186986.79,0.0101993508021,0.516921822603,0.559674916785,-13221.67,-153809.79,0.116377224214,0.313021114464,-13221.67,-190981.97
